format,arithmetic_type,kernel,storage_layout,access_method,packet_values,rank,strategy_id,decoder,screen_median_ms,selected
fp16_e5m10,fp32,dot,dense,thread_packet,8,5,dense/thread_packet/x8/subnormal_lut_global,subnormal_lut_global,0.046070281590256737,0
fp16_e5m10,fp32,dot,dense,thread_packet,8,6,dense/thread_packet/x8/prefix_lut_shared,prefix_lut_shared,0.046478289543741634,0
fp16_e5m10,fp32,dot,dense,thread_packet,8,7,dense/thread_packet/x8/subnormal_lut_shared,subnormal_lut_shared,0.047382132899324955,0
fp16_e5m10,fp32,dot,padded,scalar,1,1,padded/scalar/x1/native_scalar,native_scalar,0.0663230258065301,1
fp16_e5m10,fp32,dot,padded,scalar,1,2,padded/scalar/x1/generic,generic,0.066579198837280279,1
fp16_e5m10,fp32,dot,padded,scalar,1,3,padded/scalar/x1/direct_branchy,direct_branchy,0.07513351918378354,1
fp16_e5m10,fp32,dot,padded,scalar,1,4,padded/scalar/x1/prefix_lut_global,prefix_lut_global,0.077439671352742212,0
fp16_e5m10,fp32,dot,padded,scalar,1,5,padded/scalar/x1/subnormal_lut_global,subnormal_lut_global,0.07762424647808075,0
fp16_e5m10,fp32,dot,padded,scalar,1,6,padded/scalar/x1/subnormal_lut_shared,subnormal_lut_shared,0.079087261719027357,0
fp16_e5m10,fp32,dot,padded,scalar,1,7,padded/scalar/x1/prefix_lut_shared,prefix_lut_shared,0.081661114927198075,0
fp16_e5m10,fp32,dot,padded,thread_packet,2,1,padded/thread_packet/x2/native_packed,native_packed,0.0394496783133476,1
fp16_e5m10,fp32,dot,padded,thread_packet,2,2,padded/thread_packet/x2/native_scalar,native_scalar,0.039746403161103158,1
fp16_e5m10,fp32,dot,padded,thread_packet,2,3,padded/thread_packet/x2/direct_branchy,direct_branchy,0.056655597211878683,0
fp16_e5m10,fp32,dot,padded,thread_packet,2,4,padded/thread_packet/x2/prefix_lut_global,prefix_lut_global,0.057537674903869629,0
fp16_e5m10,fp32,dot,padded,thread_packet,2,5,padded/thread_packet/x2/subnormal_lut_global,subnormal_lut_global,0.059521022629044247,0
fp16_e5m10,fp32,dot,padded,thread_packet,2,6,padded/thread_packet/x2/subnormal_lut_shared,subnormal_lut_shared,0.061096292661457524,0
fp16_e5m10,fp32,dot,padded,thread_packet,2,7,padded/thread_packet/x2/prefix_lut_shared,prefix_lut_shared,0.061766706748041231,0
fp16_e5m10,fp32,dot,padded,thread_packet,4,1,padded/thread_packet/x4/native_packed,native_packed,0.026985376195670097,1
fp16_e5m10,fp32,dot,padded,thread_packet,4,2,padded/thread_packet/x4/native_scalar,native_scalar,0.027220919511534949,1
fp16_e5m10,fp32,dot,padded,thread_packet,4,3,padded/thread_packet/x4/prefix_lut_global,prefix_lut_global,0.044253142136033603,0
fp16_e5m10,fp32,dot,padded,thread_packet,4,4,padded/thread_packet/x4/direct_branchy,direct_branchy,0.044929332203335233,0
fp16_e5m10,fp32,dot,padded,thread_packet,4,5,padded/thread_packet/x4/subnormal_lut_global,subnormal_lut_global,0.047993770187020043,0
fp16_e5m10,fp32,dot,padded,thread_packet,4,6,padded/thread_packet/x4/prefix_lut_shared,prefix_lut_shared,0.048184610664254363,0
fp16_e5m10,fp32,dot,padded,thread_packet,4,7,padded/thread_packet/x4/subnormal_lut_shared,subnormal_lut_shared,0.049858998432835498,0
fp16_e5m10,fp32,dot,padded,thread_packet,8,1,padded/thread_packet/x8/native_packed,native_packed,0.023397856718101788,1
fp16_e5m10,fp32,dot,padded,thread_packet,8,2,padded/thread_packet/x8/native_scalar,native_scalar,0.023398123269504349,1
fp16_e5m10,fp32,dot,padded,thread_packet,8,3,padded/thread_packet/x8/direct_branchy,direct_branchy,0.042040747292317264,0
fp16_e5m10,fp32,dot,padded,thread_packet,8,4,padded/thread_packet/x8/prefix_lut_global,prefix_lut_global,0.044062705267043339,0
fp16_e5m10,fp32,dot,padded,thread_packet,8,5,padded/thread_packet/x8/prefix_lut_shared,prefix_lut_shared,0.044706563561998897,0
fp16_e5m10,fp32,dot,padded,thread_packet,8,6,padded/thread_packet/x8/subnormal_lut_global,subnormal_lut_global,0.046223110768384548,0
fp16_e5m10,fp32,dot,padded,thread_packet,8,7,padded/thread_packet/x8/subnormal_lut_shared,subnormal_lut_shared,0.047966200981325313,0
fp16_e5m10,fp32,gemv,dense,cooperative_shuffle,2,1,dense/cooperative_shuffle/x2/native_scalar,native_scalar,0.03522496139972435,1
fp16_e5m10,fp32,gemv,dense,cooperative_shuffle,2,2,dense/cooperative_shuffle/x2/direct_branchy,direct_branchy,0.060260200500488283,1
fp16_e5m10,fp32,gemv,dense,cooperative_shuffle,2,3,dense/cooperative_shuffle/x2/prefix_lut_shared,prefix_lut_shared,0.060926002264022824,0
fp16_e5m10,fp32,gemv,dense,cooperative_shuffle,2,4,dense/cooperative_shuffle/x2/prefix_lut_global,prefix_lut_global,0.061550584020493904,0
fp16_e5m10,fp32,gemv,dense,cooperative_shuffle,2,5,dense/cooperative_shuffle/x2/subnormal_lut_global,subnormal_lut_global,0.063483577025564092,0
fp16_e5m10,fp32,gemv,dense,cooperative_shuffle,2,6,dense/cooperative_shuffle/x2/subnormal_lut_shared,subnormal_lut_shared,0.066716220643785268,0
fp16_e5m10,fp32,gemv,dense,scalar,1,1,dense/scalar/x1/native_scalar,native_scalar,0.032918815643277012,1
fp16_e5m10,fp32,gemv,dense,scalar,1,2,dense/scalar/x1/generic,generic,0.033049134093080648,1
fp16_e5m10,fp32,gemv,dense,scalar,1,3,dense/scalar/x1/prefix_lut_shared,prefix_lut_shared,0.052434994852035968,0
fp16_e5m10,fp32,gemv,dense,scalar,1,4,dense/scalar/x1/direct_branchy,direct_branchy,0.053580265574985075,1
fp16_e5m10,fp32,gemv,dense,scalar,1,5,dense/scalar/x1/prefix_lut_global,prefix_lut_global,0.05534510228825712,0
fp16_e5m10,fp32,gemv,dense,scalar,1,6,dense/scalar/x1/subnormal_lut_global,subnormal_lut_global,0.057380038282784429,0
fp16_e5m10,fp32,gemv,dense,scalar,1,7,dense/scalar/x1/subnormal_lut_shared,subnormal_lut_shared,0.05884253687974883,0
fp16_e5m10,fp32,gemv,dense,thread_packet,2,1,dense/thread_packet/x2/native_packed,native_packed,0.027635167560186098,1
fp16_e5m10,fp32,gemv,dense,thread_packet,2,2,dense/thread_packet/x2/native_scalar,native_scalar,0.027636520485950056,1
fp16_e5m10,fp32,gemv,dense,thread_packet,2,3,dense/thread_packet/x2/prefix_lut_global,prefix_lut_global,0.048844019125044921,0
fp16_e5m10,fp32,gemv,dense,thread_packet,2,4,dense/thread_packet/x2/direct_branchy,direct_branchy,0.049128162617586096,0
fp16_e5m10,fp32,gemv,dense,thread_packet,2,5,dense/thread_packet/x2/prefix_lut_shared,prefix_lut_shared,0.051296510594956421,0
fp16_e5m10,fp32,gemv,dense,thread_packet,2,6,dense/thread_packet/x2/subnormal_lut_global,subnormal_lut_global,0.052206884459109607,0
fp16_e5m10,fp32,gemv,dense,thread_packet,2,7,dense/thread_packet/x2/subnormal_lut_shared,subnormal_lut_shared,0.052606977177076339,0
fp16_e5m10,fp32,gemv,dense,thread_packet,4,1,dense/thread_packet/x4/native_scalar,native_scalar,0.025059173388187073,1
fp16_e5m10,fp32,gemv,dense,thread_packet,4,2,dense/thread_packet/x4/native_packed,native_packed,0.025072920217189335,1
fp16_e5m10,fp32,gemv,dense,thread_packet,4,3,dense/thread_packet/x4/direct_branchy,direct_branchy,0.047323932834700044,0
fp16_e5m10,fp32,gemv,dense,thread_packet,4,4,dense/thread_packet/x4/prefix_lut_global,prefix_lut_global,0.04820528030395508,0
fp16_e5m10,fp32,gemv,dense,thread_packet,4,5,dense/thread_packet/x4/prefix_lut_shared,prefix_lut_shared,0.050320168545371607,0
fp16_e5m10,fp32,gemv,dense,thread_packet,4,6,dense/thread_packet/x4/subnormal_lut_global,subnormal_lut_global,0.050917839016118752,0
fp16_e5m10,fp32,gemv,dense,thread_packet,4,7,dense/thread_packet/x4/subnormal_lut_shared,subnormal_lut_shared,0.051571377762065981,0
fp16_e5m10,fp32,gemv,dense,thread_packet,8,1,dense/thread_packet/x8/native_scalar,native_scalar,0.032134924691749396,1
fp16_e5m10,fp32,gemv,dense,thread_packet,8,2,dense/thread_packet/x8/native_packed,native_packed,0.032137207190195721,1
fp16_e5m10,fp32,gemv,dense,thread_packet,8,3,dense/thread_packet/x8/direct_branchy,direct_branchy,0.047011168645067464,0
fp16_e5m10,fp32,gemv,dense,thread_packet,8,4,dense/thread_packet/x8/subnormal_lut_global,subnormal_lut_global,0.051906212847283542,0
fp16_e5m10,fp32,gemv,dense,thread_packet,8,5,dense/thread_packet/x8/subnormal_lut_shared,subnormal_lut_shared,0.052587011808990156,0
fp16_e5m10,fp32,gemv,dense,thread_packet,8,6,dense/thread_packet/x8/prefix_lut_global,prefix_lut_global,0.053326026022722184,0
fp16_e5m10,fp32,gemv,dense,thread_packet,8,7,dense/thread_packet/x8/prefix_lut_shared,prefix_lut_shared,0.053336535519855316,0
fp16_e5m10,fp32,gemv,padded,scalar,1,1,padded/scalar/x1/generic,generic,0.018594392723050614,1
fp16_e5m10,fp32,gemv,padded,scalar,1,2,padded/scalar/x1/native_scalar,native_scalar,0.020079838012922228,1
fp16_e5m10,fp32,gemv,padded,scalar,1,3,padded/scalar/x1/prefix_lut_shared,prefix_lut_shared,0.038564896701781218,0
fp16_e5m10,fp32,gemv,padded,scalar,1,4,padded/scalar/x1/prefix_lut_global,prefix_lut_global,0.042006777765735706,0
fp16_e5m10,fp32,gemv,padded,scalar,1,5,padded/scalar/x1/direct_branchy,direct_branchy,0.043602641569365053,1
fp16_e5m10,fp32,gemv,padded,scalar,1,6,padded/scalar/x1/subnormal_lut_global,subnormal_lut_global,0.04610830774674049,0
fp16_e5m10,fp32,gemv,padded,scalar,1,7,padded/scalar/x1/subnormal_lut_shared,subnormal_lut_shared,0.04709615894392425,0
fp16_e5m10,fp32,gemv,padded,thread_packet,2,1,padded/thread_packet/x2/native_scalar,native_scalar,0.015668114333345709,1
fp16_e5m10,fp32,gemv,padded,thread_packet,2,2,padded/thread_packet/x2/native_packed,native_packed,0.015713275342747784,1
fp16_e5m10,fp32,gemv,padded,thread_packet,2,3,padded/thread_packet/x2/prefix_lut_global,prefix_lut_global,0.03780502659755116,0
fp16_e5m10,fp32,gemv,padded,thread_packet,2,4,padded/thread_packet/x2/direct_branchy,direct_branchy,0.039623394733717468,0
fp16_e5m10,fp32,gemv,padded,thread_packet,2,5,padded/thread_packet/x2/prefix_lut_shared,prefix_lut_shared,0.040333128383016989,0
fp16_e5m10,fp32,gemv,padded,thread_packet,2,6,padded/thread_packet/x2/subnormal_lut_global,subnormal_lut_global,0.042414753253933152,0
fp16_e5m10,fp32,gemv,padded,thread_packet,2,7,padded/thread_packet/x2/subnormal_lut_shared,subnormal_lut_shared,0.043885650984737852,0
fp16_e5m10,fp32,gemv,padded,thread_packet,4,1,padded/thread_packet/x4/native_packed,native_packed,0.011590131996563361,1
fp16_e5m10,fp32,gemv,padded,thread_packet,4,2,padded/thread_packet/x4/native_scalar,native_scalar,0.011591281113999614,1
fp16_e5m10,fp32,gemv,padded,thread_packet,4,3,padded/thread_packet/x4/prefix_lut_global,prefix_lut_global,0.03316310448512455,0
fp16_e5m10,fp32,gemv,padded,thread_packet,4,4,padded/thread_packet/x4/direct_branchy,direct_branchy,0.035391639049788169,0
fp16_e5m10,fp32,gemv,padded,thread_packet,4,5,padded/thread_packet/x4/prefix_lut_shared,prefix_lut_shared,0.035771516236391937,0
fp16_e5m10,fp32,gemv,padded,thread_packet,4,6,padded/thread_packet/x4/subnormal_lut_global,subnormal_lut_global,0.03850717559172824,0
fp16_e5m10,fp32,gemv,padded,thread_packet,4,7,padded/thread_packet/x4/subnormal_lut_shared,subnormal_lut_shared,0.040249491142014329,0
fp16_e5m10,fp32,gemv,padded,thread_packet,8,1,padded/thread_packet/x8/native_scalar,native_scalar,0.010007767028199485,1
fp16_e5m10,fp32,gemv,padded,thread_packet,8,2,padded/thread_packet/x8/native_packed,native_packed,0.010011409789895998,1
fp16_e5m10,fp32,gemv,padded,thread_packet,8,3,padded/thread_packet/x8/prefix_lut_global,prefix_lut_global,0.034004973950096197,0
fp16_e5m10,fp32,gemv,padded,thread_packet,8,4,padded/thread_packet/x8/direct_branchy,direct_branchy,0.034449284964234286,0
fp16_e5m10,fp32,gemv,padded,thread_packet,8,5,padded/thread_packet/x8/prefix_lut_shared,prefix_lut_shared,0.034826543557098487,0
fp16_e5m10,fp32,gemv,padded,thread_packet,8,6,padded/thread_packet/x8/subnormal_lut_global,subnormal_lut_global,0.037671365435161287,0
fp16_e5m10,fp32,gemv,padded,thread_packet,8,7,padded/thread_packet/x8/subnormal_lut_shared,subnormal_lut_shared,0.038583769899706036,0
fp16_e5m10,fp64,dot,dense,cooperative_shuffle,2,1,dense/cooperative_shuffle/x2/native_scalar,native_scalar,0.11833897856778877,1
fp16_e5m10,fp64,dot,dense,cooperative_shuffle,2,2,dense/cooperative_shuffle/x2/direct_branchy,direct_branchy,0.13118273960916621,1
fp16_e5m10,fp64,dot,dense,cooperative_shuffle,2,3,dense/cooperative_shuffle/x2/prefix_lut_global,prefix_lut_global,0.13621707864709803,0
fp16_e5m10,fp64,dot,dense,cooperative_shuffle,2,4,dense/cooperative_shuffle/x2/subnormal_lut_global,subnormal_lut_global,0.13837599754333496,0
fp16_e5m10,fp64,dot,dense,cooperative_shuffle,2,5,dense/cooperative_shuffle/x2/prefix_lut_shared,prefix_lut_shared,0.13922177420722115,0
fp16_e5m10,fp64,dot,dense,cooperative_shuffle,2,6,dense/cooperative_shuffle/x2/subnormal_lut_shared,subnormal_lut_shared,0.13941155539618599,0
fp16_e5m10,fp64,dot,dense,cooperative_shuffle,2,7,dense/cooperative_shuffle/x2/direct_masked,direct_masked,0.14456731251307897,0
fp16_e5m10,fp64,dot,dense,scalar,1,1,dense/scalar/x1/native_scalar,native_scalar,0.069691490119611718,1
fp16_e5m10,fp64,dot,dense,scalar,1,2,dense/scalar/x1/generic,generic,0.069882830559919423,1
fp16_e5m10,fp64,dot,dense,scalar,1,3,dense/scalar/x1/direct_branchy,direct_branchy,0.08367546668833932,1
fp16_e5m10,fp64,dot,dense,scalar,1,4,dense/scalar/x1/prefix_lut_global,prefix_lut_global,0.087181191695363897,0
fp16_e5m10,fp64,dot,dense,scalar,1,5,dense/scalar/x1/subnormal_lut_global,subnormal_lut_global,0.091118257695978339,0
fp16_e5m10,fp64,dot,dense,scalar,1,6,dense/scalar/x1/prefix_lut_shared,prefix_lut_shared,0.091472788129992752,0
fp16_e5m10,fp64,dot,dense,scalar,1,7,dense/scalar/x1/subnormal_lut_shared,subnormal_lut_shared,0.092417201739270566,0
fp16_e5m10,fp64,dot,dense,scalar,1,8,dense/scalar/x1/direct_masked,direct_masked,0.11617600086123445,0
fp16_e5m10,fp64,dot,dense,thread_packet,2,1,dense/thread_packet/x2/native_packed,native_packed,0.043297445116895164,1
fp16_e5m10,fp64,dot,dense,thread_packet,2,2,dense/thread_packet/x2/native_scalar,native_scalar,0.043303221815861534,1
fp16_e5m10,fp64,dot,dense,thread_packet,2,3,dense/thread_packet/x2/direct_branchy,direct_branchy,0.058164831731946309,0
fp16_e5m10,fp64,dot,dense,thread_packet,2,4,dense/thread_packet/x2/prefix_lut_global,prefix_lut_global,0.062510768572489425,0
fp16_e5m10,fp64,dot,dense,thread_packet,2,5,dense/thread_packet/x2/prefix_lut_shared,prefix_lut_shared,0.063753350988610999,0
fp16_e5m10,fp64,dot,dense,thread_packet,2,6,dense/thread_packet/x2/subnormal_lut_shared,subnormal_lut_shared,0.064507158179032173,0
fp16_e5m10,fp64,dot,dense,thread_packet,2,7,dense/thread_packet/x2/subnormal_lut_global,subnormal_lut_global,0.064543367084052089,0
fp16_e5m10,fp64,dot,dense,thread_packet,2,8,dense/thread_packet/x2/direct_masked,direct_masked,0.10329366723696391,0
fp16_e5m10,fp64,dot,dense,thread_packet,4,1,dense/thread_packet/x4/native_packed,native_packed,0.029705314168151836,1
fp16_e5m10,fp64,dot,dense,thread_packet,4,2,dense/thread_packet/x4/native_scalar,native_scalar,0.030325336913087413,1
fp16_e5m10,fp64,dot,dense,thread_packet,4,3,dense/thread_packet/x4/direct_branchy,direct_branchy,0.049248980016124488,0
fp16_e5m10,fp64,dot,dense,thread_packet,4,4,dense/thread_packet/x4/prefix_lut_global,prefix_lut_global,0.051267706720452555,0
fp16_e5m10,fp64,dot,dense,thread_packet,4,5,dense/thread_packet/x4/prefix_lut_shared,prefix_lut_shared,0.052833498499559539,0
fp16_e5m10,fp64,dot,dense,thread_packet,4,6,dense/thread_packet/x4/subnormal_lut_global,subnormal_lut_global,0.055420610890081635,0
fp16_e5m10,fp64,dot,dense,thread_packet,4,7,dense/thread_packet/x4/subnormal_lut_shared,subnormal_lut_shared,0.056893432308513917,0
fp16_e5m10,fp64,dot,dense,thread_packet,4,8,dense/thread_packet/x4/direct_masked,direct_masked,0.094068527221679688,0
fp16_e5m10,fp64,dot,dense,thread_packet,8,1,dense/thread_packet/x8/native_packed,native_packed,0.02579672960450952,1
fp16_e5m10,fp64,dot,dense,thread_packet,8,2,dense/thread_packet/x8/native_scalar,native_scalar,0.028446720468615849,1
fp16_e5m10,fp64,dot,dense,thread_packet,8,3,dense/thread_packet/x8/direct_branchy,direct_branchy,0.046900152919885987,0
fp16_e5m10,fp64,dot,dense,thread_packet,8,4,dense/thread_packet/x8/prefix_lut_global,prefix_lut_global,0.04864663375777397,0
fp16_e5m10,fp64,dot,dense,thread_packet,8,5,dense/thread_packet/x8/prefix_lut_shared,prefix_lut_shared,0.049406139972022978,0
fp16_e5m10,fp64,dot,dense,thread_packet,8,6,dense/thread_packet/x8/subnormal_lut_global,subnormal_lut_global,0.053215756935736686,0
fp16_e5m10,fp64,dot,dense,thread_packet,8,7,dense/thread_packet/x8/subnormal_lut_shared,subnormal_lut_shared,0.054539200994703503,0
fp16_e5m10,fp64,dot,dense,thread_packet,8,8,dense/thread_packet/x8/direct_masked,direct_masked,0.089495981281453918,0
fp16_e5m10,fp64,dot,padded,scalar,1,1,padded/scalar/x1/native_scalar,native_scalar,0.067664611983943634,1
fp16_e5m10,fp64,dot,padded,scalar,1,2,padded/scalar/x1/generic,generic,0.067733091277045174,1
fp16_e5m10,fp64,dot,padded,scalar,1,3,padded/scalar/x1/direct_branchy,direct_branchy,0.075970650274992543,1
fp16_e5m10,fp64,dot,padded,scalar,1,4,padded/scalar/x1/prefix_lut_global,prefix_lut_global,0.077860996541049748,0
fp16_e5m10,fp64,dot,padded,scalar,1,5,padded/scalar/x1/subnormal_lut_global,subnormal_lut_global,0.081480131774652201,0
fp16_e5m10,fp64,dot,padded,scalar,1,6,padded/scalar/x1/prefix_lut_shared,prefix_lut_shared,0.081831491890773975,0
fp16_e5m10,fp64,dot,padded,scalar,1,7,padded/scalar/x1/subnormal_lut_shared,subnormal_lut_shared,0.083299732208251959,0
fp16_e5m10,fp64,dot,padded,scalar,1,8,padded/scalar/x1/direct_masked,direct_masked,0.10719721731932266,0
fp16_e5m10,fp64,dot,padded,thread_packet,2,1,padded/thread_packet/x2/native_packed,native_packed,0.042311371145717799,1
fp16_e5m10,fp64,dot,padded,thread_packet,2,2,padded/thread_packet/x2/native_scalar,native_scalar,0.042541672054089999,1
fp16_e5m10,fp64,dot,padded,thread_packet,2,3,padded/thread_packet/x2/direct_branchy,direct_branchy,0.05804065816542682,0
fp16_e5m10,fp64,dot,padded,thread_packet,2,4,padded/thread_packet/x2/prefix_lut_global,prefix_lut_global,0.061663980499098575,0
fp16_e5m10,fp64,dot,padded,thread_packet,2,5,padded/thread_packet/x2/prefix_lut_shared,prefix_lut_shared,0.062653934982681153,0
fp16_e5m10,fp64,dot,padded,thread_packet,2,6,padded/thread_packet/x2/subnormal_lut_global,subnormal_lut_global,0.064741683633703931,0
fp16_e5m10,fp64,dot,padded,thread_packet,2,7,padded/thread_packet/x2/subnormal_lut_shared,subnormal_lut_shared,0.066480035695355266,0
fp16_e5m10,fp64,dot,padded,thread_packet,2,8,padded/thread_packet/x2/direct_masked,direct_masked,0.10323966542879741,0
fp16_e5m10,fp64,dot,padded,thread_packet,4,1,padded/thread_packet/x4/native_scalar,native_scalar,0.028887645338650646,1
fp16_e5m10,fp64,dot,padded,thread_packet,4,2,padded/thread_packet/x4/native_packed,native_packed,0.029135869224637588,1
fp16_e5m10,fp64,dot,padded,thread_packet,4,3,padded/thread_packet/x4/direct_branchy,direct_branchy,0.048813115724242559,0
fp16_e5m10,fp64,dot,padded,thread_packet,4,4,padded/thread_packet/x4/prefix_lut_global,prefix_lut_global,0.050079745767795232,0
fp16_e5m10,fp64,dot,padded,thread_packet,4,5,padded/thread_packet/x4/prefix_lut_shared,prefix_lut_shared,0.051089423752966379,0
fp16_e5m10,fp64,dot,padded,thread_packet,4,6,padded/thread_packet/x4/subnormal_lut_global,subnormal_lut_global,0.054970508449235359,0
fp16_e5m10,fp64,dot,padded,thread_packet,4,7,padded/thread_packet/x4/subnormal_lut_shared,subnormal_lut_shared,0.056509900522829969,0
fp16_e5m10,fp64,dot,padded,thread_packet,4,8,padded/thread_packet/x4/direct_masked,direct_masked,0.092045629466021503,0
fp16_e5m10,fp64,dot,padded,thread_packet,8,1,padded/thread_packet/x8/native_scalar,native_scalar,0.024458528806186965,1
fp16_e5m10,fp64,dot,padded,thread_packet,8,2,padded/thread_packet/x8/native_packed,native_packed,0.024724866025859799,1
fp16_e5m10,fp64,dot,padded,thread_packet,8,3,padded/thread_packet/x8/direct_branchy,direct_branchy,0.046305759704980569,0
fp16_e5m10,fp64,dot,padded,thread_packet,8,4,padded/thread_packet/x8/prefix_lut_global,prefix_lut_global,0.046697067564083816,0
fp16_e5m10,fp64,dot,padded,thread_packet,8,5,padded/thread_packet/x8/prefix_lut_shared,prefix_lut_shared,0.047504154223840217,0
fp16_e5m10,fp64,dot,padded,thread_packet,8,6,padded/thread_packet/x8/subnormal_lut_global,subnormal_lut_global,0.05287466767013714,0
fp16_e5m10,fp64,dot,padded,thread_packet,8,7,padded/thread_packet/x8/subnormal_lut_shared,subnormal_lut_shared,0.054760608601659426,0
fp16_e5m10,fp64,dot,padded,thread_packet,8,8,padded/thread_packet/x8/direct_masked,direct_masked,0.086321560960066948,0
fp16_e5m10,fp64,gemv,dense,cooperative_shuffle,2,1,dense/cooperative_shuffle/x2/native_scalar,native_scalar,0.034842822481604183,1
fp16_e5m10,fp64,gemv,dense,cooperative_shuffle,2,2,dense/cooperative_shuffle/x2/prefix_lut_shared,prefix_lut_shared,0.061849051657840437,1
fp16_e5m10,fp64,gemv,dense,cooperative_shuffle,2,3,dense/cooperative_shuffle/x2/direct_branchy,direct_branchy,0.063118547588199764,0
fp16_e5m10,fp64,gemv,dense,cooperative_shuffle,2,4,dense/cooperative_shuffle/x2/prefix_lut_global,prefix_lut_global,0.063476362582028767,0
fp16_e5m10,fp64,gemv,dense,cooperative_shuffle,2,5,dense/cooperative_shuffle/x2/subnormal_lut_global,subnormal_lut_global,0.06788466705216302,0
fp16_e5m10,fp64,gemv,dense,cooperative_shuffle,2,6,dense/cooperative_shuffle/x2/subnormal_lut_shared,subnormal_lut_shared,0.073206449622538555,0
fp16_e5m10,fp64,gemv,dense,cooperative_shuffle,2,7,dense/cooperative_shuffle/x2/direct_masked,direct_masked,0.10127477743187729,0
fp16_e5m10,fp64,gemv,dense,scalar,1,1,dense/scalar/x1/generic,generic,0.035581939148180412,1
fp16_e5m10,fp64,gemv,dense,scalar,1,2,dense/scalar/x1/native_scalar,native_scalar,0.035649870367630329,1
fp16_e5m10,fp64,gemv,dense,scalar,1,3,dense/scalar/x1/prefix_lut_shared,prefix_lut_shared,0.053799755177396658,0
fp16_e5m10,fp64,gemv,dense,scalar,1,4,dense/scalar/x1/direct_branchy,direct_branchy,0.056419981520740181,1
fp16_e5m10,fp64,gemv,dense,scalar,1,5,dense/scalar/x1/prefix_lut_global,prefix_lut_global,0.056738637475406417,0
fp16_e5m10,fp64,gemv,dense,scalar,1,6,dense/scalar/x1/subnormal_lut_shared,subnormal_lut_shared,0.062595393194820423,0
fp16_e5m10,fp64,gemv,dense,scalar,1,7,dense/scalar/x1/subnormal_lut_global,subnormal_lut_global,0.062745558751093874,0
fp16_e5m10,fp64,gemv,dense,scalar,1,8,dense/scalar/x1/direct_masked,direct_masked,0.097277555746190694,0
fp16_e5m10,fp64,gemv,dense,thread_packet,2,1,dense/thread_packet/x2/native_packed,native_packed,0.032341533145685303,1
fp16_e5m10,fp64,gemv,dense,thread_packet,2,2,dense/thread_packet/x2/native_scalar,native_scalar,0.032376245075258714,1
fp16_e5m10,fp64,gemv,dense,thread_packet,2,3,dense/thread_packet/x2/direct_branchy,direct_branchy,0.053244716489416921,0
fp16_e5m10,fp64,gemv,dense,thread_packet,2,4,dense/thread_packet/x2/prefix_lut_global,prefix_lut_global,0.054455878511756144,0
fp16_e5m10,fp64,gemv,dense,thread_packet,2,5,dense/thread_packet/x2/prefix_lut_shared,prefix_lut_shared,0.055079356007192326,0
fp16_e5m10,fp64,gemv,dense,thread_packet,2,6,dense/thread_packet/x2/subnormal_lut_global,subnormal_lut_global,0.058659282110384056,0
fp16_e5m10,fp64,gemv,dense,thread_packet,2,7,dense/thread_packet/x2/subnormal_lut_shared,subnormal_lut_shared,0.060480999946594241,0
fp16_e5m10,fp64,gemv,dense,thread_packet,2,8,dense/thread_packet/x2/direct_masked,direct_masked,0.09450892301706168,0
fp16_e5m10,fp64,gemv,dense,thread_packet,4,1,dense/thread_packet/x4/native_packed,native_packed,0.03099013162238182,1
fp16_e5m10,fp64,gemv,dense,thread_packet,4,2,dense/thread_packet/x4/native_scalar,native_scalar,0.030993493398030598,1
fp16_e5m10,fp64,gemv,dense,thread_packet,4,3,dense/thread_packet/x4/direct_branchy,direct_branchy,0.053114781575502402,0
fp16_e5m10,fp64,gemv,dense,thread_packet,4,4,dense/thread_packet/x4/prefix_lut_global,prefix_lut_global,0.053625848267104599,0
fp16_e5m10,fp64,gemv,dense,thread_packet,4,5,dense/thread_packet/x4/prefix_lut_shared,prefix_lut_shared,0.054486616869246621,0
fp16_e5m10,fp64,gemv,dense,thread_packet,4,6,dense/thread_packet/x4/subnormal_lut_global,subnormal_lut_global,0.05873156742877271,0
fp16_e5m10,fp64,gemv,dense,thread_packet,4,7,dense/thread_packet/x4/subnormal_lut_shared,subnormal_lut_shared,0.059709461723885887,0
fp16_e5m10,fp64,gemv,dense,thread_packet,4,8,dense/thread_packet/x4/direct_masked,direct_masked,0.093974154729109555,0
fp16_e5m10,fp64,gemv,dense,thread_packet,8,1,dense/thread_packet/x8/native_packed,native_packed,0.03260468950216798,1
fp16_e5m10,fp64,gemv,dense,thread_packet,8,2,dense/thread_packet/x8/native_scalar,native_scalar,0.032610793375839262,1
fp16_e5m10,fp64,gemv,dense,thread_packet,8,3,dense/thread_packet/x8/direct_branchy,direct_branchy,0.052440000616985824,0
fp16_e5m10,fp64,gemv,dense,thread_packet,8,4,dense/thread_packet/x8/prefix_lut_global,prefix_lut_global,0.056084135307066033,0
fp16_e5m10,fp64,gemv,dense,thread_packet,8,5,dense/thread_packet/x8/prefix_lut_shared,prefix_lut_shared,0.056302524639049084,0
fp16_e5m10,fp64,gemv,dense,thread_packet,8,6,dense/thread_packet/x8/subnormal_lut_global,subnormal_lut_global,0.058323160985113899,0
fp16_e5m10,fp64,gemv,dense,thread_packet,8,7,dense/thread_packet/x8/subnormal_lut_shared,subnormal_lut_shared,0.059424849778404801,0
fp16_e5m10,fp64,gemv,dense,thread_packet,8,8,dense/thread_packet/x8/direct_masked,direct_masked,0.094641538766714245,0
