timestamp,gpu,mode,distribution,kernel,format,bits,exponent_bits,mantissa_bits,arithmetic_type,storage_layout,access_method,packet_values,load_word_bits,loader_threads,consumer_threads,values_per_consumer,redistribution,decoder,strategy_id,N,M,rows,logical_input_bytes,physical_input_bytes,table_bytes,blocks,threads,warmup,iterations,sample_count,median_ms,minimum_ms,maximum_ms,all_valid
2026-08-15T17:16:55Z,NVIDIA H200 NVL,screen,normal_0_1,dot,e0m1,2,0,1,fp32,padded,thread_packet,4,8,1,1,4,none,full_lut_global,padded/thread_packet/x4/full_lut_global,16777216,0,1,8388608,33554432,16,512,256,3,195,3,0.023528204208765273,0.023527385026980669,0.023536902207594652,1
2026-08-15T17:16:55Z,NVIDIA H200 NVL,screen,normal_0_1,dot,e0m1,2,0,1,fp32,padded,thread_packet,4,8,1,1,4,none,full_lut_shared,padded/thread_packet/x4/full_lut_shared,16777216,0,1,8388608,33554432,16,512,256,3,216,3,0.021140888885215477,0.021138370037078857,0.021164295849976717,1
2026-08-15T17:16:55Z,NVIDIA H200 NVL,screen,normal_0_1,dot,e0m1,2,0,1,fp32,padded,thread_packet,8,8,1,1,8,none,direct_branchy,padded/thread_packet/x8/direct_branchy,16777216,0,1,8388608,33554432,0,512,256,3,111,3,0.043216430389129361,0.043215854747875315,0.043224794370634062,1
2026-08-15T17:16:55Z,NVIDIA H200 NVL,screen,normal_0_1,dot,e0m1,2,0,1,fp32,padded,thread_packet,8,8,1,1,8,none,fixed_integer,padded/thread_packet/x8/fixed_integer,16777216,0,1,8388608,33554432,0,512,256,3,191,3,0.024351831506060056,0.024340272573900472,0.02435216853755931,1
2026-08-15T17:16:55Z,NVIDIA H200 NVL,screen,normal_0_1,dot,e0m1,2,0,1,fp32,padded,thread_packet,8,8,1,1,8,none,full_lut_global,padded/thread_packet/x8/full_lut_global,16777216,0,1,8388608,33554432,16,512,256,3,203,3,0.021801457616495969,0.021797201316344914,0.021807132683364042,1
2026-08-15T17:16:55Z,NVIDIA H200 NVL,screen,normal_0_1,dot,e0m1,2,0,1,fp32,padded,thread_packet,8,8,1,1,8,none,full_lut_shared,padded/thread_packet/x8/full_lut_shared,16777216,0,1,8388608,33554432,16,512,256,3,232,3,0.01900165450984034,0.019000413088962949,0.019014759310360611,1
2026-08-15T17:16:55Z,NVIDIA H200 NVL,screen,normal_0_1,dot,e0m1,2,0,1,fp64,dense,cooperative_shuffle,16,32,1,4,4,warp_shuffle,direct_branchy,dense/cooperative_shuffle/x16/direct_branchy,16777216,0,1,8388608,8388608,0,512,256,3,115,3,0.041648416933806047,0.041621145994766899,0.041687372456426203,1
2026-08-15T17:16:55Z,NVIDIA H200 NVL,screen,normal_0_1,dot,e0m1,2,0,1,fp64,dense,cooperative_shuffle,16,32,1,4,4,warp_shuffle,direct_masked,dense/cooperative_shuffle/x16/direct_masked,16777216,0,1,8388608,8388608,0,512,256,3,114,3,0.041537682215372719,0.041529262275026554,0.041634245922690945,1
2026-08-15T17:16:55Z,NVIDIA H200 NVL,screen,normal_0_1,dot,e0m1,2,0,1,fp64,dense,cooperative_shuffle,16,32,1,4,4,warp_shuffle,fixed_integer,dense/cooperative_shuffle/x16/fixed_integer,16777216,0,1,8388608,8388608,0,512,256,3,117,3,0.04058256312313243,0.040561504853077426,0.040586940243712857,1
2026-08-15T17:16:55Z,NVIDIA H200 NVL,screen,normal_0_1,dot,e0m1,2,0,1,fp64,dense,cooperative_shuffle,16,32,1,4,4,warp_shuffle,full_lut_global,dense/cooperative_shuffle/x16/full_lut_global,16777216,0,1,8388608,8388608,16,512,256,3,125,3,0.03749631881713867,0.037492992401123047,0.037680385589599609,1
2026-08-15T17:16:55Z,NVIDIA H200 NVL,screen,normal_0_1,dot,e0m1,2,0,1,fp64,dense,cooperative_shuffle,16,32,1,4,4,warp_shuffle,full_lut_shared,dense/cooperative_shuffle/x16/full_lut_shared,16777216,0,1,8388608,8388608,16,512,256,3,126,3,0.037497649117121619,0.037495109770033092,0.037502478039453897,1
