format,component,distribution,strategy,lanes,case_count,geomean_speedup_vs_fp64,mean_rank_within_format,wins,median_cv_percent
e1m14,dot,normal_0_1,subnormal_shared_x8,8,5,0.4762998644542333,18.0,0,0.06131629389719789
e1m14,dot,normal_0_1,subnormal_shared_x4,4,5,0.4305220655069184,19.0,0,0.07581084274385552
e1m14,dot,uniform_0_1,e1_integer_x8,8,5,1.5764789490508957,3.2,3,0.09793629266517324
e1m14,dot,uniform_0_1,e1_integer_x4,4,5,1.5563521227732295,1.8,1,0.07617164252924201
e1m14,dot,uniform_0_1,e1_integer_x1,1,5,1.2299421689976664,3.2,1,0.032840797037706745
e1m14,dot,uniform_0_1,fp32_bits_x4,4,5,1.117473933474418,7.2,0,0.08986013669335796
e1m14,dot,uniform_0_1,fp32_bits_x8,8,5,1.051638225926454,9.6,0,0.09418638767030674
e1m14,dot,uniform_0_1,subnormal_global_x4,4,5,1.0073675647024278,11.0,0,0.09796978578989086
e1m14,dot,uniform_0_1,word_branchy_x4,4,5,0.9968517175907645,10.0,0,0.09299295874863428
e1m14,dot,uniform_0_1,full_high_l2_x8,8,5,0.9861905857034916,12.4,0,0.06829895919446749
e1m14,dot,uniform_0_1,full_high_l2_x4,4,5,0.9812692483535292,12.0,0,0.041009268421007446
e1m14,dot,uniform_0_1,word_masked_x4,4,5,0.9683524930556049,11.8,0,0.06864780041308967
e1m14,dot,uniform_0_1,word_branchy_x8,8,5,0.964547588034396,11.6,0,0.09611127647138823
e1m14,dot,uniform_0_1,subnormal_global_x8,8,5,0.9558390683408688,14.0,0,0.06029767546126664
e1m14,dot,uniform_0_1,word_masked_x8,8,5,0.9519374497330828,12.0,0,0.06309859623126073
e1m14,dot,uniform_0_1,generic_x4,4,5,0.9429456959518792,13.4,0,0.0904599470083876
e1m14,dot,uniform_0_1,fp32_bits_x1,1,5,0.9322577581996842,12.8,0,0.061676072588869535
e1m14,dot,uniform_0_1,generic_x8,8,5,0.9083763545166246,15.0,0,0.06620811631834254
e1m14,dot,uniform_0_1,word_branchy_x1,1,5,0.9053450089271368,12.6,0,0.05310328969575606
e1m14,dot,uniform_0_1,full_high_l2_x1,1,5,0.8978972732550012,15.0,0,0.11735275951800418
e1m14,dot,uniform_0_1,word_masked_x1,1,5,0.893286522061194,12.8,0,0.06251156266742837
e1m14,dot,uniform_0_1,generic_x1,1,5,0.8849728952736892,14.2,0,0.08499935590244327
e1m14,dot,uniform_0_1,subnormal_shared_x8,8,5,0.4762596565454372,18.0,0,0.073976492970834
e1m14,dot,uniform_0_1,subnormal_shared_x4,4,5,0.43053880155578333,19.4,0,0.08829393784535194
e1m14,gemv,normal_0_1,e1_integer_x4,4,5,1.2361362475711057,1.8,1,0.17874973900113747
e1m14,gemv,normal_0_1,e1_integer_x8,8,5,1.2198501881588901,2.8,3,0.1324440995824181
e1m14,gemv,normal_0_1,e1_integer_x1,1,5,0.9651199687918981,2.6,1,0.12345103177127363
e1m14,gemv,normal_0_1,fp32_bits_x4,4,5,0.7467358167830902,5.6,0,0.08178675867427472
e1m14,gemv,normal_0_1,fp32_bits_x8,8,5,0.6745311375443114,8.4,0,0.07600903344485155
e1m14,gemv,normal_0_1,subnormal_global_x4,4,5,0.6643448222687797,8.2,0,0.13431988645174084
e1m14,gemv,normal_0_1,fp32_bits_x1,1,5,0.6350400051879121,8.8,0,0.2042414791157105
e1m14,gemv,normal_0_1,full_high_l2_x4,4,5,0.6117751193866406,11.2,0,0.24380154058742134
e1m14,gemv,normal_0_1,word_masked_x4,4,5,0.6091508882891074,11.2,0,0.10975052835474983
e1m14,gemv,normal_0_1,word_branchy_x4,4,5,0.6041157718076933,10.4,0,0.08088025599858156
e1m14,gemv,normal_0_1,word_masked_x8,8,5,0.5857627393562788,12.6,0,0.07773895092625496
e1m14,gemv,normal_0_1,full_high_l2_x8,8,5,0.5845609267931896,12.8,0,0.11121019392033789
e1m14,gemv,normal_0_1,subnormal_global_x8,8,5,0.5770228104289842,13.4,0,0.07675317939768857
e1m14,gemv,normal_0_1,word_branchy_x8,8,5,0.5701695729578398,12.4,0,0.07901357980776395
e1m14,gemv,normal_0_1,generic_x4,4,5,0.5550023986625131,15.8,0,0.11521552906110004
e1m14,gemv,normal_0_1,full_high_l2_x1,1,5,0.5466137609594189,16.2,0,0.22303257594711123
e1m14,gemv,normal_0_1,word_branchy_x1,1,5,0.5443265473758383,15.0,0,0.14630386138472254
e1m14,gemv,normal_0_1,word_masked_x1,1,5,0.5420626068793771,15.8,0,0.18093583288263465
e1m14,gemv,normal_0_1,generic_x8,8,5,0.5249683023673555,17.4,0,0.12189616907759789
e1m14,gemv,normal_0_1,generic_x1,1,5,0.5208799001282954,17.4,0,0.12094912773417563
e1m14,gemv,normal_0_1,subnormal_shared_x8,8,5,0.27373257976658993,16.0,0,0.088822051922321
e1m14,gemv,normal_0_1,subnormal_shared_x4,4,5,0.26009663675326883,17.2,0,0.06873039179733295
e1m14,gemv,uniform_0_1,e1_integer_x4,4,5,1.237447485679905,1.8,1,0.15059449551435838
e1m14,gemv,uniform_0_1,e1_integer_x8,8,5,1.2208667155199944,2.8,3,0.12593189341911856
e1m14,gemv,uniform_0_1,e1_integer_x1,1,5,0.964951642486823,2.6,1,0.10937809224802084
e1m14,gemv,uniform_0_1,fp32_bits_x4,4,5,0.7680367993340768,5.0,0,0.07293636136948146
e1m14,gemv,uniform_0_1,fp32_bits_x8,8,5,0.6968733135199254,7.8,0,0.11106340991788623
e1m14,gemv,uniform_0_1,subnormal_global_x4,4,5,0.674783435589697,8.4,0,0.30777687122013747
e1m14,gemv,uniform_0_1,full_high_l2_x4,4,5,0.6647217838003112,9.4,0,0.1667961503535564
e1m14,gemv,uniform_0_1,fp32_bits_x1,1,5,0.6466775732889025,9.0,0,0.2385393907325996
e1m14,gemv,uniform_0_1,full_high_l2_x8,8,5,0.6368358954156602,11.2,0,0.10391941513620943
e1m14,gemv,uniform_0_1,word_branchy_x4,4,5,0.6142803988629694,11.2,0,0.08618378893317517
e1m14,gemv,uniform_0_1,word_masked_x4,4,5,0.6095710718066817,12.4,0,0.09718013967173958
e1m14,gemv,uniform_0_1,full_high_l2_x1,1,5,0.5952560059124851,13.4,0,0.29295645271241016
e1m14,gemv,uniform_0_1,subnormal_global_x8,8,5,0.5898528336204762,13.8,0,0.0821814444328706
e1m14,gemv,uniform_0_1,word_masked_x8,8,5,0.5860157671257543,14.2,0,0.06224032109205723
e1m14,gemv,uniform_0_1,word_branchy_x8,8,5,0.5859877016464418,12.4,0,0.10878258282244688
e1m14,gemv,uniform_0_1,generic_x4,4,5,0.56383486224016,15.8,0,0.08698846471723896
e1m14,gemv,uniform_0_1,word_branchy_x1,1,5,0.5500257626911789,15.6,0,0.13161312966925726
e1m14,gemv,uniform_0_1,word_masked_x1,1,5,0.5423385508822949,16.6,0,0.14090972127966642
e1m14,gemv,uniform_0_1,generic_x8,8,5,0.5397892997582189,18.0,0,0.15599762674752535
e1m14,gemv,uniform_0_1,generic_x1,1,5,0.526305984217996,17.8,0,0.1559356075885216
e1m14,gemv,uniform_0_1,subnormal_shared_x8,8,5,0.27409831910580823,16.2,0,0.09935852686131322
e1m14,gemv,uniform_0_1,subnormal_shared_x4,4,5,0.2604715099844903,17.6,0,0.08490512929952518
e1m30,dot,normal_0_1,e1_integer_x4,4,5,1.3417674389085525,1.8,2,0.10336804089372426
e1m30,dot,normal_0_1,e1_integer_x2,2,5,1.2900856789975153,2.0,1,0.053425349602621124
e1m30,dot,normal_0_1,e1_integer_x8,8,5,1.2792844789122446,5.4,1,0.09612378498057356
e1m30,dot,normal_0_1,e1_integer_x1,1,5,1.1729082555898445,3.2,1,0.04093964063054975
e1m30,dot,normal_0_1,word_branchy_x4,4,5,0.9674478733684679,8.2,0,0.05473204149123607
e1m30,dot,normal_0_1,word_branchy_x2,2,5,0.9479579665495118,9.4,0,0.06509946378128262
e1m30,dot,normal_0_1,generic_x4,4,5,0.9271774631687753,12.4,0,0.043721220758900864
e1m30,dot,normal_0_1,word_branchy_x8,8,5,0.9251718129769207,9.8,0,0.09967629299969125
e1m30,dot,normal_0_1,prefix_global_x4,4,5,0.9235069206778953,11.0,0,0.03605685693833044
e1m30,dot,normal_0_1,generic_x2,2,5,0.908081143863141,12.4,0,0.03849738241123825
