distribution,kernel,storage,storage_bits,arithmetic,family,lanes,m,n,samples,median_time_ms,q25_time_ms,q75_time_ms,mad_time_ms,min_time_ms,max_time_ms,useful_flops,logical_storage_bytes,modeled_load_instructions
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_single,1,1024,256,15,0.003577476029334506,0.0035766802145480747,0.00357957780587465,1.4457181265791277e-06,0.0035758481934474286,0.003582396467436238,524288.0,524800.0,524288.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_single,1,1024,4096,15,0.007181820273399353,0.007168999910354614,0.0071891799569129946,8.679628372192973e-06,0.007157279849052429,0.007208639979362488,8388608.0,8396800.0,8388608.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_single,1,1024,65536,15,0.1142139068016639,0.11416886403010443,0.11427643115703875,4.7258230356062025e-05,0.11412012393657978,0.11439901498647836,134217728.0,134348800.0,134217728.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,2,1024,1024,15,0.003966307771798656,0.003963074913717389,0.003974945599767479,7.046426292847512e-06,0.003958793917131311,0.003977155346708591,2097152.0,2099200.0,2097152.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,2,1024,16384,15,0.013451045198410718,0.013377885251646866,0.013496275117176045,7.217594182528687e-05,0.01322220612367823,0.013996112334218587,33554432.0,33587200.0,33554432.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,2,1024,256,15,0.0035478922819582553,0.0035444058167763467,0.003550567340083621,2.8093197246498516e-06,0.003540896668889465,0.0035527610578667077,524288.0,524800.0,524288.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,2,1024,4096,15,0.005781624524816011,0.005775429144235874,0.0057953744970363685,9.468695049145298e-06,0.0057665478645316706,0.005824168106191181,8388608.0,8396800.0,8388608.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,2,1024,65536,15,0.06459582168444068,0.06454853040982136,0.0646421951530254,4.927457961360904e-05,0.06446598272408004,0.06472651304396908,134217728.0,134348800.0,134217728.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,4,1024,1024,15,0.0040012775273527,0.003995835368356491,0.0040103494756819034,6.530435410633147e-06,0.003983471981134045,0.004021324499561442,2097152.0,2099200.0,2097152.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,4,1024,16384,15,0.014563504573518196,0.014494070964576923,0.014626283033759194,6.378751940431908e-05,0.014418796100447663,0.014671822564791789,33554432.0,33587200.0,33554432.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,4,1024,256,15,0.003523495185263482,0.003522526212278337,0.003525168068905743,1.4191663944211445e-06,0.0035216033071945618,0.003526206315638096,524288.0,524800.0,524288.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,4,1024,4096,15,0.006228104083384849,0.006220804904283391,0.006229548522657495,4.707595736057335e-06,0.006215613634106458,0.006233627088387723,8388608.0,8396800.0,8388608.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,4,1024,65536,15,0.05055314342991835,0.05048609428665265,0.05058873429590342,5.213743975373414e-05,0.050422532217843194,0.05070650334260902,134217728.0,134348800.0,134217728.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,8,1024,1024,15,0.004573270653476234,0.004562467286566726,0.004581310969440877,8.779814263352483e-06,0.004550937844925568,0.0045874824043081585,2097152.0,2099200.0,2097152.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,8,1024,16384,15,0.022802758490902252,0.022750948450248228,0.022809668323285084,2.170118009319974e-05,0.022730877442508693,0.02282582519481139,33554432.0,33587200.0,33554432.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,8,1024,256,15,0.003674881204320393,0.003673216945809914,0.003677554686043158,2.5875253273064704e-06,0.003667197789761958,0.003684058493467086,524288.0,524800.0,524288.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,8,1024,4096,15,0.008310198128878414,0.008305999931398328,0.008336395680249391,1.2923072982621436e-05,0.008290725094931466,0.00835338464150062,8388608.0,8396800.0,8388608.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,8,1024,65536,15,0.08470180511474609,0.08458157675606864,0.08483282361711775,0.000200228009905129,0.08446866171700614,0.08508580344063896,134217728.0,134348800.0,134217728.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,2,1024,1024,15,0.004125664687290513,0.004121911745599106,0.004127493072913567,2.6430620990378073e-06,0.004116259867798929,0.004130655990759659,2097152.0,2099200.0,1048576.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,2,1024,16384,15,0.0174277656565097,0.017173638114383535,0.01770305323507758,0.0003298212554891933,0.01699607859042283,0.017788920507939492,33554432.0,33587200.0,16777216.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,2,1024,256,15,0.003555142430510583,0.0035537627749525295,0.0035570348412669152,1.588450146157612e-06,0.0035515946009258953,0.0035583525633820345,524288.0,524800.0,262144.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,2,1024,4096,15,0.006592359024022177,0.0065904027347275865,0.006595679233399122,3.302291211156917e-06,0.006586274870713641,0.006599196810035042,8388608.0,8396800.0,4194304.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,2,1024,65536,15,0.06425277392069499,0.06421403508437307,0.06433979042789392,7.326561107970364e-05,0.06415087716621265,0.06439101905153509,134217728.0,134348800.0,67108864.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,4,1024,1024,15,0.0037625547893635055,0.0037621200737209762,0.00376373275175055,4.953778253583355e-07,0.003759800690261766,0.003766625815852717,2097152.0,2099200.0,524288.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,4,1024,16384,15,0.01098555311165476,0.010941727738588461,0.01146213166014163,0.00011967837657553271,0.010865874735079228,0.011556516864342604,33554432.0,33587200.0,8388608.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,4,1024,256,15,0.003454751293647037,0.0034531933125747025,0.0034556498412752048,1.0385381140733466e-06,0.003451016938747236,0.003457306946045634,524288.0,524800.0,131072.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,4,1024,4096,15,0.00525386028979198,0.005248956105795251,0.00525550267782556,2.143584102033691e-06,0.005225654050528285,0.005259041843644108,8388608.0,8396800.0,2097152.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,4,1024,65536,15,0.04401741844433892,0.0439752424164285,0.044037823283344234,3.37606540878263e-05,0.04393854345385817,0.044235448224828874,134217728.0,134348800.0,33554432.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,8,1024,1024,15,0.0037430887794349804,0.003740397926162569,0.0037458770276926285,3.1224325378461856e-06,0.0037381198248722016,0.003752491921299592,2097152.0,2099200.0,262144.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,8,1024,16384,15,0.00860245867796833,0.008583644169262288,0.008624255905894145,2.134028661566166e-05,0.008540172736071081,0.008676183406102973,33554432.0,33587200.0,4194304.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,8,1024,256,15,0.0034143369968227884,0.0034118745554806455,0.00341475714218173,1.5637198127506358e-06,0.0034091088304025775,0.003420347023149375,524288.0,524800.0,65536.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,8,1024,4096,15,0.004588819201082093,0.004580204804195886,0.004604825997922201,1.3993461791158603e-05,0.00457193176087259,0.004609993293423702,8388608.0,8396800.0,1048576.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,8,1024,65536,15,0.03809258625256065,0.038046807433768225,0.038126889108692164,3.9649806476194094e-05,0.037987044660475075,0.03839177276297523,134217728.0,134348800.0,16777216.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_single,1,1024,1024,15,0.0047538883408933166,0.004750473899130496,0.004758480913150384,4.5428576465186485e-06,0.004739904361376217,0.004764862365181084,2097152.0,2099200.0,2097152.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_single,1,1024,16384,15,0.0235065398989497,0.023360648670712032,0.02386235143687274,0.00020648659886540743,0.023111837941247063,0.0241306488578384,33554432.0,33587200.0,33554432.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_single,1,1024,256,15,0.0037511427950414813,0.0037505650742453815,0.003751478209999037,5.342205118686986e-07,0.0037503231386220234,0.003752347845468462,524288.0,524800.0,524288.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_single,1,1024,4096,15,0.00833032943390228,0.008312450332956,0.008334615400859287,9.890441056136304e-06,0.008295120773734628,0.008349099002041659,8388608.0,8396800.0,8388608.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_single,1,1024,65536,15,0.11751559400183009,0.1174856058255894,0.11756522636713944,4.661740280512139e-05,0.1174044721708523,0.11765190184585692,134217728.0,134348800.0,134217728.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,2,1024,1024,15,0.004153234681463656,0.004151056658200701,0.004161165132471289,3.3100429624871586e-06,0.004145211506639574,0.004174484218207578,2097152.0,2099200.0,2097152.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,2,1024,16384,15,0.0197557668353236,0.019599999799284826,0.019847116498060004,0.0001520930334579125,0.01942688365315282,0.02002823214198268,33554432.0,33587200.0,33554432.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,2,1024,256,15,0.0036770822704490476,0.0036726183999115144,0.003678634512780966,3.115962144669207e-06,0.0036666607178535713,0.0036885075809136524,524288.0,524800.0,524288.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,2,1024,4096,15,0.00711346894520823,0.007104507665069747,0.007121962116141375,8.551648217341654e-06,0.007098767581402056,0.007129147257871785,8388608.0,8396800.0,8388608.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,2,1024,65536,15,0.07193615611006574,0.07191695701785203,0.07199757971414705,6.134684492901943e-05,0.07181986366830222,0.07212784464766339,134217728.0,134348800.0,134217728.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,4,1024,1024,15,0.004134498953299123,0.0041338261608470294,0.004136390224518827,1.4723127486921533e-06,0.00413300129498153,0.0041372408142453,2097152.0,2099200.0,2097152.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,4,1024,16384,15,0.015779294346916606,0.01574568550967606,0.01586683092738044,5.502531514365097e-05,0.015645083591077455,0.015927555151945036,33554432.0,33587200.0,33554432.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,4,1024,256,15,0.0036810511481899875,0.0036798208762834923,0.0036829743379975218,1.8991610593608113e-06,0.00367673914483253,0.0036890183691214874,524288.0,524800.0,524288.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,4,1024,4096,15,0.006529693667953079,0.006518351333635347,0.006542720773198583,1.236017759855771e-05,0.006505675681002505,0.006565189039384997,8388608.0,8396800.0,8388608.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,4,1024,65536,15,0.06011120741032372,0.05991980261053921,0.0601691234210306,6.571683016690089e-05,0.059782213415981326,0.06056568445252978,134217728.0,134348800.0,134217728.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,8,1024,1024,15,0.004822452040431094,0.004809123347408593,0.004825972952786917,9.087374573028481e-06,0.004784345841429236,0.004832403387280867,2097152.0,2099200.0,2097152.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,8,1024,16384,15,0.023559729795198183,0.02354183793067932,0.023573918922527415,2.1296578484611417e-05,0.023509676392013963,0.023635999576465505,33554432.0,33587200.0,33554432.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,8,1024,256,15,0.003950979837983471,0.003949330298215117,0.0039533317976664295,2.260561342592657e-06,0.003944174120925956,0.003956551495377642,524288.0,524800.0,524288.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,8,1024,4096,15,0.008655614960970353,0.008648396551440188,0.008662731046379456,7.365985902781785e-06,0.008636215253186969,0.008679546647976884,8388608.0,8396800.0,8388608.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,8,1024,65536,15,0.08622418447982433,0.08601386048072993,0.08630939694338066,0.0001337694567303399,0.08592409311338912,0.08659516378890636,134217728.0,134348800.0,134217728.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,2,1024,1024,15,0.004103755534806454,0.004097662762676331,0.004112038050601993,7.666845446491384e-06,0.004082989191450992,0.004114481628248494,2097152.0,2099200.0,1048576.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,2,1024,16384,15,0.0192690014344528,0.019241183954980198,0.019344531648881207,5.913176477202742e-05,0.01901171777917801,0.01961763732825737,33554432.0,33587200.0,16777216.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,2,1024,256,15,0.0036427173258678377,0.0036407292455655094,0.0036450320253570245,2.0275230098883677e-06,0.0036358915555229575,0.003649869715399576,524288.0,524800.0,262144.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,2,1024,4096,15,0.00677855706983997,0.006774061935738035,0.006781813546010126,3.472381323313227e-06,0.006763561170471728,0.0067948103650224525,8388608.0,8396800.0,4194304.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,2,1024,65536,15,0.06940129597981771,0.06933584667387463,0.06945752416338238,6.36963617234032e-05,0.0692394665309361,0.06951664970034645,134217728.0,134348800.0,67108864.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,4,1024,1024,15,0.0038929051874227044,0.00388808029498833,0.0039010469517652595,6.21434804555553e-06,0.003879005476314589,0.0039122533614110765,2097152.0,2099200.0,524288.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,4,1024,16384,15,0.015007444613241735,0.014878242691128241,0.015105572187831637,0.00011398006725862539,0.01485473324108675,0.015166631048125339,33554432.0,33587200.0,8388608.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,4,1024,256,15,0.003600698658315581,0.003598691990856984,0.0036024068353246426,2.102426469837663e-06,0.0035936274427048704,0.0036040673108188107,524288.0,524800.0,131072.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,4,1024,4096,15,0.0058490848444045255,0.005841076313294888,0.0058515312474802,5.055640451040629e-06,0.005836150940283601,0.005855836878007584,8388608.0,8396800.0,2097152.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,4,1024,65536,15,0.0559514031481387,0.05572865792174837,0.05599570274353027,9.026812083685887e-05,0.05563355203884751,0.05606149203741728,134217728.0,134348800.0,33554432.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,8,1024,1024,15,0.004415187554511743,0.004411780375325221,0.004424845166717954,5.477574103978158e-06,0.004409709980407765,0.004425945875588057,2097152.0,2099200.0,262144.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,8,1024,16384,15,0.015416140096229419,0.015412350495656332,0.01542217532793681,5.860077707392497e-06,0.015380139936480606,0.015440035284611216,33554432.0,33587200.0,4194304.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,8,1024,256,15,0.004291754683725821,0.0042895283312304805,0.004292847934501463,1.7126090441190248e-06,0.0042876309944112,0.0042942709861934405,524288.0,524800.0,65536.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,8,1024,4096,15,0.0058089171363729045,0.005794129083686134,0.005814092064099033,7.746041492161584e-06,0.005787758646626311,0.005817318157871523,8388608.0,8396800.0,1048576.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,8,1024,65536,15,0.054626587559195125,0.054576470571405744,0.05469317646587596,6.43519794239697e-05,0.05452094007940853,0.054794469300438374,134217728.0,134348800.0,16777216.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_single,1,1024,1024,15,0.004461419867167294,0.004445208217503675,0.004468641590339739,1.3815665000940953e-05,0.004408846536187182,0.004492109139217859,2097152.0,4198400.0,2097152.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_single,1,1024,16384,15,0.03352243786766416,0.03343390396663121,0.033566286450340634,8.72384934198292e-05,0.03340510413760231,0.033700877144223165,33554432.0,67174400.0,33554432.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_single,1,1024,256,15,0.003619000689043814,0.003614475261830161,0.003625330276894769,4.580098748116577e-06,0.003610241295445934,0.003910596930084576,524288.0,1049600.0,524288.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_single,1,1024,4096,15,0.007223160266876221,0.007217200100421905,0.007237730026245118,6.139874458312676e-06,0.007210739850997925,0.007268000245094299,8388608.0,16793600.0,8388608.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_single,1,1024,65536,15,0.12110933443395103,0.12106094515420557,0.1212061168701668,6.452420862709807e-05,0.12101853378419954,0.12127947613475769,134217728.0,268697600.0,134217728.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,2,1024,1024,15,0.004110333555369968,0.004102409303114708,0.004116222268517197,7.377332402335943e-06,0.004055753074196838,0.004123797285159265,2097152.0,4198400.0,2097152.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,2,1024,16384,15,0.023251469395741697,0.02320182864405528,0.023327274482791163,6.58820657169143e-05,0.023148155212402342,0.02342238706700942,33554432.0,67174400.0,33554432.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,2,1024,256,15,0.003589348482342685,0.003589121714529842,0.0035899092387882913,5.43702425429872e-07,0.0035879321544096086,0.003593019993379501,524288.0,1049600.0,524288.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,2,1024,4096,15,0.00618649778407734,0.006161083040279072,0.006188375460528911,2.0609151848540244e-06,0.006138008754846831,0.006191580576667619,8388608.0,16793600.0,8388608.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,2,1024,65536,15,0.08000469726064931,0.07993930319081183,0.08010208606719971,6.695933963941914e-05,0.0798676532247792,0.0802558245866195,134217728.0,268697600.0,134217728.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,4,1024,1024,15,0.004587345618706245,0.004580488246240657,0.0045910302694741785,6.358654468090544e-06,0.004573686607988366,0.004597790623124027,2097152.0,4198400.0,2097152.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,4,1024,16384,15,0.023116083933429933,0.023101250974633513,0.023142327752260182,2.442766433789767e-05,0.02305545528665354,0.023177698713454088,33554432.0,67174400.0,33554432.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,4,1024,256,15,0.003644250843622913,0.0036400576332273806,0.003651558794215504,5.837215651860808e-06,0.0036246633907832428,0.003667449126075134,524288.0,1049600.0,524288.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,4,1024,4096,15,0.00816855527916733,0.008160957998158979,0.008178155276240134,9.730721817535759e-06,0.008133507423660383,0.008192282955662733,8388608.0,16793600.0,8388608.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,4,1024,65536,15,0.07933043396991232,0.07926921740822171,0.07951321550037549,0.00010886917943539465,0.07911930395209271,0.07956365398738695,134217728.0,268697600.0,134217728.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,8,1024,1024,15,0.005835534142797416,0.005828121651632463,0.005844583291196873,7.4712827348262165e-06,0.005817653499895478,0.005854539581010624,2097152.0,4198400.0,2097152.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,8,1024,16384,15,0.04215593007258597,0.04213128337970359,0.04222617259604393,5.317974641833034e-05,0.04208342326169758,0.0422400932091509,33554432.0,67174400.0,33554432.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,8,1024,256,15,0.003963490820819547,0.003963186318829933,0.003964055954299358,4.472199434078783e-07,0.003962658206868616,0.0039692669181349855,524288.0,1049600.0,524288.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,8,1024,4096,15,0.013009749160372239,0.013002735483006502,0.013017686176489646,8.270233336309801e-06,0.012995053475230162,0.013169876386820677,8388608.0,16793600.0,8388608.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,8,1024,65536,15,0.15395233311603979,0.15376560958390384,0.15401022704606204,6.036660105912528e-05,0.15352577524086863,0.15414334326675258,134217728.0,268697600.0,134217728.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,2,1024,1024,15,0.004054851501391426,0.004046639921957718,0.0040740593969104955,1.1778680821275707e-05,0.0040240065996036975,0.004096051455500036,2097152.0,4198400.0,1048576.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,2,1024,16384,15,0.023248617288767332,0.02318240515288816,0.023326893711396735,8.257255676858213e-05,0.02310374312078838,0.023437685521852547,33554432.0,67174400.0,16777216.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,2,1024,256,15,0.003566073628390477,0.0035564816707254468,0.003570906501316146,7.64864362333027e-06,0.0035523057997057864,0.003574164325724918,524288.0,1049600.0,262144.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,2,1024,4096,15,0.006020385652333817,0.005991357807428985,0.006036830918436643,2.7871489269575e-05,0.005986980503580555,0.006051580196274425,8388608.0,16793600.0,4194304.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,2,1024,65536,15,0.07985106803275444,0.07980938215513486,0.07988462705869932,4.5838227143157884e-05,0.07972826055578283,0.08012886562862911,134217728.0,268697600.0,67108864.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,4,1024,1024,15,0.0038958052310707754,0.0038829580169300374,0.003906437919869288,1.3032280975573164e-05,0.00386707289170401,0.003934238648386081,2097152.0,4198400.0,524288.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,4,1024,16384,15,0.020342717643912513,0.020216525419977784,0.02043932849214277,0.00010303468194626866,0.020024232645981185,0.020562809660234525,33554432.0,67174400.0,8388608.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,4,1024,256,15,0.003537889971771576,0.0035337639134855542,0.0035440118891827254,4.284537546965506e-06,0.0035238619333492513,0.003550837692406277,524288.0,1049600.0,131072.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,4,1024,4096,15,0.0057847745314042985,0.0057340754646044625,0.005799078430969051,4.646659018917986e-05,0.005717398558917031,0.005853945083695936,8388608.0,16793600.0,2097152.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,4,1024,65536,15,0.06922522874978873,0.06920223052685077,0.06928130755057701,2.7693234957174018e-05,0.06908199878839347,0.0695341550386869,134217728.0,268697600.0,33554432.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,8,1024,1024,15,0.004129109196199712,0.00411948731040724,0.00413835706945294,1.053769758563479e-05,0.004099018292194507,0.0041435292438843805,2097152.0,4198400.0,524288.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,8,1024,16384,15,0.01977312945616626,0.01968475700303436,0.019836520680045613,8.69975921855802e-05,0.01963950843717308,0.020033768412522076,33554432.0,67174400.0,8388608.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,8,1024,256,15,0.0035897658035919833,0.0035894473751743993,0.003590096045542766,3.2433518418325744e-07,0.003588864753196189,0.0035958318738966016,524288.0,1049600.0,131072.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,8,1024,4096,15,0.005970343655848995,0.005955951293267503,0.005985125355591918,1.4468515316435476e-05,0.005933419161533817,0.006010838755219781,8388608.0,16793600.0,2097152.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,8,1024,65536,15,0.06819402686071611,0.06797364826116087,0.06831630862136773,0.00013639700358809848,0.06785911456492152,0.0683446167820719,134217728.0,268697600.0,33554432.0
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_single,1,1024,1024,15,0.004707371822396236,0.004702020423811043,0.00470896243235357,2.620976939543204e-06,0.004696409450049286,0.004726730515932467,2097152.0,4198400.0,2097152.0
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_single,1,1024,16384,15,0.034000571153509365,0.0339927412834983,0.03406255658618628,4.46935730705339e-05,0.033924485612085484,0.03413632363434925,33554432.0,67174400.0,33554432.0
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_single,1,1024,256,15,0.003779784815845003,0.0037779377472637056,0.0037815694093028818,1.915115810318703e-06,0.0037764077821466806,0.0037852691185710787,524288.0,1049600.0,524288.0
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_single,1,1024,4096,15,0.007934949738182482,0.007930159648632092,0.00793981488247646,5.036652367623393e-06,0.007899391675107207,0.008032835815388807,8388608.0,16793600.0,8388608.0
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_single,1,1024,65536,15,0.12258432719333112,0.12253699026817133,0.12265110409949437,7.64279326131434e-05,0.12247087935770838,0.12281150660238975,134217728.0,268697600.0,134217728.0
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,2,1024,1024,15,0.004372655328223323,0.004367665422654396,0.004375699640540947,3.3447766873617377e-06,0.004351822589444626,0.0043763414584735965,2097152.0,4198400.0,2097152.0
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,2,1024,16384,15,0.023501152359551983,0.023444038378767983,0.023596789844599356,8.724885465257598e-05,0.023372685639217832,0.02372328748980772,33554432.0,67174400.0,33554432.0
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,2,1024,256,15,0.0037427839985735814,0.003740971834325516,0.0037465306023947336,1.8674444099762814e-06,0.0037339761481404075,0.003753200831202765,524288.0,1049600.0,524288.0
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,2,1024,4096,15,0.0073429594648645275,0.007311533142368119,0.007364960354512224,3.0093787288955516e-05,0.007304481459968358,0.007379919707231609,8388608.0,16793600.0,8388608.0
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,2,1024,65536,15,0.08095349602520785,0.08091046083419717,0.08099593453228793,4.791320963977441e-05,0.08085116728104372,0.08118263285427807,134217728.0,268697600.0,134217728.0
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,4,1024,1024,15,0.0047554307746552,0.004754340921009782,0.004755606341236295,6.892769114624081e-07,0.0047506783255793295,0.004759240862774304,2097152.0,4198400.0,2097152.0
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,4,1024,16384,15,0.023395861475920873,0.023374994924245787,0.023417944159389525,2.3748854960294052e-05,0.02330065482904103,0.023440819732413805,33554432.0,67174400.0,33554432.0
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,4,1024,256,15,0.0037957763079530704,0.0037928758570866554,0.0038042671932196764,3.4037584103413857e-06,0.0037913292831515673,0.0038231552017401462,524288.0,1049600.0,524288.0
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,4,1024,4096,15,0.008368232452877654,0.008361697444111707,0.00837349578604339,5.462372311247285e-06,0.008352752216289021,0.008385260844939152,8388608.0,16793600.0,8388608.0
