gpu,compute_capability,distribution,kernel,storage,storage_bits,arithmetic,family,lanes,m,n,round,sample,batch_iterations,time_ms,useful_flops,logical_storage_bytes,modeled_load_instructions,result_checksum,max_abs_error,relative_l2_error,useful_gflop_per_s,effective_gb_per_s
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,2,1,4096,1,0,2047,0.0053191126761462084,8192,16384,8192,1019.6833909722045,0,0,1.5401064987281394,3.0802129974562789
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,8,1,4096,1,0,1978,0.0055080766745356146,8192,16384,8192,1018,1.6833909722045064,0.0016508957457858544,1.4872705091184422,2.9745410182368843
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,4,1,4096,1,0,2030,0.0053550659142104278,8192,16384,2048,1020,0.3166090277954936,0.00031049738634423245,1.5297664176758989,3.0595328353517979
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,vector_packet,8,1,4096,1,0,1995,0.0053754223319223355,8192,16384,1024,1018,1.6833909722045064,0.0016508957457858544,1.5239732795228409,3.0479465590456818
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,2,1,4096,1,0,2021,0.0053186978166024322,8192,16384,8192,1019.5,0.1833909722045064,0.00017985089668828925,1.5402266273576386,3.0804532547152772
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_single,1,1,4096,1,0,2047,0.0052609282932924422,8192,16384,8192,1019.6833909722045,0,0,1.5571396421511019,3.1142792843022038
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,4,1,4096,1,0,2093,0.0053190025369686993,8192,16384,8192,1019.6833909722045,0,0,1.5401383893057179,3.0802767786114358
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,2,1,4096,1,0,2065,0.0053187252534215154,8192,16384,4096,1019.6833909722045,0,0,1.5402186820479433,3.0804373640958866
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,8,1,4096,1,0,2021,0.0055060266327704608,8192,16384,8192,1019.6833909722045,0,0,1.487824259919724,2.975648519839448
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,8,1,4096,1,1,2021,0.0055063748819765513,8192,16384,8192,1019.6833909722045,0,0,1.4877301628724968,2.9754603257449936
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_single,1,1,4096,1,1,2047,0.0052434509418973936,8192,16384,8192,1019.6833909722045,0,0,1.5623298645825883,3.1246597291651765
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,2,1,4096,1,1,2065,0.0053192060161156461,8192,16384,4096,1019.6833909722045,0,0,1.5400794733613672,3.0801589467227344
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,4,1,4096,1,1,2093,0.0053192622571599808,8192,16384,8192,1019.6833909722045,0,0,1.5400631899608217,3.0801263799216434
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,fp64,vector_packet,4,1,4096,1,1,1743,0.0053197474433167935,8192,16384,2048,1019.6833909722045,0,0,1.5399227289054145,3.079845457810829
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_unrolled,4,1,4096,1,1,2047,0.0053654946987373867,8192,16384,8192,1020,0.3166090277954936,0.00031049738634423245,1.526793047047041,3.053586094094082
NVIDIA H200 NVL,sm_90,uniform_0_1,dot,bf16_e8m7,16,bf16,scalar_single,1,1,4096,1,1,1846,0.0052719219534265388,8192,16384,8192,1018.75,0.9333909722045064,0.00091537332123707181,1.5538925030321298,3.1077850060642596
