distribution,kernel,storage,storage_bits,arithmetic,family,lanes,m,n,useful_flops,logical_storage_bytes,modeled_load_instructions,report,kernel_role,kernel_name,block_size,grid_size,duration_ns,dram_read_bytes,dram_write_bytes,instructions,fp32_add_instructions,fp32_mul_instructions,fp32_fma_instructions,fp64_add_instructions,fp64_mul_instructions,fp64_fma_instructions,dram_percent_peak,sm_percent_peak,l1_hit_rate_percent,l2_hit_rate_percent,achieved_occupancy_percent,eligible_warps_per_scheduler,long_scoreboard_stall_percent,math_pipe_throttle_percent,mio_throttle_percent,registers_per_thread,shared_memory_bytes,duration_ms
normal_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,8,1,134217728,2.68435e+08,1.07374e+09,2.68435e+08,fp32/fp64/dot/fp32_fp64_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp32_e8m23, 3, 1, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",384704.0,1073762304.0,2514944.0,28277248.0,0.0,0.0,0.0,1080816.0,0.0,134217728.0,60.79,24.51,87.28,1.62,49.87,0.11,nan,nan,nan,40.0,3072.0,0.384704
normal_0_1,dot,fp32_e8m23,32,fp64,scalar_unrolled,8,1,134217728,2.68435e+08,1.07374e+09,2.68435e+08,fp32/fp64/dot/fp32_fp64_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3808.0,7936.0,0.0,718.0,0.0,0.0,0.0,783.0,0.0,0.0,0.05,0.03,0.0,37.51,12.04,0.08,nan,nan,nan,16.0,3072.0,0.0038079999999999998
normal_0_1,dot,fp32_e8m23,32,fp64,vector_packet,8,1,134217728,2.68435e+08,1.07374e+09,6.71089e+07,fp32/fp64/dot/fp32_fp64_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp32_e8m23, 3, 2, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",289376.0,1075028736.0,2670336.0,20928768.0,0.0,0.0,0.0,1080816.0,0.0,134217728.0,80.97,32.9,35.29,15.1,52.23,0.13,nan,nan,nan,44.0,3072.0,0.28937599999999997
normal_0_1,dot,fp32_e8m23,32,fp64,vector_packet,8,1,134217728,2.68435e+08,1.07374e+09,6.71089e+07,fp32/fp64/dot/fp32_fp64_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3776.0,8192.0,0.0,718.0,0.0,0.0,0.0,783.0,0.0,0.0,0.05,0.03,0.0,33.0,11.19,0.07,nan,nan,nan,16.0,3072.0,0.003776
normal_0_1,gemv,fp32_e8m23,32,fp64,scalar_single,1,1024,65536,1.34218e+08,2.68698e+08,1.34218e+08,fp32/fp64/gemv/fp32_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp32_e8m23, 3, 0, 1>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",137472.0,268714240.0,2459136.0,38535168.0,0.0,0.0,0.0,261120.0,0.0,67108864.0,42.85,40.28,43.53,6.67,94.6,0.69,nan,nan,nan,21.0,3072.0,0.13747199999999998
normal_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,2,1024,65536,1.34218e+08,2.68698e+08,1.34218e+08,fp32/fp64/gemv/fp32_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp32_e8m23, 3, 1, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",88480.0,268718080.0,2490880.0,24952832.0,0.0,0.0,0.0,523264.0,0.0,67108864.0,66.54,56.52,71.68,5.92,93.2,0.85,nan,nan,nan,26.0,3072.0,0.08847999999999999
normal_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,2,1024,65536,1.34218e+08,2.68698e+08,6.71089e+07,fp32/fp64/gemv/fp32_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp32_e8m23, 3, 2, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",88160.0,268719872.0,2434048.0,22855680.0,0.0,0.0,0.0,523264.0,0.0,67108864.0,66.8,56.77,43.49,5.91,93.03,0.69,nan,nan,nan,26.0,3072.0,0.08816
normal_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,4,1024,65536,1.34218e+08,2.68698e+08,1.34218e+08,fp32/fp64/gemv/fp32_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp32_e8m23, 3, 1, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",106432.0,268718080.0,2521088.0,19734528.0,0.0,0.0,0.0,1047552.0,0.0,67108864.0,55.33,45.84,85.89,6.67,96.79,0.38,nan,nan,nan,32.0,3072.0,0.106432
normal_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,4,1024,65536,1.34218e+08,2.68698e+08,3.35544e+07,fp32/fp64/gemv/fp32_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp32_e8m23, 3, 2, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",75264.0,268749824.0,2503936.0,15540224.0,0.0,0.0,0.0,1047552.0,0.0,67108864.0,78.29,66.75,43.44,4.77,90.54,0.64,nan,nan,nan,32.0,3072.0,0.075264
normal_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,8,1024,65536,1.34218e+08,2.68698e+08,1.34218e+08,fp32/fp64/gemv/fp32_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp32_e8m23, 3, 1, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",204032.0,270414592.0,2437120.0,15605760.0,0.0,0.0,0.0,2096128.0,0.0,67108864.0,29.06,23.19,89.37,29.62,77.54,0.26,nan,nan,nan,32.0,3072.0,0.204032
normal_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,8,1024,65536,1.34218e+08,2.68698e+08,3.35544e+07,fp32/fp64/gemv/fp32_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp32_e8m23, 3, 2, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",80608.0,268982784.0,2443776.0,11935744.0,0.0,0.0,0.0,2096128.0,0.0,67108864.0,73.16,60.92,68.31,9.58,51.76,0.39,nan,nan,nan,48.0,3072.0,0.080608
normal_0_1,dot,fp4_e2m1,4,fp16,scalar_single,1,1,134217728,2.68435e+08,1.34218e+08,2.68435e+08,fp4_e2m1/fp16/dot/fp4_e2m1_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp4_e2m1, 0, 0, 1>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",1020864.0,134231296.0,2440704.0,424021196.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,69.63,50.0,44.57,44.35,1.52,nan,nan,nan,25.0,1536.0,1.020864
normal_0_1,dot,fp4_e2m1,4,fp16,scalar_single,1,1,134217728,2.68435e+08,1.34218e+08,2.68435e+08,fp4_e2m1/fp16/dot/fp4_e2m1_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3584.0,4864.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.04,0.0,39.12,12.49,0.09,nan,nan,nan,16.0,3072.0,0.003584
normal_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,2,1,134217728,2.68435e+08,1.34218e+08,2.68435e+08,fp4_e2m1/fp16/dot/fp4_e2m1_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp4_e2m1, 0, 1, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",882752.0,134326272.0,2438656.0,371596600.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,71.74,0.0,47.88,40.36,1.75,nan,nan,nan,26.0,1536.0,0.882752
normal_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,2,1,134217728,2.68435e+08,1.34218e+08,2.68435e+08,fp4_e2m1/fp16/dot/fp4_e2m1_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3744.0,4864.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,38.89,12.06,0.09,nan,nan,nan,16.0,3072.0,0.003744
normal_0_1,dot,fp4_e2m1,4,fp16,vector_packet,2,1,134217728,2.68435e+08,1.34218e+08,1.34218e+08,fp4_e2m1/fp16/dot/fp4_e2m1_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp4_e2m1, 0, 2, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",885440.0,134317568.0,2457600.0,371596600.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36,71.74,0.0,47.79,40.4,1.75,nan,nan,nan,26.0,1536.0,0.88544
normal_0_1,dot,fp4_e2m1,4,fp16,vector_packet,2,1,134217728,2.68435e+08,1.34218e+08,1.34218e+08,fp4_e2m1/fp16/dot/fp4_e2m1_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3712.0,4864.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,42.98,12.44,0.08,nan,nan,nan,16.0,3072.0,0.003712
normal_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,4,1,134217728,2.68435e+08,1.34218e+08,2.68435e+08,fp4_e2m1/fp16/dot/fp4_e2m1_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp4_e2m1, 0, 1, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",861696.0,134230784.0,2445056.0,398869458.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,77.1,75.0,17.39,38.06,2.11,nan,nan,nan,32.0,1536.0,0.8616959999999999
normal_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,4,1,134217728,2.68435e+08,1.34218e+08,2.68435e+08,fp4_e2m1/fp16/dot/fp4_e2m1_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3584.0,4608.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.04,0.0,49.85,11.99,0.09,nan,nan,nan,16.0,3072.0,0.003584
normal_0_1,dot,fp4_e2m1,4,fp16,vector_packet,4,1,134217728,2.68435e+08,1.34218e+08,6.71089e+07,fp4_e2m1/fp16/dot/fp4_e2m1_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp4_e2m1, 0, 2, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",811968.0,134240000.0,2507008.0,364279122.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66,76.55,0.0,17.42,38.64,2.01,nan,nan,nan,31.0,1536.0,0.8119679999999999
normal_0_1,dot,fp4_e2m1,4,fp16,vector_packet,4,1,134217728,2.68435e+08,1.34218e+08,6.71089e+07,fp4_e2m1/fp16/dot/fp4_e2m1_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3648.0,4864.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,33.65,10.92,0.09,nan,nan,nan,16.0,3072.0,0.0036479999999999998
normal_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,8,1,134217728,2.68435e+08,1.34218e+08,2.68435e+08,fp4_e2m1/fp16/dot/fp4_e2m1_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp4_e2m1, 0, 1, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",877984.0,134238208.0,2435840.0,400476199.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38,76.19,87.5,1.71,38.59,1.97,nan,nan,nan,46.0,1536.0,0.877984
normal_0_1,dot,fp4_e2m1,4,fp16,scalar_unrolled,8,1,134217728,2.68435e+08,1.34218e+08,2.68435e+08,fp4_e2m1/fp16/dot/fp4_e2m1_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3520.0,4864.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.04,0.0,35.65,11.1,0.09,nan,nan,nan,16.0,3072.0,0.0035199999999999997
normal_0_1,dot,fp4_e2m1,4,fp16,vector_packet,8,1,134217728,2.68435e+08,1.34218e+08,3.35544e+07,fp4_e2m1/fp16/dot/fp4_e2m1_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp4_e2m1, 0, 2, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",773472.0,134235648.0,2462208.0,351193127.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84,77.97,0.0,1.41,38.09,2.03,nan,nan,nan,37.0,1536.0,0.7734719999999999
normal_0_1,dot,fp4_e2m1,4,fp16,vector_packet,8,1,134217728,2.68435e+08,1.34218e+08,3.35544e+07,fp4_e2m1/fp16/dot/fp4_e2m1_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3904.0,4864.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,33.57,11.7,0.1,nan,nan,nan,16.0,3072.0,0.003904
normal_0_1,gemv,fp4_e2m1,4,fp16,scalar_single,1,1024,65536,1.34218e+08,3.35872e+07,1.34218e+08,fp4_e2m1/fp16/gemv/fp4_e2m1_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp4_e2m1, 0, 0, 1>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",528416.0,33594624.0,713472.0,235647201.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,71.81,71.76,50.72,65.69,3.53,nan,nan,nan,20.0,1536.0,0.528416
normal_0_1,gemv,fp4_e2m1,4,fp16,scalar_unrolled,2,1024,65536,1.34218e+08,3.35872e+07,1.34218e+08,fp4_e2m1/fp16/gemv/fp4_e2m1_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp4_e2m1, 0, 1, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",460672.0,33598208.0,790272.0,214699189.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,78.06,71.76,53.22,63.96,3.87,nan,nan,nan,26.0,1536.0,0.46067199999999997
normal_0_1,gemv,fp4_e2m1,4,fp16,vector_packet,2,1024,65536,1.34218e+08,3.35872e+07,6.71089e+07,fp4_e2m1/fp16/gemv/fp4_e2m1_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp4_e2m1, 0, 2, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",435040.0,33596160.0,713984.0,198970549.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,75.83,43.53,52.51,64.76,3.82,nan,nan,nan,23.0,1536.0,0.43504
normal_0_1,gemv,fp4_e2m1,4,fp16,scalar_unrolled,4,1024,65536,1.34218e+08,3.35872e+07,1.34218e+08,fp4_e2m1/fp16/gemv/fp4_e2m1_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp4_e2m1, 0, 1, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",447872.0,33599744.0,709120.0,215750818.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,81.41,85.88,23.87,62.31,4.17,nan,nan,nan,32.0,1536.0,0.447872
normal_0_1,gemv,fp4_e2m1,4,fp16,vector_packet,4,1024,65536,1.34218e+08,3.35872e+07,3.35544e+07,fp4_e2m1/fp16/gemv/fp4_e2m1_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp4_e2m1, 0, 2, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",394944.0,33598976.0,730112.0,188504226.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,80.26,43.53,23.86,63.74,4.0,nan,nan,nan,29.0,1536.0,0.39494399999999996
normal_0_1,gemv,fp4_e2m1,4,fp16,scalar_unrolled,8,1024,65536,1.34218e+08,3.35872e+07,1.34218e+08,fp4_e2m1/fp16/gemv/fp4_e2m1_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp4_e2m1, 0, 1, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",450880.0,33605888.0,383744.0,217112761.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,80.81,92.94,6.77,55.0,3.48,nan,nan,nan,38.0,1536.0,0.45088
normal_0_1,gemv,fp4_e2m1,4,fp16,vector_packet,8,1024,65536,1.34218e+08,3.35872e+07,1.67772e+07,fp4_e2m1/fp16/gemv/fp4_e2m1_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp4_e2m1, 0, 2, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",382016.0,33604096.0,293888.0,184631481.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,80.25,43.53,7.24,63.02,4.03,nan,nan,nan,32.0,1536.0,0.38201599999999997
normal_0_1,dot,fp4_e2m1,4,fp32,scalar_single,1,1,134217728,2.68435e+08,1.34218e+08,2.68435e+08,fp4_e2m1/fp32/dot/fp4_e2m1_fp32_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp4_e2m1, 2, 0, 1>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",1005984.0,134225152.0,3248896.0,407218636.0,134640.0,0.0,134217728.0,0.0,0.0,0.0,2.97,68.43,50.0,43.94,44.39,1.4,nan,nan,nan,29.0,2048.0,1.005984
normal_0_1,dot,fp4_e2m1,4,fp32,scalar_single,1,1,134217728,2.68435e+08,1.34218e+08,2.68435e+08,fp4_e2m1/fp32/dot/fp4_e2m1_fp32_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3840.0,5888.0,0.0,735.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,55.03,11.91,0.09,nan,nan,nan,16.0,3072.0,0.0038399999999999997
normal_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,2,1,134217728,2.68435e+08,1.34218e+08,2.68435e+08,fp4_e2m1/fp32/dot/fp4_e2m1_fp32_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp4_e2m1, 2, 1, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",840416.0,134226688.0,2510848.0,358988344.0,269808.0,0.0,134217728.0,0.0,0.0,0.0,3.54,70.73,0.0,47.28,40.7,1.66,nan,nan,nan,31.0,2048.0,0.8404159999999999
normal_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,2,1,134217728,2.68435e+08,1.34218e+08,2.68435e+08,fp4_e2m1/fp32/dot/fp4_e2m1_fp32_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3936.0,5888.0,0.0,735.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,31.62,11.76,0.08,nan,nan,nan,16.0,3072.0,0.003935999999999999
normal_0_1,dot,fp4_e2m1,4,fp32,vector_packet,2,1,134217728,2.68435e+08,1.34218e+08,1.34218e+08,fp4_e2m1/fp32/dot/fp4_e2m1_fp32_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp4_e2m1, 2, 2, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",824320.0,134235648.0,2651648.0,346405432.0,269808.0,0.0,134217728.0,0.0,0.0,0.0,3.61,71.31,0.0,47.22,41.05,1.62,nan,nan,nan,30.0,2048.0,0.8243199999999999
normal_0_1,dot,fp4_e2m1,4,fp32,vector_packet,2,1,134217728,2.68435e+08,1.34218e+08,1.34218e+08,fp4_e2m1/fp32/dot/fp4_e2m1_fp32_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3584.0,6144.0,0.0,735.0,0.0,0.0,0.0,783.0,0.0,0.0,0.04,0.04,0.0,47.36,14.12,0.09,nan,nan,nan,16.0,3072.0,0.003584
normal_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,4,1,134217728,2.68435e+08,1.34218e+08,2.68435e+08,fp4_e2m1/fp32/dot/fp4_e2m1_fp32_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp4_e2m1, 2, 1, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",832512.0,134230016.0,2464000.0,384164050.0,540144.0,0.0,134217728.0,0.0,0.0,0.0,3.57,76.3,75.0,17.48,38.54,2.06,nan,nan,nan,38.0,2048.0,0.8325119999999999
normal_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,4,1,134217728,2.68435e+08,1.34218e+08,2.68435e+08,fp4_e2m1/fp32/dot/fp4_e2m1_fp32_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3648.0,5888.0,0.0,735.0,0.0,0.0,0.0,783.0,0.0,0.0,0.04,0.03,0.0,33.86,12.85,0.09,nan,nan,nan,16.0,3072.0,0.0036479999999999998
normal_0_1,dot,fp4_e2m1,4,fp32,vector_packet,4,1,134217728,2.68435e+08,1.34218e+08,6.71089e+07,fp4_e2m1/fp32/dot/fp4_e2m1_fp32_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp4_e2m1, 2, 2, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",781280.0,134230016.0,2459392.0,342229458.0,540144.0,0.0,134217728.0,0.0,0.0,0.0,3.8,73.85,0.0,17.27,38.75,1.78,nan,nan,nan,40.0,2048.0,0.78128
normal_0_1,dot,fp4_e2m1,4,fp32,vector_packet,4,1,134217728,2.68435e+08,1.34218e+08,6.71089e+07,fp4_e2m1/fp32/dot/fp4_e2m1_fp32_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3616.0,6144.0,0.0,735.0,0.0,0.0,0.0,783.0,0.0,0.0,0.04,0.04,0.0,34.21,11.24,0.08,nan,nan,nan,16.0,3072.0,0.003616
