distribution,kernel,storage,storage_bits,arithmetic,family,lanes,m,n,median_time_ms,hbm_floor_ms,stream_load_scaled_component_ms,stream_decode_scaled_component_ms,register_decode_scaled_component_ms,arithmetic_chain_scaled_component_ms,note
uniform_0_1,gemv,fp8_e4m3,8,fp16,scalar_unrolled,2,1024,4096,0.006966141055774137,0.0009846939883573216,0.006428518289084585,0.006453432842422507,0.0005040438743128593,0.0003736774344887461,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp16,scalar_unrolled,2,1024,65536,0.06159213437872418,0.015755103813717145,0.10285629262535335,0.10325492547876011,0.00806470198900575,0.005978838951819937,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp16,scalar_unrolled,4,1024,1024,0.004079357353416649,0.0002461734970893304,0.0008710736940191787,0.0008656579544250819,7.182209923925245e-05,5.354615219267376e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp16,scalar_unrolled,4,1024,16384,0.012191537258023242,0.003938775953429286,0.01393717910430686,0.01385052727080131,0.0011491535878280393,0.0008567384350827801,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp16,scalar_unrolled,4,1024,256,0.003610544802957795,6.15433742723326e-05,0.00021776842350479468,0.00021641448860627047,1.7955524809813113e-05,1.338653804816844e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp16,scalar_unrolled,4,1024,4096,0.005761890960254258,0.0009846939883573216,0.003484294776076715,0.0034626318177003275,0.0002872883969570098,0.00021418460877069504,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp16,scalar_unrolled,4,1024,65536,0.042734965156106385,0.015755103813717145,0.05574871641722744,0.05540210908320524,0.004596614351312157,0.0034269537403311206,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp16,scalar_unrolled,8,1024,1024,0.004081410338405979,0.0002461734970893304,0.0005205987955295396,0.0005130678234019447,6.99636189326333e-05,3.91360226438936e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp16,scalar_unrolled,8,1024,16384,0.013806667669555536,0.003938775953429286,0.008329580728472634,0.008209085174431115,0.0011194179029221328,0.0006261763623022976,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp16,scalar_unrolled,8,1024,256,0.003834366154026341,6.15433742723326e-05,0.0001301496988823849,0.00012826695585048617,1.7490904733158326e-05,9.7840056609734e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp16,scalar_unrolled,8,1024,4096,0.006233166797713993,0.0009846939883573216,0.0020823951821181586,0.0020522712936077788,0.0002798544757305332,0.0001565440905755744,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp16,scalar_unrolled,8,1024,65536,0.048986280906651025,0.015755103813717145,0.03331832291389054,0.03283634069772446,0.004477671611688531,0.0025047054492091905,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp16,vector_packet,2,1024,1024,0.004308004935615359,0.0002461734970893304,0.0016040546877974682,0.001610434220024155,0.00012601096857821483,9.341935862218652e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp16,vector_packet,2,1024,16384,0.01729150240779382,0.003938775953429286,0.02566487500475949,0.02576694752038648,0.0020161754972514373,0.0014947097379549843,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp16,vector_packet,2,1024,256,0.003823897396676628,6.15433742723326e-05,0.00040101367194936706,0.00040260855500603873,3.150274214455371e-05,2.335483965554663e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp16,vector_packet,2,1024,4096,0.006946264452834694,0.0009846939883573216,0.006416218751189873,0.00644173688009662,0.0005040438743128593,0.0003736774344887461,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp16,vector_packet,2,1024,65536,0.06414574618943393,0.015755103813717145,0.10265950001903797,0.10306779008154592,0.00806470198900575,0.005978838951819937,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp16,vector_packet,4,1024,1024,0.00407342196883716,0.0002461734970893304,0.0008438594955225489,0.0008934976702790622,7.182209923925245e-05,5.354615219267376e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp16,vector_packet,4,1024,16384,0.015067449403465341,0.003938775953429286,0.013501751928360782,0.014295962724464996,0.0011491535878280393,0.0008567384350827801,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp16,vector_packet,4,1024,256,0.0036079425458954884,6.15433742723326e-05,0.00021096487388063721,0.00022337441756976556,1.7955524809813113e-05,1.338653804816844e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp16,vector_packet,4,1024,4096,0.006231217205303803,0.0009846939883573216,0.0033754379820901954,0.003573990681116249,0.0002872883969570098,0.00021418460877069504,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp16,vector_packet,4,1024,65536,0.062210429066847144,0.015755103813717145,0.05400700771344313,0.05718385089785998,0.004596614351312157,0.0034269537403311206,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp16,vector_packet,8,1024,1024,0.0040191476183138635,0.0002461734970893304,0.00047837653687938505,0.0005313634911446588,6.99636189326333e-05,3.91360226438936e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp16,vector_packet,8,1024,16384,0.012656843289732933,0.003938775953429286,0.007654024590070161,0.00850181585831454,0.0011194179029221328,0.0006261763623022976,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp16,vector_packet,8,1024,256,0.003605095832835318,6.15433742723326e-05,0.00011959413421984626,0.0001328408727861647,1.7490904733158326e-05,9.7840056609734e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp16,vector_packet,8,1024,4096,0.005759074064547906,0.0009846939883573216,0.0019135061475175402,0.002125453964578635,0.0002798544757305332,0.0001565440905755744,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp16,vector_packet,8,1024,65536,0.04492750928445828,0.015755103813717145,0.030616098360280643,0.03400726343325816,0.004477671611688531,0.0025047054492091905,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,scalar_single,1,1024,1024,0.004673284431763716,0.0002461734970893304,0.0031432376808401097,0.00314283593788308,0.0002469991771271403,0.0001867777064294138,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,scalar_single,1,1024,16384,0.020131850844860785,0.003938775953429286,0.050291802893441755,0.05028537500612928,0.003951986834034245,0.002988443302870621,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,scalar_single,1,1024,256,0.003838010118012236,6.15433742723326e-05,0.0007858094202100274,0.00078570898447077,6.174979428178507e-05,4.669442660735345e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,scalar_single,1,1024,4096,0.007782593436649517,0.0009846939883573216,0.012572950723360439,0.01257134375153232,0.0009879967085085612,0.0007471108257176552,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,scalar_single,1,1024,65536,0.11142592322557493,0.015755103813717145,0.20116721157376702,0.2011415000245171,0.01580794733613698,0.011953773211482483,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,scalar_unrolled,2,1024,1024,0.0043123015042009025,0.0002461734970893304,0.0016071295722711462,0.0016139410472034846,0.0001437319877807145,0.00011763228603923536,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,scalar_unrolled,2,1024,16384,0.01671599518650116,0.003938775953429286,0.02571407315633834,0.025823056755255754,0.002299711804491432,0.0018821165766277658,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,scalar_unrolled,2,1024,256,0.0036241594715751843,6.15433742723326e-05,0.00040178239306778654,0.00040348526180087116,3.5932996945178626e-05,2.940807150980884e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,scalar_unrolled,2,1024,4096,0.006872612473029825,0.0009846939883573216,0.006428518289084585,0.0064557641888139386,0.000574927951122858,0.00047052914415694145,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,scalar_unrolled,2,1024,65536,0.06153029129218264,0.015755103813717145,0.10285629262535335,0.10329222702102302,0.009198847217965728,0.007528466306511063,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,scalar_unrolled,4,1024,1024,0.004058208298073238,0.0002461734970893304,0.0008710736940191787,0.0008679054575843497,8.93037944233223e-05,7.318892055238136e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,scalar_unrolled,4,1024,16384,0.0123027207597964,0.003938775953429286,0.01393717910430686,0.013886487321349596,0.0014288607107731568,0.0011710227288381017,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,scalar_unrolled,4,1024,256,0.003606617146386968,6.15433742723326e-05,0.00021776842350479468,0.00021697636439608743,2.2325948605830575e-05,1.829723013809534e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,scalar_unrolled,4,1024,4096,0.005771672654294682,0.0009846939883573216,0.003484294776076715,0.003471621830337399,0.0003572151776932892,0.00029275568220952543,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,scalar_unrolled,4,1024,65536,0.04198372669709034,0.015755103813717145,0.05574871641722744,0.05554594928539838,0.005715442843092627,0.004684090915352407,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,scalar_unrolled,8,1024,1024,0.004102210751229012,0.0002461734970893304,0.0005205987955295396,0.0005117760955337351,5.821241233427304e-05,4.95279555233228e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,scalar_unrolled,8,1024,16384,0.013952886626156154,0.003938775953429286,0.008329580728472634,0.008188417528539762,0.0009313985973483686,0.0007924472883731648,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,scalar_unrolled,8,1024,256,0.0037755234271526885,6.15433742723326e-05,0.0001301496988823849,0.00012794402388343378,1.455310308356826e-05,1.23819888808307e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,scalar_unrolled,8,1024,4096,0.006240034538978277,0.0009846939883573216,0.0020823951821181586,0.0020471043821349406,0.00023284964933709216,0.0001981118220932912,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,scalar_unrolled,8,1024,65536,0.047405280318914673,0.015755103813717145,0.03331832291389054,0.03275367011415905,0.0037255943893934745,0.0031697891534926592,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,vector_packet,2,1024,1024,0.004304444967667358,0.0002461734970893304,0.0016040546877974682,0.0016133136677911365,0.0001437319877807145,0.00011763228603923536,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,vector_packet,2,1024,16384,0.017283281913170447,0.003938775953429286,0.02566487500475949,0.025813018684658184,0.002299711804491432,0.0018821165766277658,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,vector_packet,2,1024,256,0.0037299247685393722,6.15433742723326e-05,0.00040101367194936706,0.00040332841694778413,3.5932996945178626e-05,2.940807150980884e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,vector_packet,2,1024,4096,0.006935326004897272,0.0009846939883573216,0.006416218751189873,0.006453254671164546,0.000574927951122858,0.00047052914415694145,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,vector_packet,2,1024,65536,0.06257714118276324,0.015755103813717145,0.10265950001903797,0.10325207473863274,0.009198847217965728,0.007528466306511063,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,vector_packet,4,1024,1024,0.0038526962729569605,0.0002461734970893304,0.0008438594955225489,0.000880666019645904,8.93037944233223e-05,7.318892055238136e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,vector_packet,4,1024,16384,0.014147111493298132,0.003938775953429286,0.013501751928360782,0.014090656314334465,0.0014288607107731568,0.0011710227288381017,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,vector_packet,4,1024,256,0.00360312745523858,6.15433742723326e-05,0.00021096487388063721,0.000220166504911476,2.2325948605830575e-05,1.829723013809534e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,vector_packet,4,1024,4096,0.005993981278077426,0.0009846939883573216,0.0033754379820901954,0.003522664078583616,0.0003572151776932892,0.00029275568220952543,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,vector_packet,4,1024,65536,0.05769333385285877,0.015755103813717145,0.05400700771344313,0.05636262525733786,0.005715442843092627,0.004684090915352407,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,vector_packet,8,1024,1024,0.0038964718765353563,0.0002461734970893304,0.00047837653687938505,0.0005171427882028707,5.821241233427304e-05,4.95279555233228e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,vector_packet,8,1024,16384,0.01196078687961557,0.003938775953429286,0.007654024590070161,0.00827428461124593,0.0009313985973483686,0.0007924472883731648,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,vector_packet,8,1024,256,0.003601050492229343,6.15433742723326e-05,0.00011959413421984626,0.00012928569705071766,1.455310308356826e-05,1.23819888808307e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,vector_packet,8,1024,4096,0.005528224631258266,0.0009846939883573216,0.0019135061475175402,0.0020685711528114826,0.00023284964933709216,0.0001981118220932912,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp32,vector_packet,8,1024,65536,0.04316790270587956,0.015755103813717145,0.030616098360280643,0.03309713844498372,0.0037255943893934745,0.0031697891534926592,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_single,1,1024,1024,0.004815088571038993,0.0002461734970893304,0.0031432376808401097,0.003218234416783309,0.00024848349278975456,0.00019555075185282247,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_single,1,1024,16384,0.024842762386604846,0.003938775953429286,0.050291802893441755,0.05149175066853295,0.003975735884636073,0.0031288120296451595,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_single,1,1024,256,0.003838943543017829,6.15433742723326e-05,0.0007858094202100274,0.0008045586041958273,6.212087319743864e-05,4.888768796320562e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_single,1,1024,4096,0.008747363632375544,0.0009846939883573216,0.012572950723360439,0.012872937667133237,0.0009939339711590182,0.0007822030074112899,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_single,1,1024,65536,0.11541932179377629,0.015755103813717145,0.20116721157376702,0.2059670026741318,0.015902943538544292,0.012515248118580638,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,2,1024,1024,0.004339738291249016,0.0002461734970893304,0.0016071295722711462,0.0016617444716885844,0.00015501399929583988,0.00012313211331780701,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,2,1024,16384,0.018934857002078413,0.003938775953429286,0.02571407315633834,0.02658791154701735,0.002480223988733438,0.0019701138130849122,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,2,1024,256,0.0037483806539725553,6.15433742723326e-05,0.00040178239306778654,0.0004154361179221461,3.875349982395997e-05,3.0783028329451754e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,2,1024,4096,0.00719621459187408,0.0009846939883573216,0.006428518289084585,0.006646977886754338,0.0006200559971833595,0.0004925284532712281,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,2,1024,65536,0.0693008555701716,0.015755103813717145,0.10285629262535335,0.1063516461880694,0.009920895954933753,0.007880455252339649,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,4,1024,1024,0.004114502479946752,0.0002461734970893304,0.0008710736940191787,0.0009255249898969635,0.00010388660685364695,7.763299777451589e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,4,1024,16384,0.01569098184800007,0.003938775953429286,0.01393717910430686,0.014808399838351416,0.0016621857096583512,0.0012421279643922542,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,4,1024,256,0.0036853212430428264,6.15433742723326e-05,0.00021776842350479468,0.00023138124747424087,2.5971651713411738e-05,1.9408249443628972e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,4,1024,4096,0.006239451994477298,0.0009846939883573216,0.003484294776076715,0.003702099959587854,0.0004155464274145878,0.00031053199109806355,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,4,1024,65536,0.06612134959599743,0.015755103813717145,0.05574871641722744,0.059233599353405664,0.006648742838633405,0.004968511857569017,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,8,1024,1024,0.004355358040851095,0.0002461734970893304,0.0005205987955295396,0.000621189826012375,8.691656688088908e-05,7.281339069023203e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,8,1024,16384,0.015029716491699218,0.003938775953429286,0.008329580728472634,0.009939037216198,0.0013906650700942253,0.0011650142510437125,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,8,1024,256,0.004073456609499733,6.15433742723326e-05,0.0001301496988823849,0.00015529745650309375,2.172914172022227e-05,1.820334767255801e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,8,1024,4096,0.006474086292927946,0.0009846939883573216,0.0020823951821181586,0.0024847593040495,0.0003476662675235563,0.00029125356276092813,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,scalar_unrolled,8,1024,65536,0.057622676759254275,0.015755103813717145,0.03331832291389054,0.039756148864792,0.005562660280376901,0.00466005700417485,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,2,1024,1024,0.004394299252406914,0.0002461734970893304,0.0016040546877974682,0.0016625621048635213,0.00015501399929583988,0.00012313211331780701,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,2,1024,16384,0.019414327912411447,0.003938775953429286,0.02566487500475949,0.02660099367781634,0.002480223988733438,0.0019701138130849122,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,2,1024,256,0.003728469504386471,6.15433742723326e-05,0.00040101367194936706,0.00041564052621588033,3.875349982395997e-05,3.0783028329451754e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,2,1024,4096,0.007395760247791411,0.0009846939883573216,0.006416218751189873,0.006650248419454085,0.0006200559971833595,0.0004925284532712281,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,2,1024,65536,0.07096564251443614,0.015755103813717145,0.10265950001903797,0.10640397471126536,0.009920895954933753,0.007880455252339649,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,4,1024,1024,0.00408050654937862,0.0002461734970893304,0.0008438594955225489,0.000942199706817822,0.00010388660685364695,7.763299777451589e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,4,1024,16384,0.015580548491036347,0.003938775953429286,0.013501751928360782,0.015075195309085151,0.0016621857096583512,0.0012421279643922542,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,4,1024,256,0.0036776456030997427,6.15433742723326e-05,0.00021096487388063721,0.0002355499267044555,2.5971651713411738e-05,1.9408249443628972e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,4,1024,4096,0.006464017836075256,0.0009846939883573216,0.0033754379820901954,0.003768798827271288,0.0004155464274145878,0.00031053199109806355,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,4,1024,65536,0.06138506730397542,0.015755103813717145,0.05400700771344313,0.060300781236340605,0.006648742838633405,0.004968511857569017,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,8,1024,1024,0.004084040075362228,0.0002461734970893304,0.00047837653687938505,0.0006101362415060904,8.691656688088908e-05,7.281339069023203e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,8,1024,16384,0.014583075841267903,0.003938775953429286,0.007654024590070161,0.009762179864097446,0.0013906650700942253,0.0011650142510437125,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,8,1024,256,0.0038380016115472987,6.15433742723326e-05,0.00011959413421984626,0.0001525340603765226,2.172914172022227e-05,1.820334767255801e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,8,1024,4096,0.00599466115705364,0.0009846939883573216,0.0019135061475175402,0.0024405449660243614,0.0003476662675235563,0.00029125356276092813,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e4m3,8,fp64,vector_packet,8,1024,65536,0.05459128209014437,0.015755103813717145,0.030616098360280643,0.03904871945638978,0.005562660280376901,0.00466005700417485,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e5m2,8,fp16,scalar_single,1,1024,1024,0.0045049684615753585,0.0002461734970893304,0.003142743695973063,0.003144153034602488,0.000254659372263396,0.00018706161946282533,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e5m2,8,fp16,scalar_single,1,1024,16384,0.018344904108809373,0.003938775953429286,0.05028389913556901,0.05030644855363981,0.004074549956214336,0.0029929859114052053,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e5m2,8,fp16,scalar_single,1,1024,256,0.0036899006885030994,6.15433742723326e-05,0.0007856859239932657,0.000786038258650622,6.3664843065849e-05,4.676540486570633e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e5m2,8,fp16,scalar_single,1,1024,4096,0.007374288126061415,0.0009846939883573216,0.012570974783892252,0.012576612138409953,0.001018637489053584,0.0007482464778513013,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e5m2,8,fp16,scalar_single,1,1024,65536,0.11071976493386661,0.015755103813717145,0.20113559654227603,0.20122579421455924,0.016298199824857345,0.011971943645620821,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e5m2,8,fp16,scalar_unrolled,2,1024,1024,0.004187718592047348,0.0002461734970893304,0.0016071260987489152,0.0016132314270441996,0.0001249893613915875,9.330608312836842e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e5m2,8,fp16,scalar_unrolled,2,1024,16384,0.016987334736777694,0.003938775953429286,0.025714017579982644,0.025811702832707194,0.0019998297822654,0.0014928973300538948,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
uniform_0_1,gemv,fp8_e5m2,8,fp16,scalar_unrolled,2,1024,256,0.0035920361498812657,6.15433742723326e-05,0.0004017815246872288,0.0004033078567610499,3.124734034789687e-05,2.3326520782092106e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
