distribution,kernel,storage,storage_bits,arithmetic,family,lanes,m,n,median_time_ms,x1_time_ms,speedup_over_x1
uniform_0_1,gemv,bf16_e8m7,16,fp64,vector_packet,4,1024,4096,0.006064503540647493,0.00839678172407479,1.3845785838519415
uniform_0_1,gemv,bf16_e8m7,16,fp64,vector_packet,4,1024,65536,0.058001041412353516,0.11756619330375426,2.026966937850776
uniform_0_1,gemv,bf16_e8m7,16,fp64,vector_packet,8,1024,1024,0.004437856785271211,0.004757877356623165,1.07211151392133
uniform_0_1,gemv,bf16_e8m7,16,fp64,vector_packet,8,1024,16384,0.01523178887812157,0.02383921952197776,1.5650965039450893
uniform_0_1,gemv,bf16_e8m7,16,fp64,vector_packet,8,1024,256,0.004295170210555461,0.0037665481272811593,0.8769263946804243
uniform_0_1,gemv,bf16_e8m7,16,fp64,vector_packet,8,1024,4096,0.005814713824265406,0.00839678172407479,1.444057605902142
uniform_0_1,gemv,bf16_e8m7,16,fp64,vector_packet,8,1024,65536,0.05473001494662452,0.11756619330375426,2.148111843536143
uniform_0_1,gemv,fp16_e5m10,16,fp16,packed_arithmetic,2,1024,1024,0.003767423640440186,0.004442821269687988,1.1792730772292144
uniform_0_1,gemv,fp16_e5m10,16,fp16,packed_arithmetic,2,1024,16384,0.011886910180360572,0.020038499758225078,1.6857618551987106
uniform_0_1,gemv,fp16_e5m10,16,fp16,packed_arithmetic,2,1024,256,0.003380549958887197,0.003577476029334506,1.0582526727432635
uniform_0_1,gemv,fp16_e5m10,16,fp16,packed_arithmetic,2,1024,4096,0.00522045142526508,0.007181820273399353,1.3757086673849628
uniform_0_1,gemv,fp16_e5m10,16,fp16,packed_arithmetic,2,1024,65536,0.06367749753205673,0.1142139068016639,1.7936305795334682
uniform_0_1,gemv,fp16_e5m10,16,fp16,packed_arithmetic,4,1024,1024,0.003594244970110035,0.004442821269687988,1.236093061723607
uniform_0_1,gemv,fp16_e5m10,16,fp16,packed_arithmetic,4,1024,16384,0.008909429072983897,0.020038499758225078,2.249133989852157
uniform_0_1,gemv,fp16_e5m10,16,fp16,packed_arithmetic,4,1024,256,0.0033808745217098145,0.003577476029334506,1.0581510808408423
uniform_0_1,gemv,fp16_e5m10,16,fp16,packed_arithmetic,4,1024,4096,0.004728483632558208,0.007181820273399353,1.518842155643423
uniform_0_1,gemv,fp16_e5m10,16,fp16,packed_arithmetic,4,1024,65536,0.043908820094832456,0.1142139068016639,2.6011609183528375
uniform_0_1,gemv,fp16_e5m10,16,fp16,packed_arithmetic,8,1024,1024,0.003944809539666746,0.004442821269687988,1.1262448097971578
uniform_0_1,gemv,fp16_e5m10,16,fp16,packed_arithmetic,8,1024,16384,0.01269173551662802,0.020038499758225078,1.5788620659461212
uniform_0_1,gemv,fp16_e5m10,16,fp16,packed_arithmetic,8,1024,256,0.0034332746383347957,0.003577476029334506,1.0420011231812352
uniform_0_1,gemv,fp16_e5m10,16,fp16,packed_arithmetic,8,1024,4096,0.005768359392538838,0.007181820273399353,1.245036896052069
uniform_0_1,gemv,fp16_e5m10,16,fp16,packed_arithmetic,8,1024,65536,0.042284301250656214,0.1142139068016639,2.7010948135247097
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_single,1,1024,1024,0.004442821269687988,0.004442821269687988,1.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_single,1,1024,16384,0.020038499758225078,0.020038499758225078,1.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_single,1,1024,256,0.003577476029334506,0.003577476029334506,1.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_single,1,1024,4096,0.007181820273399353,0.007181820273399353,1.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_single,1,1024,65536,0.1142139068016639,0.1142139068016639,1.0
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,2,1024,1024,0.003966307771798656,0.004442821269687988,1.120140323269276
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,2,1024,16384,0.013451045198410718,0.020038499758225078,1.4897355159131194
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,2,1024,256,0.0035478922819582553,0.003577476029334506,1.0083384006686702
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,2,1024,4096,0.005781624524816011,0.007181820273399353,1.2421803322878184
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,2,1024,65536,0.06459582168444068,0.1142139068016639,1.7681314955573175
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,4,1024,1024,0.0040012775273527,0.004442821269687988,1.1103506915771022
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,4,1024,16384,0.014563504573518196,0.020038499758225078,1.3759394009229369
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,4,1024,256,0.003523495185263482,0.003577476029334506,1.0153202548131162
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,4,1024,4096,0.006228104083384849,0.007181820273399353,1.1531310615952612
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,4,1024,65536,0.05055314342991835,0.1142139068016639,2.2592839742992097
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,8,1024,1024,0.004573270653476234,0.004442821269687988,0.9714756913219013
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,8,1024,16384,0.022802758490902252,0.020038499758225078,0.8787752484516271
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,8,1024,256,0.003674881204320393,0.003577476029334506,0.9734943336749574
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,8,1024,4096,0.008310198128878414,0.007181820273399353,0.8642176951764984
uniform_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,8,1024,65536,0.08470180511474609,0.1142139068016639,1.3484235270657758
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,2,1024,1024,0.004125664687290513,0.004442821269687988,1.0768740570154682
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,2,1024,16384,0.0174277656565097,0.020038499758225078,1.1498031447731916
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,2,1024,256,0.003555142430510583,0.003577476029334506,1.0062820545900648
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,2,1024,4096,0.006592359024022177,0.007181820273399353,1.0894158293304737
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,2,1024,65536,0.06425277392069499,0.1142139068016639,1.777571610256613
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,4,1024,1024,0.0037625547893635055,0.004442821269687988,1.1807990895567955
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,4,1024,16384,0.01098555311165476,0.020038499758225078,1.8240774546859995
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,4,1024,256,0.003454751293647037,0.003577476029334506,1.0355234647174598
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,4,1024,4096,0.00525386028979198,0.007181820273399353,1.3669606493635382
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,4,1024,65536,0.04401741844433892,0.1142139068016639,2.594743418360396
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,8,1024,1024,0.0037430887794349804,0.004442821269687988,1.1869398594277083
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,8,1024,16384,0.00860245867796833,0.020038499758225078,2.329392155006275
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,8,1024,256,0.0034143369968227884,0.003577476029334506,1.0477805889294252
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,8,1024,4096,0.004588819201082093,0.007181820273399353,1.5650693476234152
uniform_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,8,1024,65536,0.03809258625256065,0.1142139068016639,2.99832376947066
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_single,1,1024,1024,0.0047538883408933166,0.0047538883408933166,1.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_single,1,1024,16384,0.0235065398989497,0.0235065398989497,1.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_single,1,1024,256,0.0037511427950414813,0.0037511427950414813,1.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_single,1,1024,4096,0.00833032943390228,0.00833032943390228,1.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_single,1,1024,65536,0.11751559400183009,0.11751559400183009,1.0
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,2,1024,1024,0.004153234681463656,0.0047538883408933166,1.1446230963327075
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,2,1024,16384,0.0197557668353236,0.0235065398989497,1.1898571234865793
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,2,1024,256,0.0036770822704490476,0.0037511427950414813,1.0201411116600851
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,2,1024,4096,0.00711346894520823,0.00833032943390228,1.1710642863653395
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,2,1024,65536,0.07193615611006574,0.11751559400183009,1.6336095832257933
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,4,1024,1024,0.004134498953299123,0.0047538883408933166,1.1498100240417166
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,4,1024,16384,0.015779294346916606,0.0235065398989497,1.489707928766983
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,4,1024,256,0.0036810511481899875,0.0037511427950414813,1.0190412042728498
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,4,1024,4096,0.006529693667953079,0.00833032943390228,1.2757611394216695
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,4,1024,65536,0.06011120741032372,0.11751559400183009,1.9549697812532632
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,8,1024,1024,0.004822452040431094,0.0047538883408933166,0.9857823988786318
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,8,1024,16384,0.023559729795198183,0.0235065398989497,0.9977423384431461
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,8,1024,256,0.003950979837983471,0.0037511427950414813,0.9494208902255538
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,8,1024,4096,0.008655614960970353,0.00833032943390228,0.962419131565482
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,8,1024,65536,0.08622418447982433,0.11751559400183009,1.3629075729829334
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,2,1024,1024,0.004103755534806454,0.0047538883408933166,1.1584238633546002
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,2,1024,16384,0.0192690014344528,0.0235065398989497,1.2199147931412895
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,2,1024,256,0.0036427173258678377,0.0037511427950414813,1.0297649966972973
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,2,1024,4096,0.00677855706983997,0.00833032943390228,1.2289236998485498
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,2,1024,65536,0.06940129597981771,0.11751559400183009,1.693276650568662
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,4,1024,1024,0.0038929051874227044,0.0047538883408933166,1.2211672547927184
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,4,1024,16384,0.015007444613241735,0.0235065398989497,1.5663252808681922
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,4,1024,256,0.003600698658315581,0.0037511427950414813,1.0417819292871007
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,4,1024,4096,0.0058490848444045255,0.00833032943390228,1.4242107364661354
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,4,1024,65536,0.0559514031481387,0.11751559400183009,2.100315405686826
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,8,1024,1024,0.004415187554511743,0.0047538883408933166,1.0767126610590905
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,8,1024,16384,0.015416140096229419,0.0235065398989497,1.524800614954134
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,8,1024,256,0.004291754683725821,0.0037511427950414813,0.8740347646769466
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,8,1024,4096,0.0058089171363729045,0.00833032943390228,1.4340589198185305
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,8,1024,65536,0.054626587559195125,0.11751559400183009,2.151252700426993
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_single,1,1024,1024,0.004461419867167294,0.004461419867167294,1.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_single,1,1024,16384,0.03352243786766416,0.03352243786766416,1.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_single,1,1024,256,0.003619000689043814,0.003619000689043814,1.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_single,1,1024,4096,0.007223160266876221,0.007223160266876221,1.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_single,1,1024,65536,0.12110933443395103,0.12110933443395103,1.0
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,2,1024,1024,0.004110333555369968,0.004461419867167294,1.0854155282212188
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,2,1024,16384,0.023251469395741697,0.03352243786766416,1.4417341672954012
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,2,1024,256,0.003589348482342685,0.003619000689043814,1.0082611668515886
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,2,1024,4096,0.00618649778407734,0.007223160266876221,1.1675685531589484
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,2,1024,65536,0.08000469726064931,0.12110933443395103,1.5137777978133695
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,4,1024,1024,0.004587345618706245,0.004461419867167294,0.9725493211094774
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,4,1024,16384,0.023116083933429933,0.03352243786766416,1.4501780649439848
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,4,1024,256,0.003644250843622913,0.003619000689043814,0.9930712358554339
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,4,1024,4096,0.00816855527916733,0.007223160266876221,0.8842641103620615
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,4,1024,65536,0.07933043396991232,0.12110933443395103,1.5266440428131807
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,8,1024,1024,0.005835534142797416,0.004461419867167294,0.7645263926137523
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,8,1024,16384,0.04215593007258597,0.03352243786766416,0.7952010027994572
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,8,1024,256,0.003963490820819547,0.003619000689043814,0.9130841605671989
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,8,1024,4096,0.013009749160372239,0.007223160266876221,0.5552113401907858
uniform_0_1,gemv,fp32_e8m23,32,fp32,scalar_unrolled,8,1024,65536,0.15395233311603979,0.12110933443395103,0.7866677430777633
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,2,1024,1024,0.004054851501391426,0.004461419867167294,1.1002671406428457
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,2,1024,16384,0.023248617288767332,0.03352243786766416,1.4419110371721189
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,2,1024,256,0.003566073628390477,0.003619000689043814,1.014841830586999
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,2,1024,4096,0.006020385652333817,0.007223160266876221,1.1997836490883513
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,2,1024,65536,0.07985106803275444,0.12110933443395103,1.516690226162945
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,4,1024,1024,0.0038958052310707754,0.004461419867167294,1.1451855528057437
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,4,1024,16384,0.020342717643912513,0.03352243786766416,1.647883948175215
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,4,1024,256,0.003537889971771576,0.003619000689043814,1.0229262972900264
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,4,1024,4096,0.0057847745314042985,0.007223160266876221,1.2486502676402054
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,4,1024,65536,0.06922522874978873,0.12110933443395103,1.7494970637322833
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,8,1024,1024,0.004129109196199712,0.004461419867167294,1.0804799910047014
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,8,1024,16384,0.01977312945616626,0.03352243786766416,1.6953531782603166
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,8,1024,256,0.0035897658035919833,0.003619000689043814,1.0081439534084864
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,8,1024,4096,0.005970343655848995,0.007223160266876221,1.2098399494641943
uniform_0_1,gemv,fp32_e8m23,32,fp32,vector_packet,8,1024,65536,0.06819402686071611,0.12110933443395103,1.7759522352494677
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_single,1,1024,1024,0.004707371822396236,0.004707371822396236,1.0
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_single,1,1024,16384,0.034000571153509365,0.034000571153509365,1.0
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_single,1,1024,256,0.003779784815845003,0.003779784815845003,1.0
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_single,1,1024,4096,0.007934949738182482,0.007934949738182482,1.0
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_single,1,1024,65536,0.12258432719333112,0.12258432719333112,1.0
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,2,1024,1024,0.004372655328223323,0.004707371822396236,1.076547651037685
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,2,1024,16384,0.023501152359551983,0.034000571153509365,1.4467618707935366
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,2,1024,256,0.0037427839985735814,0.003779784815845003,1.0098859077321916
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,2,1024,4096,0.0073429594648645275,0.007934949738182482,1.0806201200143595
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,2,1024,65536,0.08095349602520785,0.12258432719333112,1.5142561249629043
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,4,1024,1024,0.0047554307746552,0.004707371822396236,0.9898938803788079
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,4,1024,16384,0.023395861475920873,0.034000571153509365,1.4532728871088123
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,4,1024,256,0.0037957763079530704,0.003779784815845003,0.9957870298956866
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,4,1024,4096,0.008368232452877654,0.007934949738182482,0.9482229112139237
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,4,1024,65536,0.07973543281763629,0.12258432719333112,1.5373883712865142
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,8,1024,1024,0.006070173565143517,0.004707371822396236,0.7754921291587384
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,8,1024,16384,0.04257051126698245,0.034000571153509365,0.7986883441515089
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,8,1024,256,0.004155753654568842,0.003779784815845003,0.9095305280402033
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,8,1024,4096,0.013289548697010163,0.007934949738182482,0.5970819565880111
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,8,1024,65536,0.1563045100161904,0.12258432719333112,0.7842660917502223
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,2,1024,1024,0.004309870042340728,0.004707371822396236,1.0922305721867247
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,2,1024,16384,0.023536130083285697,0.034000571153509365,1.44461179612765
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,2,1024,256,0.003701489608925026,0.003779784815845003,1.021152350861986
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,2,1024,4096,0.007102768588406487,0.007934949738182482,1.1171629258954494
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,2,1024,65536,0.08130039487566267,0.12258432719333112,1.507794979111803
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,4,1024,1024,0.004205556119775093,0.004707371822396236,1.11932207972723
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,4,1024,16384,0.020781368494380857,0.034000571153509365,1.6361083805767118
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,4,1024,256,0.0037756309976832163,0.003779784815845003,1.0011001652874276
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,4,1024,4096,0.006382962978085992,0.007934949738182482,1.2431451921975383
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,4,1024,65536,0.07026848040129009,0.12258432719333112,1.7445137064765746
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,8,1024,1024,0.0047273729822318545,0.004707371822396236,0.9957690751479111
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,8,1024,16384,0.02256977139538481,0.034000571153509365,1.5064650216378348
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,8,1024,256,0.004421973147907773,0.003779784815845003,0.8547733533012029
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,8,1024,4096,0.006856370674725118,0.007934949738182482,1.1573104948122725
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,8,1024,65536,0.07347153228463478,0.12258432719333112,1.6684601965075305
uniform_0_1,gemv,fp4_e2m1,4,fp16,scalar_single,1,1024,1024,0.009125202606586323,0.009125202606586323,1.0
uniform_0_1,gemv,fp4_e2m1,4,fp16,scalar_single,1,1024,16384,0.09848533630371094,0.09848533630371094,1.0
uniform_0_1,gemv,fp4_e2m1,4,fp16,scalar_single,1,1024,256,0.0046796765184989085,0.0046796765184989085,1.0
uniform_0_1,gemv,fp4_e2m1,4,fp16,scalar_single,1,1024,4096,0.02713705871819522,0.02713705871819522,1.0
uniform_0_1,gemv,fp4_e2m1,4,fp16,scalar_single,1,1024,65536,0.3841323337039432,0.3841323337039432,1.0
uniform_0_1,gemv,fp4_e2m1,4,fp16,scalar_unrolled,2,1024,1024,0.008586267588953136,0.009125202606586323,1.062767088499148
uniform_0_1,gemv,fp4_e2m1,4,fp16,scalar_unrolled,2,1024,16384,0.08821288697020023,0.09848533630371094,1.11645066482158
uniform_0_1,gemv,fp4_e2m1,4,fp16,scalar_unrolled,2,1024,256,0.004680387949863804,0.0046796765184989085,0.9998479973513913
uniform_0_1,gemv,fp4_e2m1,4,fp16,scalar_unrolled,2,1024,4096,0.024513585588573354,0.02713705871819522,1.1070211911734675
uniform_0_1,gemv,fp4_e2m1,4,fp16,scalar_unrolled,2,1024,65536,0.34220218658447266,0.3841323337039432,1.1225303307906247
uniform_0_1,gemv,fp4_e2m1,4,fp16,scalar_unrolled,4,1024,1024,0.008358722731584339,0.009125202606586323,1.0916982055291482
uniform_0_1,gemv,fp4_e2m1,4,fp16,scalar_unrolled,4,1024,16384,0.08620103387271656,0.09848533630371094,1.1425075997247693
uniform_0_1,gemv,fp4_e2m1,4,fp16,scalar_unrolled,4,1024,256,0.004680040720346812,0.0046796765184989085,0.9999221797694366
uniform_0_1,gemv,fp4_e2m1,4,fp16,scalar_unrolled,4,1024,4096,0.02403227764627208,0.02713705871819522,1.1291921272557686
uniform_0_1,gemv,fp4_e2m1,4,fp16,scalar_unrolled,4,1024,65536,0.33522701263427734,0.3841323337039432,1.1458871726516267
uniform_0_1,gemv,fp4_e2m1,4,fp16,scalar_unrolled,8,1024,1024,0.009174833788743824,0.009125202606586323,0.9945905088527718
uniform_0_1,gemv,fp4_e2m1,4,fp16,scalar_unrolled,8,1024,16384,0.0875615222113473,0.09848533630371094,1.1247558724024558
uniform_0_1,gemv,fp4_e2m1,4,fp16,scalar_unrolled,8,1024,256,0.008094593509779821,0.0046796765184989085,0.5781237208323015
uniform_0_1,gemv,fp4_e2m1,4,fp16,scalar_unrolled,8,1024,4096,0.024303860689332973,0.02713705871819522,1.1165739906543222
uniform_0_1,gemv,fp4_e2m1,4,fp16,scalar_unrolled,8,1024,65536,0.3421716256575151,0.3841323337039432,1.1226305891547748
uniform_0_1,gemv,fp4_e2m1,4,fp16,vector_packet,2,1024,1024,0.00826627745509067,0.009125202606586323,1.1039071282281598
uniform_0_1,gemv,fp4_e2m1,4,fp16,vector_packet,2,1024,16384,0.08330323063047593,0.09848533630371094,1.1822511030884406
uniform_0_1,gemv,fp4_e2m1,4,fp16,vector_packet,2,1024,256,0.004636060490327723,0.0046796765184989085,1.009407993761553
uniform_0_1,gemv,fp4_e2m1,4,fp16,vector_packet,2,1024,4096,0.023345926533574642,0.02713705871819522,1.1623894506464933
uniform_0_1,gemv,fp4_e2m1,4,fp16,vector_packet,2,1024,65536,0.3229371943372361,0.3841323337039432,1.1894954822168993
uniform_0_1,gemv,fp4_e2m1,4,fp16,vector_packet,4,1024,1024,0.007853085372491093,0.009125202606586323,1.1619894823188073
uniform_0_1,gemv,fp4_e2m1,4,fp16,vector_packet,4,1024,16384,0.07660516599814098,0.09848533630371094,1.2856226472520267
uniform_0_1,gemv,fp4_e2m1,4,fp16,vector_packet,4,1024,256,0.0046666711830715725,0.0046796765184989085,1.002786854894451
uniform_0_1,gemv,fp4_e2m1,4,fp16,vector_packet,4,1024,4096,0.0215920623467893,0.02713705871819522,1.256807167483492
uniform_0_1,gemv,fp4_e2m1,4,fp16,vector_packet,4,1024,65536,0.29601506625904755,0.3841323337039432,1.2976783194129138
uniform_0_1,gemv,fp4_e2m1,4,fp16,vector_packet,8,1024,1024,0.008266557965959822,0.009125202606586323,1.1038696691128573
uniform_0_1,gemv,fp4_e2m1,4,fp16,vector_packet,8,1024,16384,0.07449924643269651,0.09848533630371094,1.321964194532944
uniform_0_1,gemv,fp4_e2m1,4,fp16,vector_packet,8,1024,256,0.005412750112013555,0.0046796765184989085,0.8645654097558291
uniform_0_1,gemv,fp4_e2m1,4,fp16,vector_packet,8,1024,4096,0.02104700472314603,0.02713705871819522,1.2893549022845885
uniform_0_1,gemv,fp4_e2m1,4,fp16,vector_packet,8,1024,65536,0.28779077529907227,0.3841323337039432,1.3347624964863891
uniform_0_1,gemv,fp4_e2m1,4,fp32,scalar_single,1,1024,1024,0.008831210893682157,0.008831210893682157,1.0
uniform_0_1,gemv,fp4_e2m1,4,fp32,scalar_single,1,1024,16384,0.0940585317490976,0.0940585317490976,1.0
uniform_0_1,gemv,fp4_e2m1,4,fp32,scalar_single,1,1024,256,0.004436974966225504,0.004436974966225504,1.0
uniform_0_1,gemv,fp4_e2m1,4,fp32,scalar_single,1,1024,4096,0.02588244694382397,0.02588244694382397,1.0
uniform_0_1,gemv,fp4_e2m1,4,fp32,scalar_single,1,1024,65536,0.3655414581298828,0.3655414581298828,1.0
uniform_0_1,gemv,fp4_e2m1,4,fp32,scalar_unrolled,2,1024,1024,0.00821667265032576,0.008831210893682157,1.0747916181536128
