distribution,kernel,storage,storage_bits,arithmetic,family,lanes,m,n,native_arithmetic,native_time_ms,mixed_fp64_time_ms,mixed_over_native_slowdown
uniform_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,8,1,4096,fp16,0.005773248539767256,0.0057029229151381745,0.9878187082810198
uniform_0_1,dot,fp8_e4m3,8,fp64,scalar_unrolled,8,1,65536,fp16,0.005774881709883907,0.0057746030352442395,0.9999517436626987
uniform_0_1,dot,fp8_e4m3,8,fp64,vector_packet,2,1,1048576,fp16,0.0065064560948756706,0.006622656867102473,1.0178593032109016
uniform_0_1,dot,fp8_e4m3,8,fp64,vector_packet,2,1,134217728,fp16,0.24498361055968237,0.254949973801435,1.040681755073263
uniform_0_1,dot,fp8_e4m3,8,fp64,vector_packet,2,1,16777216,fp16,0.01993101204142851,0.021976894463974828,1.1026481956005925
uniform_0_1,dot,fp8_e4m3,8,fp64,vector_packet,2,1,4096,fp16,0.005581012489691294,0.00553800178866081,0.9922933874256814
uniform_0_1,dot,fp8_e4m3,8,fp64,vector_packet,2,1,65536,fp16,0.005545934197246707,0.0055392163659110285,0.9987886925634615
uniform_0_1,dot,fp8_e4m3,8,fp64,vector_packet,4,1,1048576,fp16,0.006379283671816363,0.00640242462322188,1.0036275156578713
uniform_0_1,dot,fp8_e4m3,8,fp64,vector_packet,4,1,134217728,fp16,0.1464395336076325,0.15728573046232525,1.074066043420719
uniform_0_1,dot,fp8_e4m3,8,fp64,vector_packet,4,1,16777216,fp16,0.01821609629137062,0.01897881550495851,1.0418706182371908
uniform_0_1,dot,fp8_e4m3,8,fp64,vector_packet,4,1,4096,fp16,0.005772439979312958,0.00564475270914914,0.9778798444641402
uniform_0_1,dot,fp8_e4m3,8,fp64,vector_packet,4,1,65536,fp16,0.0057737965307787745,0.005543050696717048,0.9600356831364468
uniform_0_1,dot,fp8_e4m3,8,fp64,vector_packet,8,1,1048576,fp16,0.006276720970521949,0.0064945790851325316,1.0347089054354548
uniform_0_1,dot,fp8_e4m3,8,fp64,vector_packet,8,1,134217728,fp16,0.09952709018784081,0.11395646620166394,1.1449793818606582
uniform_0_1,dot,fp8_e4m3,8,fp64,vector_packet,8,1,16777216,fp16,0.015703276377587144,0.01766962023893784,1.1252187004845182
uniform_0_1,dot,fp8_e4m3,8,fp64,vector_packet,8,1,4096,fp16,0.005773104117058888,0.005649023491719048,0.9785071215027639
uniform_0_1,dot,fp8_e4m3,8,fp64,vector_packet,8,1,65536,fp16,0.005774673847312609,0.00560066194957113,0.9698663678083811
uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_single,1,1,1048576,fp16,0.006859104246278808,0.0068780362849901605,1.0027601328149551
uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_single,1,1,134217728,fp16,0.45977890130245325,0.47496700286865234,1.0330334896255016
uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_single,1,1,16777216,fp16,0.02931709396106571,0.031336551425100743,1.0688832756315123
uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_single,1,1,4096,fp16,0.005348935159118245,0.005283112655817767,0.9876942790775336
uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_single,1,1,65536,fp16,0.00534909836789395,0.00528373560552931,0.9877806019128464
uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,2,1,1048576,fp16,0.0062598305609308895,0.006316865384739538,1.0091112408320788
uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,2,1,134217728,fp16,0.24500542302285472,0.2557406918755893,1.0438164540208286
uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,2,1,16777216,fp16,0.018830264261526654,0.021069686274883176,1.1189267437914843
uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,2,1,4096,fp16,0.005351265928799048,0.005283593896574575,0.9873540143351349
uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,2,1,65536,fp16,0.005347079800483876,0.005284005924667745,0.9882040518994268
uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,4,1,1048576,fp16,0.006016515916393649,0.006088600117518203,1.0119810538401703
uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,4,1,134217728,fp16,0.13990100967549832,0.15422120045140847,1.1023594526524574
uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,4,1,16777216,fp16,0.015303414042403058,0.017986586279045383,1.1753316109207872
uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,4,1,4096,fp16,0.005480976768894018,0.005328831490993735,0.9722412109528091
uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,4,1,65536,fp16,0.0054897148278895,0.005329884502821997,0.9708854958630065
uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,8,1,1048576,fp16,0.006084711688747334,0.00612157752986623,1.0060587654772655
uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,8,1,134217728,fp16,0.0936725580008926,0.114468958950782,1.2220116690919367
uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,8,1,16777216,fp16,0.016001020159040178,0.017631593981313774,1.1019043664758064
uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,8,1,4096,fp16,0.005502273998249192,0.0053663072947732465,0.9752889980544026
uniform_0_1,dot,fp8_e5m2,8,fp64,scalar_unrolled,8,1,65536,fp16,0.005507320509219827,0.005464183451434025,0.9921673238894329
uniform_0_1,dot,fp8_e5m2,8,fp64,vector_packet,2,1,1048576,fp16,0.006273646783467104,0.006317113714919058,1.0069284951722979
uniform_0_1,dot,fp8_e5m2,8,fp64,vector_packet,2,1,134217728,fp16,0.2446332900754867,0.2545708478507349,1.0406222627026018
uniform_0_1,dot,fp8_e5m2,8,fp64,vector_packet,2,1,16777216,fp16,0.019674636035985342,0.02166511747572157,1.1011699243683895
uniform_0_1,dot,fp8_e5m2,8,fp64,vector_packet,2,1,4096,fp16,0.005353059759033944,0.005283657286415377,0.9870349901285072
uniform_0_1,dot,fp8_e5m2,8,fp64,vector_packet,2,1,65536,fp16,0.005348637099458251,0.005283859917161993,0.9878890302161611
uniform_0_1,dot,fp8_e5m2,8,fp64,vector_packet,4,1,1048576,fp16,0.0061194860960737795,0.006074013951163113,0.9925692869962004
uniform_0_1,dot,fp8_e5m2,8,fp64,vector_packet,4,1,134217728,fp16,0.14603356754078584,0.1568956676282381,1.0743808445576635
uniform_0_1,dot,fp8_e5m2,8,fp64,vector_packet,4,1,16777216,fp16,0.01800805450933665,0.018743701803273168,1.0408510143922047
uniform_0_1,dot,fp8_e5m2,8,fp64,vector_packet,4,1,4096,fp16,0.005483669316868921,0.0053262189178770155,0.9712874008453509
uniform_0_1,dot,fp8_e5m2,8,fp64,vector_packet,4,1,65536,fp16,0.005498924161413033,0.005292691560980772,0.9624958274785033
uniform_0_1,dot,fp8_e5m2,8,fp64,vector_packet,8,1,1048576,fp16,0.006068461129973052,0.00612448839079697,1.0092325318765232
uniform_0_1,dot,fp8_e5m2,8,fp64,vector_packet,8,1,134217728,fp16,0.09914222819693136,0.11361563296718452,1.1459862768214557
uniform_0_1,dot,fp8_e5m2,8,fp64,vector_packet,8,1,16777216,fp16,0.015494518701910834,0.017406972902271042,1.1234277899915897
uniform_0_1,dot,fp8_e5m2,8,fp64,vector_packet,8,1,4096,fp16,0.005502045448190473,0.005326490457883605,0.968092777138981
uniform_0_1,dot,fp8_e5m2,8,fp64,vector_packet,8,1,65536,fp16,0.005510194756177613,0.00533104586314006,0.9674877384621106
uniform_0_1,gemv,bf16_e8m7,16,fp64,scalar_single,1,1024,1024,bf16,0.004436044689047469,0.004757877356623165,1.0725494647000053
uniform_0_1,gemv,bf16_e8m7,16,fp64,scalar_single,1,1024,16384,bf16,0.020028232434474,0.02383921952197776,1.1902807499349781
uniform_0_1,gemv,bf16_e8m7,16,fp64,scalar_single,1,1024,256,bf16,0.003599614839672086,0.0037665481272811593,1.0463753193172969
uniform_0_1,gemv,bf16_e8m7,16,fp64,scalar_single,1,1024,4096,bf16,0.007203026469558241,0.00839678172407479,1.1657296775961679
uniform_0_1,gemv,bf16_e8m7,16,fp64,scalar_single,1,1024,65536,bf16,0.11422806694394066,0.11756619330375426,1.0292233463204086
uniform_0_1,gemv,bf16_e8m7,16,fp64,scalar_unrolled,2,1024,1024,bf16,0.003987491224399728,0.0041733417451751895,1.046608383646898
uniform_0_1,gemv,bf16_e8m7,16,fp64,scalar_unrolled,2,1024,16384,bf16,0.01348019346735535,0.019644819310581648,1.4573098938197748
uniform_0_1,gemv,bf16_e8m7,16,fp64,scalar_unrolled,2,1024,256,bf16,0.003549366771515005,0.0036639174851984114,1.0322735634431242
uniform_0_1,gemv,bf16_e8m7,16,fp64,scalar_unrolled,2,1024,4096,bf16,0.005748307082645725,0.007104237284568923,1.2358833970468948
uniform_0_1,gemv,bf16_e8m7,16,fp64,scalar_unrolled,2,1024,65536,bf16,0.06456297477789685,0.07191336561993855,1.11384839170326
uniform_0_1,gemv,bf16_e8m7,16,fp64,scalar_unrolled,4,1024,1024,bf16,0.003987329346793038,0.004172369807412328,1.046407117277161
uniform_0_1,gemv,bf16_e8m7,16,fp64,scalar_unrolled,4,1024,16384,bf16,0.014567964341905382,0.015810160840292114,1.0852690512711856
uniform_0_1,gemv,bf16_e8m7,16,fp64,scalar_unrolled,4,1024,256,bf16,0.0035099601278608603,0.0036605540920256145,1.0429047506749125
uniform_0_1,gemv,bf16_e8m7,16,fp64,scalar_unrolled,4,1024,4096,bf16,0.0062564197392178484,0.00648549313156458,1.0366141342644906
uniform_0_1,gemv,bf16_e8m7,16,fp64,scalar_unrolled,4,1024,65536,bf16,0.05038888918028937,0.06010992457178347,1.1929202161355976
uniform_0_1,gemv,bf16_e8m7,16,fp64,scalar_unrolled,8,1024,1024,bf16,0.00455467567379082,0.004780604381204359,1.0496036871985441
uniform_0_1,gemv,bf16_e8m7,16,fp64,scalar_unrolled,8,1024,16384,bf16,0.0227897888735721,0.023564585517434514,1.0339975349557056
uniform_0_1,gemv,bf16_e8m7,16,fp64,scalar_unrolled,8,1024,256,bf16,0.0036554409375214405,0.003973619525792002,1.0870424645641523
uniform_0_1,gemv,bf16_e8m7,16,fp64,scalar_unrolled,8,1024,4096,bf16,0.008317930144627004,0.00870030594952721,1.0459700668617906
uniform_0_1,gemv,bf16_e8m7,16,fp64,scalar_unrolled,8,1024,65536,bf16,0.08450243938928363,0.08608224656846789,1.018695403240449
uniform_0_1,gemv,bf16_e8m7,16,fp64,vector_packet,2,1024,1024,bf16,0.004128128409672472,0.0041338217568943235,1.0013791594293704
uniform_0_1,gemv,bf16_e8m7,16,fp64,vector_packet,2,1024,16384,bf16,0.017348479454482067,0.019472403349699796,1.1224270922872726
uniform_0_1,gemv,bf16_e8m7,16,fp64,vector_packet,2,1024,256,bf16,0.003556971180482984,0.0036599761372929935,1.0289586143894545
uniform_0_1,gemv,bf16_e8m7,16,fp64,vector_packet,2,1024,4096,bf16,0.006610791632022973,0.0068349748762471935,1.0339117093236256
uniform_0_1,gemv,bf16_e8m7,16,fp64,vector_packet,2,1024,65536,bf16,0.06428042211030659,0.06999861735564011,1.088957027001487
uniform_0_1,gemv,bf16_e8m7,16,fp64,vector_packet,4,1024,1024,bf16,0.003792945996582207,0.003916478617310985,1.0325690428601124
uniform_0_1,gemv,bf16_e8m7,16,fp64,vector_packet,4,1024,16384,bf16,0.011068425859723773,0.015388659147541374,1.3903204794042336
uniform_0_1,gemv,bf16_e8m7,16,fp64,vector_packet,4,1024,256,bf16,0.003437828335443666,0.0036003920619542633,1.0472867492639413
uniform_0_1,gemv,bf16_e8m7,16,fp64,vector_packet,4,1024,4096,bf16,0.005223863114364915,0.006064503540647493,1.1609231344464082
uniform_0_1,gemv,bf16_e8m7,16,fp64,vector_packet,4,1024,65536,bf16,0.0439630692819094,0.058001041412353516,1.3193128314228206
uniform_0_1,gemv,bf16_e8m7,16,fp64,vector_packet,8,1024,1024,bf16,0.003742306440084188,0.004437856785271211,1.1858614082847196
uniform_0_1,gemv,bf16_e8m7,16,fp64,vector_packet,8,1024,16384,bf16,0.008595182103142453,0.01523178887812157,1.7721310258863197
uniform_0_1,gemv,bf16_e8m7,16,fp64,vector_packet,8,1024,256,bf16,0.003413608999495466,0.004295170210555461,1.2582490294554212
uniform_0_1,gemv,bf16_e8m7,16,fp64,vector_packet,8,1024,4096,bf16,0.00459446157500098,0.005814713824265406,1.2655920023151277
uniform_0_1,gemv,bf16_e8m7,16,fp64,vector_packet,8,1024,65536,bf16,0.03809273396967609,0.05473001494662452,1.4367573351440885
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_single,1,1024,1024,fp16,0.004442821269687988,0.0047538883408933166,1.0700156617435062
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_single,1,1024,16384,fp16,0.020038499758225078,0.0235065398989497,1.1730688515891075
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_single,1,1024,256,fp16,0.003577476029334506,0.0037511427950414813,1.048544494577447
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_single,1,1024,4096,fp16,0.007181820273399353,0.00833032943390228,1.159918950458406
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_single,1,1024,65536,fp16,0.1142139068016639,0.11751559400183009,1.0289079262991998
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,2,1024,1024,fp16,0.003966307771798656,0.004153234681463656,1.0471286951038175
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,2,1024,16384,fp16,0.013451045198410718,0.0197557668353236,1.4687161141691654
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,2,1024,256,fp16,0.0035478922819582553,0.0036770822704490476,1.0364131654018216
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,2,1024,4096,fp16,0.005781624524816011,0.00711346894520823,1.2303581657154745
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,2,1024,65536,fp16,0.06459582168444068,0.07193615611006574,1.113634817767062
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,4,1024,1024,fp16,0.0040012775273527,0.004134498953299123,1.0332947227568503
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,4,1024,16384,fp16,0.014563504573518196,0.015779294346916606,1.0834819508766567
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,4,1024,256,fp16,0.003523495185263482,0.0036810511481899875,1.0447158161547832
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,4,1024,4096,fp16,0.006228104083384849,0.006529693667953079,1.048423979517748
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,4,1024,65536,fp16,0.05055314342991835,0.06011120741032372,1.1890696271668186
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,8,1024,1024,fp16,0.004573270653476234,0.004822452040431094,1.0544864727753325
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,8,1024,16384,fp16,0.022802758490902252,0.023559729795198183,1.0331964794784783
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,8,1024,256,fp16,0.003674881204320393,0.003950979837983471,1.0751313085545409
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,8,1024,4096,fp16,0.008310198128878414,0.008655614960970353,1.0415654147753222
uniform_0_1,gemv,fp16_e5m10,16,fp64,scalar_unrolled,8,1024,65536,fp16,0.08470180511474609,0.08622418447982433,1.0179733993037794
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,2,1024,1024,fp16,0.004125664687290513,0.004103755534806454,0.9946895460138697
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,2,1024,16384,fp16,0.0174277656565097,0.0192690014344528,1.1056495602610628
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,2,1024,256,fp16,0.003555142430510583,0.0036427173258678377,1.0246333014974809
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,2,1024,4096,fp16,0.006592359024022177,0.00677855706983997,1.0282445244773983
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,2,1024,65536,fp16,0.06425277392069499,0.06940129597981771,1.0801291795662762
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,4,1024,1024,fp16,0.0037625547893635055,0.0038929051874227044,1.0346441195827076
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,4,1024,16384,fp16,0.01098555311165476,0.015007444613241735,1.3661073284803549
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,4,1024,256,fp16,0.003454751293647037,0.003600698658315581,1.0422454041588833
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,4,1024,4096,fp16,0.00525386028979198,0.0058490848444045255,1.1132928022027995
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,4,1024,65536,fp16,0.04401741844433892,0.0559514031481387,1.2711195959592811
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,8,1024,1024,fp16,0.0037430887794349804,0.004415187554511743,1.179557262646123
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,8,1024,16384,fp16,0.00860245867796833,0.015416140096229419,1.7920620921680845
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,8,1024,256,fp16,0.0034143369968227884,0.004291754683725821,1.2569803999193734
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,8,1024,4096,fp16,0.004588819201082093,0.0058089171363729045,1.2658849437788047
uniform_0_1,gemv,fp16_e5m10,16,fp64,vector_packet,8,1024,65536,fp16,0.03809258625256065,0.054626587559195125,1.434047748740689
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_single,1,1024,1024,fp32,0.004461419867167294,0.004707371822396236,1.055128627780354
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_single,1,1024,16384,fp32,0.03352243786766416,0.034000571153509365,1.0142630821699998
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_single,1,1024,256,fp32,0.003619000689043814,0.003779784815845003,1.0444277690490493
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_single,1,1024,4096,fp32,0.007223160266876221,0.007934949738182482,1.0985426662302327
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_single,1,1024,65536,fp32,0.12110933443395103,0.12258432719333112,1.0121790179615304
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,2,1024,1024,fp32,0.004110333555369968,0.004372655328223323,1.063820069422503
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,2,1024,16384,fp32,0.023251469395741697,0.023501152359551983,1.0107383735436528
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,2,1024,256,fp32,0.003589348482342685,0.0037427839985735814,1.0427474559758412
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,2,1024,4096,fp32,0.00618649778407734,0.0073429594648645275,1.1869331762736035
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,2,1024,65536,fp32,0.08000469726064931,0.08095349602520785,1.0118592882298827
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,4,1024,1024,fp32,0.004587345618706245,0.0047554307746552,1.0366410490771698
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,4,1024,16384,fp32,0.023116083933429933,0.023395861475920873,1.0121031548118897
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,4,1024,256,fp32,0.003644250843622913,0.0037957763079530704,1.0415793178988522
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,4,1024,4096,fp32,0.00816855527916733,0.008368232452877654,1.0244446131398008
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,4,1024,65536,fp32,0.07933043396991232,0.07973543281763629,1.005105214070524
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,8,1024,1024,fp32,0.005835534142797416,0.006070173565143517,1.040208730958366
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,8,1024,16384,fp32,0.04215593007258597,0.04257051126698245,1.0098344691644243
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,8,1024,256,fp32,0.003963490820819547,0.004155753654568842,1.048508459446751
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,8,1024,4096,fp32,0.013009749160372239,0.013289548697010163,1.0215069124845384
uniform_0_1,gemv,fp32_e8m23,32,fp64,scalar_unrolled,8,1024,65536,fp32,0.15395233311603979,0.1563045100161904,1.0152786050886131
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,2,1024,1024,fp32,0.004054851501391426,0.004309870042340728,1.062892202306741
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,2,1024,16384,fp32,0.023248617288767332,0.023536130083285697,1.012366877175843
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,2,1024,256,fp32,0.003566073628390477,0.003701489608925026,1.0379734112768917
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,2,1024,4096,fp32,0.006020385652333817,0.007102768588406487,1.1797863124687173
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,2,1024,65536,fp32,0.07985106803275444,0.08130039487566267,1.018150375174866
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,4,1024,1024,fp32,0.0038958052310707754,0.004205556119775093,1.0795088230371264
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,4,1024,16384,fp32,0.020342717643912513,0.020781368494380857,1.0215630407965481
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,4,1024,256,fp32,0.003537889971771576,0.0037756309976832163,1.06719853579635
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,4,1024,4096,fp32,0.0057847745314042985,0.006382962978085992,1.103407391841161
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,4,1024,65536,fp32,0.06922522874978873,0.07026848040129009,1.015070396593013
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,8,1024,1024,fp32,0.004129109196199712,0.0047273729822318545,1.1448893108912606
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,8,1024,16384,fp32,0.01977312945616626,0.02256977139538481,1.1414364855810124
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,8,1024,256,fp32,0.0035897658035919833,0.004421973147907773,1.2318277541902785
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,8,1024,4096,fp32,0.005970343655848995,0.006856370674725118,1.1484046932554888
uniform_0_1,gemv,fp32_e8m23,32,fp64,vector_packet,8,1024,65536,fp32,0.06819402686071611,0.07347153228463478,1.077389555462061
uniform_0_1,gemv,fp4_e2m1,4,fp64,scalar_single,1,1024,1024,fp16,0.009125202606586323,0.008835099701188568,0.9682086066573068
uniform_0_1,gemv,fp4_e2m1,4,fp64,scalar_single,1,1024,16384,fp16,0.09848533630371094,0.09447918182764298,0.959322325267655
uniform_0_1,gemv,fp4_e2m1,4,fp64,scalar_single,1,1024,256,fp16,0.0046796765184989085,0.004472820298010561,0.9557968975695995
uniform_0_1,gemv,fp4_e2m1,4,fp64,scalar_single,1,1024,4096,fp16,0.02713705871819522,0.026068325395937317,0.9606172012465992
uniform_0_1,gemv,fp4_e2m1,4,fp64,scalar_single,1,1024,65536,fp16,0.3841323337039432,0.36789578657883865,0.957731891589167
uniform_0_1,gemv,fp4_e2m1,4,fp64,scalar_unrolled,2,1024,1024,fp16,0.008586267588953136,0.00854066098733202,0.9946884253083619
uniform_0_1,gemv,fp4_e2m1,4,fp64,scalar_unrolled,2,1024,16384,fp16,0.08821288697020023,0.08718712372187326,0.9883717302135969
uniform_0_1,gemv,fp4_e2m1,4,fp64,scalar_unrolled,2,1024,256,fp16,0.004680387949863804,0.004603585271931014,0.9835905316491925
uniform_0_1,gemv,fp4_e2m1,4,fp64,scalar_unrolled,2,1024,4096,fp16,0.024513585588573354,0.024251804485187663,0.9893209786695703
uniform_0_1,gemv,fp4_e2m1,4,fp64,scalar_unrolled,2,1024,65536,fp16,0.34220218658447266,0.3380581899122758,0.9878902098389313
uniform_0_1,gemv,fp4_e2m1,4,fp64,scalar_unrolled,4,1024,1024,fp16,0.008358722731584339,0.008461211899579582,1.012261343184405
uniform_0_1,gemv,fp4_e2m1,4,fp64,scalar_unrolled,4,1024,16384,fp16,0.08620103387271656,0.08645740957821117,1.0029741604476945
uniform_0_1,gemv,fp4_e2m1,4,fp64,scalar_unrolled,4,1024,256,fp16,0.004680040720346812,0.006145086657166356,1.3130412798440305
uniform_0_1,gemv,fp4_e2m1,4,fp64,scalar_unrolled,4,1024,4096,fp16,0.02403227764627208,0.024248503304861644,1.0089973019524892
uniform_0_1,gemv,fp4_e2m1,4,fp64,scalar_unrolled,4,1024,65536,fp16,0.33522701263427734,0.33912728049538354,1.0116347063754116
uniform_0_1,gemv,fp4_e2m1,4,fp64,scalar_unrolled,8,1024,1024,fp16,0.009174833788743824,0.009815791882015912,1.0698604582960893
uniform_0_1,gemv,fp4_e2m1,4,fp64,scalar_unrolled,8,1024,16384,fp16,0.0875615222113473,0.08879137895778268,1.0140456300367513
uniform_0_1,gemv,fp4_e2m1,4,fp64,scalar_unrolled,8,1024,256,fp16,0.008094593509779821,0.00785393591869395,0.9702693420250058
uniform_0_1,gemv,fp4_e2m1,4,fp64,scalar_unrolled,8,1024,4096,fp16,0.024303860689332973,0.02506134254746342,1.0311671412132026
uniform_0_1,gemv,fp4_e2m1,4,fp64,scalar_unrolled,8,1024,65536,fp16,0.3421716256575151,0.3432007269425826,1.003007558803539
uniform_0_1,gemv,fp4_e2m1,4,fp64,vector_packet,2,1024,1024,fp16,0.00826627745509067,0.008084651873417878,0.9780281290266949
uniform_0_1,gemv,fp4_e2m1,4,fp64,vector_packet,2,1024,16384,fp16,0.08330323063047593,0.07937038009231155,0.9527887393034002
uniform_0_1,gemv,fp4_e2m1,4,fp64,vector_packet,2,1024,256,fp16,0.004636060490327723,0.00443734263921801,0.9571364844086264
uniform_0_1,gemv,fp4_e2m1,4,fp64,vector_packet,2,1024,4096,fp16,0.023345926533574642,0.022413640200029124,0.9600664239131926
uniform_0_1,gemv,fp4_e2m1,4,fp64,vector_packet,2,1024,65536,fp16,0.3229371943372361,0.3064829378711934,0.9490481221904099
uniform_0_1,gemv,fp4_e2m1,4,fp64,vector_packet,4,1024,1024,fp16,0.007853085372491093,0.007854656347624707,1.0002000455947055
uniform_0_1,gemv,fp4_e2m1,4,fp64,vector_packet,4,1024,16384,fp16,0.07660516599814098,0.07658166686693828,0.9996932435182861
uniform_0_1,gemv,fp4_e2m1,4,fp64,vector_packet,4,1024,256,fp16,0.0046666711830715725,0.00614445879303643,1.3166684670918227
uniform_0_1,gemv,fp4_e2m1,4,fp64,vector_packet,4,1024,4096,fp16,0.0215920623467893,0.021783064010548702,1.0088459203521984
uniform_0_1,gemv,fp4_e2m1,4,fp64,vector_packet,4,1024,65536,fp16,0.29601506625904755,0.29894975662231443,1.0099139898531337
uniform_0_1,gemv,fp4_e2m1,4,fp64,vector_packet,8,1024,1024,fp16,0.008266557965959822,0.009317107791801515,1.127084311289858
uniform_0_1,gemv,fp4_e2m1,4,fp64,vector_packet,8,1024,16384,fp16,0.07449924643269651,0.07718955592105263,1.0361119020282519
uniform_0_1,gemv,fp4_e2m1,4,fp64,vector_packet,8,1024,256,fp16,0.005412750112013555,0.007889088935120879,1.4575010432517679
uniform_0_1,gemv,fp4_e2m1,4,fp64,vector_packet,8,1024,4096,fp16,0.02104700472314603,0.022259241515033883,1.057596641794579
