distribution,kernel,storage,storage_bits,arithmetic,family,lanes,m,n,useful_flops,logical_storage_bytes,modeled_load_instructions,kernel_count,kernel_names,duration_ns,dram_read_bytes,dram_write_bytes,instructions,fp32_add_instructions,fp32_mul_instructions,fp32_fma_instructions,fp64_add_instructions,fp64_mul_instructions,fp64_fma_instructions,dram_percent_peak,sm_percent_peak,l1_hit_rate_percent,l2_hit_rate_percent,achieved_occupancy_percent,eligible_warps_per_scheduler,long_scoreboard_stall_percent,math_pipe_throttle_percent,mio_throttle_percent,registers_per_thread,shared_memory_bytes,duration_ms,dram_total_bytes,measured_dram_gb_per_s,instructions_per_logical_value
normal_0_1,gemv,fp4_e2m1,4,fp16,vector_packet,8,1024,65536,1.34218e+08,3.35872e+07,1.67772e+07,1,"void gemv<fp4_e2m1, 0, 2, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",382016.0,33604096.0,293888.0,184631481.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,80.25,43.53,7.239999999999999,63.02,4.03,nan,nan,nan,32.0,1536.0,0.38201599999999997,33897984.0,88.73446138381638,2.751223459839821
normal_0_1,dot,fp4_e2m1,4,fp32,scalar_single,1,1,134217728,2.68435e+08,1.34218e+08,2.68435e+08,2,"void dot_map<storage::fp4_e2m1, 2, 0, 1>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)",1009824.0,134231040.0,3248896.0,407219371.0,134640.0,0.0,134217728.0,783.0,0.0,0.0,2.958820230059892,68.16989922996483,49.809867858161425,43.9821713090598,44.266490160661654,1.3950185378838291,nan,nan,nan,29.0,3072.0,1.009824,137479936.0,136.1424723516177,3.034020744264126
normal_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,2,1,134217728,2.68435e+08,1.34218e+08,2.68435e+08,2,"void dot_map<storage::fp4_e2m1, 2, 1, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)",844352.0,134232576.0,2510848.0,358989079.0,269808.0,0.0,134217728.0,783.0,0.0,0.0,3.5236379140453273,70.40042749943152,0.0,47.206999924202236,40.56509436822558,1.6526347305389217,nan,nan,nan,31.0,3072.0,0.844352,136743424.0,161.95073144849542,2.6746770665049553
normal_0_1,dot,fp4_e2m1,4,fp32,vector_packet,2,1,134217728,2.68435e+08,1.34218e+08,1.34218e+08,2,"void dot_map<storage::fp4_e2m1, 2, 2, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)",827904.0,134241792.0,2651648.0,346406167.0,269808.0,0.0,134217728.0,783.0,0.0,0.0,3.5945454545454543,71.00147186147187,0.0,47.22060606060606,40.93341991341991,1.6133766233766236,nan,nan,nan,30.0,3072.0,0.827904,136893440.0,165.34941249226964,2.5809270665049553
normal_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,4,1,134217728,2.68435e+08,1.34218e+08,2.68435e+08,2,"void dot_map<storage::fp4_e2m1, 2, 1, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)",836160.0,134235904.0,2464000.0,384164785.0,540144.0,0.0,134217728.0,783.0,0.0,0.0,3.554599311136624,75.96724913892078,74.6727898966705,17.551462686567163,38.4279196326062,2.0514052812858785,nan,nan,nan,38.0,3072.0,0.83616,136699904.0,163.48534251817833,2.862250693142414
normal_0_1,dot,fp4_e2m1,4,fp32,vector_packet,4,1,134217728,2.68435e+08,1.34218e+08,6.71089e+07,2,"void dot_map<storage::fp4_e2m1, 2, 2, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)",784896.0,134236160.0,2459392.0,342230193.0,540144.0,0.0,134217728.0,783.0,0.0,0.0,3.7826777560339204,73.50995882257011,0.0,17.34804223744292,38.62326198630137,1.7721681343770384,nan,nan,nan,40.0,3072.0,0.7848959999999999,136695552.0,174.15753424657532,2.549813635647297
normal_0_1,dot,fp4_e2m1,4,fp32,scalar_unrolled,8,1,134217728,2.68435e+08,1.34218e+08,2.68435e+08,2,"void dot_map<storage::fp4_e2m1, 2, 1, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)",877312.0,134242304.0,2447104.0,388913558.0,1080816.0,0.0,134217728.0,783.0,0.0,0.0,3.385372410271375,72.75296761015466,87.12020353078495,1.1357116282462796,38.71271885030639,1.8423606653049316,nan,nan,nan,56.0,3072.0,0.877312,136689408.0,155.8047855266997,2.89763180911541
normal_0_1,dot,fp4_e2m1,4,fp32,vector_packet,8,1,134217728,2.68435e+08,1.34218e+08,3.35544e+07,2,"void dot_map<storage::fp4_e2m1, 2, 2, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)",762048.0,134240256.0,2511616.0,337537030.0,1080816.0,0.0,134217728.0,783.0,0.0,0.0,3.901588981271521,74.95283572688335,0.0,1.4177991937515748,38.01316326530612,1.8715062568237169,nan,nan,nan,56.0,3072.0,0.762048,136751872.0,179.45309481817415,2.514846846461296
normal_0_1,gemv,fp4_e2m1,4,fp32,scalar_single,1,1024,65536,1.34218e+08,3.35872e+07,1.34218e+08,1,"void gemv<fp4_e2m1, 2, 0, 1>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",502880.0,33594624.0,713728.0,225111265.0,261120.0,0.0,67108864.0,0.0,0.0,0.0,1.48,73.08,71.76,50.1,66.09,3.36,nan,nan,nan,24.0,2048.0,0.50288,34308352.0,68.22373528475978,3.354419246315956
normal_0_1,gemv,fp4_e2m1,4,fp32,scalar_unrolled,2,1024,65536,1.34218e+08,3.35872e+07,1.34218e+08,1,"void gemv<fp4_e2m1, 2, 1, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",445376.0,33596928.0,712960.0,211503285.0,523264.0,0.0,67108864.0,0.0,0.0,0.0,1.67,77.5,71.76,52.410000000000004,64.22,3.87,nan,nan,nan,31.0,2048.0,0.445376,34309888.0,77.03578100301768,3.151644542813301
normal_0_1,gemv,fp4_e2m1,4,fp32,vector_packet,2,1024,65536,1.34218e+08,3.35872e+07,6.71089e+07,1,"void gemv<fp4_e2m1, 2, 2, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",407040.0,33596416.0,716800.0,187394229.0,523264.0,0.0,67108864.0,0.0,0.0,0.0,1.83,76.47,43.52,52.23,65.04,3.6799999999999997,nan,nan,nan,28.0,2048.0,0.40703999999999996,34313216.0,84.29937106918238,2.792391613125801
normal_0_1,gemv,fp4_e2m1,4,fp32,scalar_unrolled,4,1024,65536,1.34218e+08,3.35872e+07,1.34218e+08,1,"void gemv<fp4_e2m1, 2, 1, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",429184.0,33602816.0,775680.0,210982050.0,1047552.0,0.0,67108864.0,0.0,0.0,0.0,1.74,80.64,85.87999999999998,23.62,55.24,3.58,nan,nan,nan,36.0,2048.0,0.42918399999999995,34378496.0,80.10199821055771,3.143877536058426
normal_0_1,gemv,fp4_e2m1,4,fp32,vector_packet,4,1024,65536,1.34218e+08,3.35872e+07,3.35544e+07,1,"void gemv<fp4_e2m1, 2, 2, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",381440.0,33598976.0,993024.0,179016866.0,1047552.0,0.0,67108864.0,0.0,0.0,0.0,1.9700000000000002,78.09,43.53,23.560000000000002,63.43999999999999,3.8,nan,nan,nan,32.0,2048.0,0.38144,34592000.0,90.68791946308724,2.667559176683426
normal_0_1,gemv,fp4_e2m1,4,fp32,scalar_unrolled,8,1024,65536,1.34218e+08,3.35872e+07,1.34218e+08,1,"void gemv<fp4_e2m1, 2, 1, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",440544.0,33605376.0,602112.0,211828921.0,2096128.0,0.0,67108864.0,0.0,0.0,0.0,1.69,79.62,92.94,7.59,42.38,2.51,nan,nan,nan,56.0,2048.0,0.440544,34207488.0,77.64828938766615,3.156496897339821
normal_0_1,gemv,fp4_e2m1,4,fp32,vector_packet,8,1024,65536,1.34218e+08,3.35872e+07,1.67772e+07,1,"void gemv<fp4_e2m1, 2, 2, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",380224.0,33603072.0,356608.0,173825209.0,2096128.0,0.0,67108864.0,0.0,0.0,0.0,1.94,76.73,43.53,7.04,42.45,2.14,nan,nan,nan,56.0,2048.0,0.380224,33959680.0,89.31493014643999,2.5901974588632584
normal_0_1,dot,fp4_e2m1,4,fp64,scalar_single,1,1,134217728,2.68435e+08,1.34218e+08,2.68435e+08,2,"void dot_map<storage::fp4_e2m1, 3, 0, 1>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)",1029856.0,134238976.0,2438144.0,423996570.0,0.0,0.0,0.0,135423.0,0.0,134217728.0,2.879851785103937,66.79058788801542,49.82133424478762,45.15595687164031,44.43822670353914,1.4251760246092655,nan,nan,nan,29.0,3072.0,1.0298559999999999,136677120.0,132.71478731007053,3.1590206176042557
normal_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,2,1,134217728,2.68435e+08,1.34218e+08,2.68435e+08,2,"void dot_map<storage::fp4_e2m1, 3, 1, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)",853792.0,134235648.0,2461440.0,361086214.0,0.0,0.0,0.0,270591.0,0.0,134217728.0,3.474786177429632,69.68059330609798,0.0,46.870383044113794,41.120417150781456,1.5932333870544584,nan,nan,nan,32.0,3072.0,0.853792,136697088.0,160.10584310932873,2.690301939845085
normal_0_1,dot,fp4_e2m1,4,fp64,vector_packet,2,1,134217728,2.68435e+08,1.34218e+08,1.34218e+08,2,"void dot_map<storage::fp4_e2m1, 3, 2, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)",840000.0,134245888.0,2462720.0,358989062.0,0.0,0.0,0.0,270591.0,0.0,134217728.0,3.534666666666667,69.4545161904762,0.0,47.52929904761905,41.377453333333335,1.5834285714285714,nan,nan,nan,32.0,3072.0,0.84,136708608.0,162.74834285714286,2.674676939845085
normal_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,4,1,134217728,2.68435e+08,1.34218e+08,2.68435e+08,2,"void dot_map<storage::fp4_e2m1, 3, 1, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)",863040.0,134242816.0,2501888.0,392561824.0,0.0,0.0,0.0,540927.0,0.0,134217728.0,3.4437686318131253,73.41007638116426,74.6440489432703,17.573334816462737,38.400576195773084,1.9510774935113089,nan,nan,nan,40.0,3072.0,0.8630399999999999,136744704.0,158.44538375973303,2.9248135089874268
normal_0_1,dot,fp4_e2m1,4,fp64,vector_packet,4,1,134217728,2.68435e+08,1.34218e+08,6.71089e+07,2,"void dot_map<storage::fp4_e2m1, 3, 2, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)",814176.0,134240512.0,2458112.0,349578656.0,0.0,0.0,0.0,540927.0,0.0,134217728.0,3.6436831348504506,71.32628424321032,0.0,17.469911960067602,39.051634634280546,1.7125421530479896,nan,nan,nan,40.0,3072.0,0.814176,136698624.0,167.89812522108244,2.6045639514923096
normal_0_1,dot,fp4_e2m1,4,fp64,scalar_unrolled,8,1,134217728,2.68435e+08,1.34218e+08,2.68435e+08,2,"void dot_map<storage::fp4_e2m1, 3, 1, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)",910464.0,134245632.0,2461440.0,397314821.0,0.0,0.0,0.0,1081599.0,0.0,134217728.0,3.2666041051595665,69.56043300998172,87.13710811190778,1.7142808941374947,39.21097146070575,1.802825108955434,nan,nan,nan,64.0,3072.0,0.9104639999999999,136707072.0,150.15099114297763,2.960226096212864
normal_0_1,dot,fp4_e2m1,4,fp64,vector_packet,8,1,134217728,2.68435e+08,1.34218e+08,3.35544e+07,2,"void dot_map<storage::fp4_e2m1, 3, 2, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)",797312.0,134244096.0,2464512.0,346467333.0,0.0,0.0,0.0,1081599.0,0.0,134217728.0,3.7228206774763204,72.1028848932413,0.0,1.4583207577460264,38.47639267940279,1.8118991812489966,nan,nan,nan,64.0,3072.0,0.7973119999999999,136708608.0,171.4618718895489,2.5813827887177467
normal_0_1,gemv,fp4_e2m1,4,fp64,scalar_single,1,1024,65536,1.34218e+08,3.35872e+07,1.34218e+08,1,"void gemv<fp4_e2m1, 3, 0, 1>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",507840.0,33594624.0,701440.0,223013089.0,0.0,0.0,0.0,261120.0,0.0,67108864.0,1.47,72.57,71.74,50.55,66.05,3.34,nan,nan,nan,24.0,3072.0,0.50784,34296064.0,67.53320730938877,3.3231539875268936
normal_0_1,gemv,fp4_e2m1,4,fp64,scalar_unrolled,2,1024,65536,1.34218e+08,3.35872e+07,1.34218e+08,1,"void gemv<fp4_e2m1, 3, 1, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",454848.0,33596416.0,705536.0,216728757.0,0.0,0.0,0.0,523264.0,0.0,67108864.0,1.64,75.1,71.75,52.53,64.05,3.86,nan,nan,nan,28.0,3072.0,0.454848,34301952.0,75.41409877585478,3.2295101433992386
normal_0_1,gemv,fp4_e2m1,4,fp64,vector_packet,2,1024,65536,1.34218e+08,3.35872e+07,6.71089e+07,1,"void gemv<fp4_e2m1, 3, 2, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",418976.0,33596672.0,705536.0,191587509.0,0.0,0.0,0.0,523264.0,0.0,67108864.0,1.78,74.78,43.51,52.410000000000004,65.22,3.61,nan,nan,nan,28.0,3072.0,0.41897599999999996,34302208.0,81.87153440769876,2.8548763543367386
normal_0_1,gemv,fp4_e2m1,4,fp64,scalar_unrolled,4,1024,65536,1.34218e+08,3.35872e+07,1.34218e+08,1,"void gemv<fp4_e2m1, 3, 1, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",445920.0,33599488.0,708096.0,214667426.0,0.0,0.0,0.0,1047552.0,0.0,67108864.0,1.6700000000000002,77.6,85.86999999999999,23.55,55.08,3.4099999999999997,nan,nan,nan,40.0,3072.0,0.44592,34307584.0,76.93663437387872,3.1987939178943634
normal_0_1,gemv,fp4_e2m1,4,fp64,vector_packet,4,1024,65536,1.34218e+08,3.35872e+07,3.35544e+07,1,"void gemv<fp4_e2m1, 3, 2, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",392800.0,33598720.0,719360.0,183750818.0,0.0,0.0,0.0,1047552.0,0.0,67108864.0,1.9,75.85,43.5,23.87,55.57,3.06,nan,nan,nan,40.0,3072.0,0.3928,34318080.0,87.36782077393076,2.7381005585193634
normal_0_1,gemv,fp4_e2m1,4,fp64,scalar_unrolled,8,1024,65536,1.34218e+08,3.35872e+07,1.34218e+08,1,"void gemv<fp4_e2m1, 3, 1, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",452896.0,33606144.0,334848.0,216833209.0,0.0,0.0,0.0,2096128.0,0.0,67108864.0,1.63,78.03,92.94,7.62,42.42,2.4500000000000006,nan,nan,nan,64.0,3072.0,0.45289599999999997,33940992.0,74.94213241008973,3.2310665994882584
normal_0_1,gemv,fp4_e2m1,4,fp64,vector_packet,8,1024,65536,1.34218e+08,3.35872e+07,1.67772e+07,1,"void gemv<fp4_e2m1, 3, 2, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",394560.0,33604352.0,363520.0,178838713.0,0.0,0.0,0.0,2096128.0,0.0,67108864.0,1.87,73.86,43.53,7.38,42.62,2.07,nan,nan,nan,64.0,3072.0,0.39455999999999997,33967872.0,86.0905109489051,2.6649044901132584
normal_0_1,dot,fp64_e11m52,64,fp64,scalar_single,1,1,134217728,2.68435e+08,2.14748e+09,2.68435e+08,2,"void dot_map<storage::fp64_e11m52, 3, 0, 1>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)",619744.0,2147511296.0,2460672.0,59118030.0,0.0,0.0,0.0,135423.0,0.0,134217728.0,75.39418753549853,15.48445345174782,0.0,0.5165306965456705,49.24945938968348,0.14956988692105128,nan,nan,nan,22.0,3072.0,0.619744,2149971968.0,3469.12913719213,0.4404636472463608
normal_0_1,dot,fp64_e11m52,64,fp64,scalar_unrolled,2,1,134217728,2.68435e+08,2.14748e+09,2.68435e+08,2,"void dot_map<storage::fp64_e11m52, 3, 1, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)",518496.0,2147516672.0,2436864.0,36070478.0,0.0,0.0,0.0,270591.0,0.0,134217728.0,90.11364994136888,9.976409924088133,49.632784052335985,0.9358088008393507,47.66625378016417,0.10970622724186879,nan,nan,nan,30.0,3072.0,0.518496,2149953536.0,4146.519039684009,0.2687460035085678
normal_0_1,dot,fp64_e11m52,64,fp64,vector_packet,2,1,134217728,2.68435e+08,2.14748e+09,1.34218e+08,2,"void dot_map<storage::fp64_e11m52, 3, 2, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)",515456.0,2147527680.0,2467328.0,31876174.0,0.0,0.0,0.0,270591.0,0.0,134217728.0,90.64147007698038,9.162604916811523,0.0,0.8080059597715421,49.25573131363298,0.0997802334243854,nan,nan,nan,26.0,3072.0,0.515456,2149995008.0,4171.054382915321,0.2374960035085678
normal_0_1,dot,fp64_e11m52,64,fp64,scalar_unrolled,4,1,134217728,2.68435e+08,2.14748e+09,2.68435e+08,2,"void dot_map<storage::fp64_e11m52, 3, 1, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)",575904.0,2155250688.0,2460160.0,24553038.0,0.0,0.0,0.0,540927.0,0.0,134217728.0,81.44364227371229,8.433590598433073,72.930451741957,4.524435739289881,51.43515585930989,0.07,nan,nan,nan,32.0,3072.0,0.575904,2157710848.0,3746.6502194810246,0.18293438851833344
normal_0_1,dot,fp64_e11m52,64,fp64,vector_packet,4,1,134217728,2.68435e+08,2.14748e+09,1.34218e+08,2,"void dot_map<storage::fp64_e11m52, 3, 2, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)",510528.0,2147522560.0,2441472.0,20362958.0,0.0,0.0,0.0,540927.0,0.0,134217728.0,91.50850821110691,5.59850695750282,49.63018678701266,1.7337507835025698,50.98910492666416,0.060147925285194935,nan,nan,nan,38.0,3072.0,0.510528,2149964032.0,4211.255860599223,0.15171585977077484
normal_0_1,dot,fp64_e11m52,64,fp64,scalar_unrolled,8,1,134217728,2.68435e+08,2.14748e+09,2.68435e+08,2,"void dot_map<storage::fp64_e11m52, 3, 1, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)",782784.0,2147680000.0,2458112.0,18828110.0,0.0,0.0,0.0,1081599.0,0.0,134217728.0,59.69850870738288,6.109277655138582,70.00621535442728,40.88825852342409,48.63139195486877,0.040201128280598485,nan,nan,nan,40.0,3072.0,0.7827839999999999,2150138112.0,2746.78341918077,0.1402803510427475
normal_0_1,dot,fp64_e11m52,64,fp64,vector_packet,8,1,134217728,2.68435e+08,2.14748e+09,1.34218e+08,2,"void dot_map<storage::fp64_e11m52, 3, 2, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *) | void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)",703808.0,2186576384.0,2434304.0,15682382.0,0.0,0.0,0.0,1081599.0,0.0,134217728.0,67.59763617350185,3.5595012276075293,44.054140674729474,37.05064563062653,53.62742156951896,0.030288715104119304,nan,nan,nan,44.0,3072.0,0.703808,2189010688.0,3110.2384286623624,0.1168428510427475
normal_0_1,gemv,fp64_e11m52,64,fp64,scalar_single,1,1024,65536,1.34218e+08,5.37395e+08,1.34218e+08,1,"void gemv<fp64_e11m52, 3, 0, 1>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",159104.0,537422592.0,2464512.0,34324480.0,0.0,0.0,0.0,261120.0,0.0,67108864.0,73.69,31.920000000000005,43.4,5.66,95.27,0.43999999999999995,nan,nan,nan,21.0,3072.0,0.159104,539887104.0,3393.296862429606,0.511474609375
normal_0_1,gemv,fp64_e11m52,64,fp64,scalar_unrolled,2,1024,65536,1.34218e+08,5.37395e+08,1.34218e+08,1,"void gemv<fp64_e11m52, 3, 1, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",135488.0,537420800.0,2467840.0,20742144.0,0.0,0.0,0.0,523264.0,0.0,67108864.0,86.5,22.35,71.48,5.03,95.21,0.3,nan,nan,nan,25.0,3072.0,0.135488,539888640.0,3984.7709022201225,0.30908203125
normal_0_1,gemv,fp64_e11m52,64,fp64,vector_packet,2,1024,65536,1.34218e+08,5.37395e+08,6.71089e+07,1,"void gemv<fp64_e11m52, 3, 2, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",134592.0,537454592.0,2453248.0,18644992.0,0.0,0.0,0.0,523264.0,0.0,67108864.0,87.11,20.15,43.43,5.11,95.18,0.26,nan,nan,nan,21.0,3072.0,0.134592,539907840.0,4011.4407988587727,0.27783203125
normal_0_1,gemv,fp64_e11m52,64,fp64,scalar_unrolled,4,1024,65536,1.34218e+08,5.37395e+08,1.34218e+08,1,"void gemv<fp64_e11m52, 3, 1, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)",207168.0,537583616.0,2423296.0,14475264.0,0.0,0.0,0.0,1047552.0,0.0,67108864.0,56.65,12.12,81.69,23.3,92.94,0.14,nan,nan,nan,32.0,3072.0,0.207168,540006912.0,2606.613531047266,0.2156982421875
