gpu,compute_capability,multiprocessors,cuda_runtime,cuda_driver,dataset,variant,storage_type,arithmetic_type,access_kind,n,algorithmic_bytes,algorithmic_flops,arithmetic_intensity_flop_per_byte,blocks,threads,round,order_in_round,iterations,sample,total_time_ms,giga_elements_per_s,algorithmic_gb_per_s,gflop_per_s
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,1024,8192,2048,0.25,4,256,1,1,7932,12,0.0044060191059737755,0.23240934171430142,1.8592747337144113,0.46481868342860283
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,1024,8192,2048,0.25,4,256,1,1,7932,13,0.0044060999013772828,0.23240507998466226,1.859240639877298,0.46481015996932451
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,1024,8192,2048,0.25,4,256,1,1,7932,14,0.0044061282759535149,0.23240358334288391,1.8592286667430713,0.46480716668576783
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,1024,8192,2048,0.25,4,256,1,1,7932,15,0.0044062855384353434,0.2323952887455448,1.8591623099643584,0.4647905774910896
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,1024,8192,2048,0.25,4,256,1,1,7932,16,0.0044063701812390183,0.232390824620201,1.859126596961608,0.464781649240402
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,1024,8192,2048,0.25,4,256,1,1,7932,17,0.0044062533164589439,0.23239698820196991,1.8591759056157593,0.46479397640393982
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,1024,8192,2048,0.25,4,256,1,1,7932,18,0.0044062610112592781,0.2323965823593705,1.859172658874964,0.46479316471874099
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,1024,8192,2048,0.25,4,256,1,1,7932,19,0.0044063418066627863,0.23239232109765512,1.859138568781241,0.46478464219531024
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,1,2,7892,0,0.0044074486308573954,0.23233396138318643,1.8586716910654915,0.46466792276637287
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,1,2,7892,1,0.0044075660879576923,0.23232776992221682,1.8586221593777346,0.46465553984443364
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,1,2,7892,2,0.0044074162455663667,0.23233566855186211,1.8586853484148969,0.46467133710372421
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,1,2,7892,3,0.0044075578707942972,0.23232820305895663,1.858625624471653,0.46465640611791326
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,1,2,7892,4,0.0044076105573125374,0.23232542591611496,1.8586034073289197,0.46465085183222993
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,1,2,7892,5,0.0044075172683398734,0.23233034328772981,1.8586427463018385,0.46466068657545961
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,1,2,7892,6,0.0044075863891849046,0.23232669982660703,1.8586135986128562,0.46465339965321406
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,1,2,7892,7,0.004407180848003219,0.23234807812889008,1.8587846250311206,0.46469615625778016
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,1,2,7892,8,0.0044070919092935286,0.23235276710263811,1.8588221368211049,0.46470553420527622
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,1,2,7892,9,0.0044071363786483738,0.23235042259210748,1.8588033807368598,0.46470084518421495
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,1,2,7892,10,0.0044072538357486715,0.23234423025376991,1.8587538420301593,0.46468846050753981
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,1,2,7892,11,0.0044073674259485478,0.23233824209235657,1.8587059367388525,0.46467648418471313
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,1,2,7892,12,0.0044073389075579405,0.23233974547407507,1.8587179637926006,0.46467949094815014
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,1,2,7892,13,0.0044072378847844337,0.23234507116923772,1.8587605693539018,0.46469014233847544
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,1,2,7892,14,0.004407172630839824,0.23234851134135587,1.8587880907308469,0.46469702268271174
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,1,2,7892,15,0.0044074892333118192,0.23233182108775319,1.8586545687020255,0.46466364217550638
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,1,2,7892,16,0.0044075501369934544,0.23232861071854002,1.8586288857483202,0.46465722143708005
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,1,2,7892,17,0.004407180848003219,0.23234807812889008,1.8587846250311206,0.46469615625778016
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,1,2,7892,18,0.0044073712928489692,0.2323380382454858,1.8587043059638864,0.46467607649097159
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,1,2,7892,19,0.0044072054994934049,0.23234677850118532,1.8587742280094826,0.46469355700237064
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,1,3,7585,0,0.0044069253698963825,0.23236154780267509,1.8588923824214008,0.46472309560535019
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,1,3,7585,1,0.0044062333430753544,0.23239804165371181,1.8591843332296945,0.46479608330742361
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,1,3,7585,2,0.0044062715654869808,0.23239602570587986,1.8591682056470389,0.46479205141175972
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,1,3,7585,3,0.0044061825475020088,0.23240072079640345,1.8592057663712276,0.4648014415928069
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,1,3,7585,4,0.0044062504425752928,0.23239713977798984,1.8591771182239187,0.46479427955597968
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,1,3,7585,5,0.004406313308383889,0.23239382411859727,1.8591505929487782,0.46478764823719454
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,1,3,7585,6,0.0044060140671349701,0.23240960750401332,1.8592768600321066,0.46481921500802664
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,1,3,7585,7,0.0044061488514286007,0.23240249808355651,1.8592199846684521,0.46480499616711302
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,1,3,7585,8,0.0044058365340914939,0.23241897244178036,1.8593517795342429,0.46483794488356073
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,1,3,7585,9,0.0044059929442232821,0.23241072170634569,1.8592857736507655,0.46482144341269138
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,1,3,7585,10,0.0044061574011785704,0.23240204712752607,1.8592163770202086,0.46480409425505215
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,1,3,7585,11,0.004406132254855131,0.23240337347378784,1.8592269877903027,0.46480674694757568
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,1,3,7585,12,0.0044063555542072658,0.23239159604863635,1.8591327683890908,0.4647831920972727
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,1,3,7585,13,0.0044062630157370121,0.23239647663854238,1.859171813108339,0.46479295327708475
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,1,3,7585,14,0.004406334431295577,0.23239271007827642,1.8591416806262113,0.46478542015655283
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,1,3,7585,15,0.0044062921854722001,0.23239493816959916,1.8591595053567933,0.46478987633919833
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,1,3,7585,16,0.0044066678715443718,0.23237512557104206,1.8590010045683365,0.46475025114208413
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,1,3,7585,17,0.0044061825475020088,0.23240072079640345,1.8592057663712276,0.4648014415928069
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,1,3,7585,18,0.0044063515307955154,0.23239180824393482,1.8591344659514786,0.46478361648786964
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,1,3,7585,19,0.0044062841386487001,0.23239536257279036,1.8591629005823229,0.46479072514558073
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,1024,8192,2048,0.25,4,256,2,0,7932,0,0.0044064509766425257,0.23238656356963081,1.8590925085570464,0.46477312713926161
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,1024,8192,2048,0.25,4,256,2,0,7932,1,0.0044061965673064798,0.23239998133491671,1.8591998506793337,0.46479996266983342
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,1024,8192,2048,0.25,4,256,2,0,7932,2,0.0044062571638591114,0.23239678528049298,1.8591742822439439,0.46479357056098597
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,1024,8192,2048,0.25,4,256,2,0,7932,3,0.0044060311290992976,0.23240870751844439,1.8592696601475551,0.46481741503688878
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,1024,8192,2048,0.25,4,256,2,0,7932,4,0.0044058498203664248,0.23241827155943237,1.859346172475459,0.46483654311886474
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,1024,8192,2048,0.25,4,256,2,0,7932,5,0.0044060999013772828,0.23240507998466226,1.859240639877298,0.46481015996932451
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,1024,8192,2048,0.25,4,256,2,0,7932,6,0.0044064586714428599,0.23238615776344032,1.8590892621075226,0.46477231552688064
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,1024,8192,2048,0.25,4,256,2,0,7932,7,0.0044061359707538491,0.23240317747724956,1.8592254198179965,0.46480635495449912
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,1024,8192,2048,0.25,4,256,2,0,7932,8,0.0044060152585736079,0.23240954465770669,1.8592763572616535,0.46481908931541338
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,1024,8192,2048,0.25,4,256,2,0,7932,9,0.0044062331176080672,0.23239805354553744,1.8591844283642995,0.46479610709107488
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,1024,8192,2048,0.25,4,256,2,0,7932,10,0.004405902241193701,0.23241550627836113,1.8593240502268891,0.46483101255672227
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,1024,8192,2048,0.25,4,256,2,0,7932,11,0.0044062653395844659,0.23239635407353126,1.8591708325882501,0.46479270814706253
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,1024,8192,2048,0.25,4,256,2,0,7932,12,0.0044062653395844659,0.23239635407353126,1.8591708325882501,0.46479270814706253
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,1024,8192,2048,0.25,4,256,2,0,7932,13,0.0044062735153098213,0.23239592286816965,1.8591673829453572,0.4647918457363393
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,1024,8192,2048,0.25,4,256,2,0,7932,14,0.0044063177604117421,0.23239358931397489,1.8591487145117991,0.46478717862794977
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,1024,8192,2048,0.25,4,256,2,0,7932,15,0.004407197372274933,0.23234720696691319,1.8587776557353055,0.46469441393382638
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,1024,8192,2048,0.25,4,256,2,0,7932,16,0.0044060676794008841,0.23240677958429332,1.8592542366743465,0.46481355916858663
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,1024,8192,2048,0.25,4,256,2,0,7932,17,0.0044072334416514983,0.23234530540689538,1.858762443255163,0.46469061081379076
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,1024,8192,2048,0.25,4,256,2,0,7932,18,0.0044060474805500075,0.23240784501763334,1.8592627601410667,0.46481569003526668
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,1024,8192,2048,0.25,4,256,2,0,7932,19,0.004405970532546666,0.23241190390080174,1.8592952312064139,0.46482380780160348
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,2,1,7892,0,0.0044073915940761807,0.23233696805528292,1.8586957444422634,0.46467393611056584
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,2,1,7892,1,0.0044072296676210387,0.23234550437049065,1.8587640349639252,0.46469100874098129
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,2,1,7892,2,0.0044073147394303068,0.23234101954160941,1.8587281563328752,0.46468203908321881
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,2,1,7892,3,0.004407274136975883,0.23234316000652341,1.8587452800521873,0.46468632001304683
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,2,1,7892,4,0.0044074283296301831,0.2323350315456908,1.8586802523655264,0.46467006309138159
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,2,1,7892,5,0.0044074321965306045,0.23233482770445371,1.8586786216356297,0.46466965540890742
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,2,1,7892,6,0.0044073432578209141,0.23233951614340284,1.8587161291472227,0.46467903228680568
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,2,1,7892,7,0.0044075457867304808,0.23232884002768434,1.8586307202214747,0.46465768005536867
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,2,1,7892,8,0.0044074974504752142,0.23233138793752287,1.8586511035001829,0.46466277587504573
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,2,1,7892,9,0.0044074404136939995,0.2323343945430125,1.8586751563441,0.46466878908602499
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,2,1,7892,10,0.0044075704382206668,0.23232754061518482,1.8586203249214786,0.46465508123036964
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,2,1,7892,11,0.0044073108725298862,0.23234122339371149,1.8587297871496919,0.46468244678742299
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,2,1,7892,12,0.0044075578707942972,0.23232820305895663,1.858625624471653,0.46465640611791326
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,2,1,7892,13,0.0044073147394303068,0.23234101954160941,1.8587281563328752,0.46468203908321881
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,2,1,7892,14,0.0044074524977578168,0.23233375754382715,1.8586700603506172,0.4646675150876543
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,2,1,7892,15,0.0044074442805944209,0.23233419070289318,1.8586735256231455,0.46466838140578637
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,2,1,7892,16,0.0044072659198124879,0.23234359320064971,1.8587487456051976,0.46468718640129941
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,2,1,7892,17,0.0044074645818216332,0.23233312054813476,1.8586649643850781,0.46466624109626953
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,2,1,7892,18,0.0044073592087851519,0.23233867526814458,1.8587094021451567,0.46467735053628917
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1024,8192,2048,0.25,4,256,2,1,7892,19,0.0044072620529120666,0.23234379705726813,1.858750376458145,0.46468759411453625
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,2,2,7585,0,0.0044061237051051623,0.23240382443496552,1.8592305954797241,0.46480764886993103
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,2,2,7585,1,0.004406533087250742,0.23238223331686786,1.8590578665349429,0.46476446663373572
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,2,2,7585,2,0.0044062333430753544,0.23239804165371181,1.8591843332296945,0.46479608330742361
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,2,2,7585,3,0.0044060688861200662,0.23240671593351386,1.8592537274681109,0.46481343186702773
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,2,2,7585,4,0.0044061237051051623,0.23240382443496552,1.8592305954797241,0.46480764886993103
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,2,2,7585,5,0.0044064782682656459,0.23238512427817737,1.8590809942254189,0.46477024855635474
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,2,2,7585,6,0.0044061910972519776,0.23240026984727041,1.8592021587781633,0.46480053969454083
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,2,2,7585,7,0.00440616142459032,0.23240183491352917,1.8592146793082334,0.46480366982705834
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,2,2,7585,8,0.0044058536335914323,0.23241807040359763,1.8593445632287811,0.46483614080719526
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,2,2,7585,9,0.0044064400458540187,0.23238714003688141,1.8590971202950513,0.46477428007376281
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,2,2,7585,10,0.0044063555542072658,0.23239159604863635,1.8591327683890908,0.4647831920972727
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1024,8192,2048,0.25,4,256,2,2,7585,11,0.0044062967118104193,0.23239469944348531,1.8591575955478825,0.46478939888697063
