kernel,distribution,format,storage_bits,n,m,comparison,metric,quantile,value,finite_value_count
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,normalized_absolute_error,0.990000000000000000009,0.000295443974058984827624,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,normalized_absolute_error,0.995000000000000000004,0.000319670652050111078447,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,normalized_absolute_error,0.998999999999999999979,0.000373687175850097683366,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,normalized_absolute_error,1,0.000502278768906215102744,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,relative_absolute_error,0,3.08624819491057197119e-06,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,relative_absolute_error,0.000999999999999999999958,3.96138910845822670909e-05,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,relative_absolute_error,0.0049999999999999999999,0.000172238452818740453079,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,relative_absolute_error,0.0099999999999999999998,0.000309805111970982771043,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,relative_absolute_error,0.0250000000000000000003,0.000770831941745552099137,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,relative_absolute_error,0.0500000000000000000007,0.00144888820377948349073,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,relative_absolute_error,0.100000000000000000001,0.00295758163172630842628,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,relative_absolute_error,0.25,0.00783577622369712943924,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,relative_absolute_error,0.5,0.0192622129758030314582,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,relative_absolute_error,0.75,0.0456154786491395476058,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,relative_absolute_error,0.899999999999999999978,0.11744929887804451803,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,relative_absolute_error,0.949999999999999999989,0.24009334373330478213,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,relative_absolute_error,0.975000000000000000022,0.445708007213002155864,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,relative_absolute_error,0.990000000000000000009,1.03727410164432024399,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,relative_absolute_error,0.995000000000000000004,2.00127887560145285156,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,relative_absolute_error,0.998999999999999999979,11.2352144179399380131,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,relative_absolute_error,1,92.2102613735498185255,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,condition_number,0,36.4738028423892424561,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,condition_number,0.000999999999999999999958,49.8549655351171746333,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,condition_number,0.0049999999999999999999,58.0968820997297905363,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,condition_number,0.0099999999999999999998,63.5965446805190188079,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,condition_number,0.0250000000000000000003,73.6935120675236630602,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,condition_number,0.0500000000000000000007,84.6611220309054738273,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,condition_number,0.100000000000000000001,101.189964380253578487,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,condition_number,0.25,143.674219845218462357,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,condition_number,0.5,243.278528004615488198,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,condition_number,0.75,512.325805582912438052,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,condition_number,0.899999999999999999978,1315.24717821609592661,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,condition_number,0.949999999999999999989,2576.1650691220953362,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,condition_number,0.975000000000000000022,4962.99070011422289728,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,condition_number,0.990000000000000000009,11428.5785443760570681,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,condition_number,0.995000000000000000004,22388.6977431891803203,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,condition_number,0.998999999999999999979,81741.0864800597913344,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x2,condition_number,1,915055.315643148772267,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,signed_error,0,-19.9846057396395160727,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,signed_error,0.000999999999999999999958,-14.5985826352682624956,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,signed_error,0.0049999999999999999999,-12.454497048492157843,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,signed_error,0.0099999999999999999998,-10.9840003866038351688,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,signed_error,0.0250000000000000000003,-9.31858049437367851834,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,signed_error,0.0500000000000000000007,-7.86925185047920266752,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,signed_error,0.100000000000000000001,-6.13925244501528257195,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,signed_error,0.25,-3.24522444604908863117,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,signed_error,0.5,0.0191767642906492136873,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,signed_error,0.75,3.29830595184068288504,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,signed_error,0.899999999999999999978,6.25987137980074328375,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,signed_error,0.949999999999999999989,7.89674765867151536199,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,signed_error,0.975000000000000000022,9.31802551117452978677,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,signed_error,0.990000000000000000009,11.1523498061597264889,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,signed_error,0.995000000000000000004,12.283131511815293075,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,signed_error,0.998999999999999999979,14.7446938376520509826,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,signed_error,1,21.0061696404782453224,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,absolute_error,0,0.000342792366438504289561,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,absolute_error,0.000999999999999999999958,0.00752378383648737395975,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,absolute_error,0.0049999999999999999999,0.0339628621975141002567,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,absolute_error,0.0099999999999999999998,0.0601923960520790241049,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,absolute_error,0.0250000000000000000003,0.15053099383152222756,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,absolute_error,0.0500000000000000000007,0.284615799887869148232,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,absolute_error,0.100000000000000000001,0.600678839740956052487,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,absolute_error,0.25,1.54793957864409750694,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,absolute_error,0.5,3.27332520945639586507,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,absolute_error,0.75,5.54015296181739095444,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,absolute_error,0.899999999999999999978,7.88035369352789007288,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,absolute_error,0.949999999999999999989,9.31807366885631394027,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,absolute_error,0.975000000000000000022,10.6585436784969068763,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,absolute_error,0.990000000000000000009,12.3360028947364194938,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,absolute_error,0.995000000000000000004,13.3312897873302283382,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,absolute_error,0.998999999999999999979,15.6011519845592509011,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,absolute_error,1,21.0061696404782453224,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,normalized_absolute_error,0,8.24071060581772551259e-09,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,normalized_absolute_error,0.000999999999999999999958,1.79189735753469778476e-07,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,normalized_absolute_error,0.0049999999999999999999,8.13822889134329678767e-07,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,normalized_absolute_error,0.0099999999999999999998,1.4505332380664558868e-06,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,normalized_absolute_error,0.0250000000000000000003,3.61511719703228459171e-06,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,normalized_absolute_error,0.0500000000000000000007,6.82779525224803348711e-06,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,normalized_absolute_error,0.100000000000000000001,1.43880355988825768095e-05,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,normalized_absolute_error,0.25,3.70710008444048471873e-05,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,normalized_absolute_error,0.5,7.84316175600453983357e-05,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,normalized_absolute_error,0.75,0.000132652177336510134434,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,normalized_absolute_error,0.899999999999999999978,0.000188854037209311064756,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,normalized_absolute_error,0.949999999999999999989,0.000222970938039181580415,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,normalized_absolute_error,0.975000000000000000022,0.00025559286404425377836,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,normalized_absolute_error,0.990000000000000000009,0.000295443974058984827624,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,normalized_absolute_error,0.995000000000000000004,0.000319670652050111078447,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,normalized_absolute_error,0.998999999999999999979,0.000373687175850097683366,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,normalized_absolute_error,1,0.000502278768906215102744,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,relative_absolute_error,0,3.08624819491057197119e-06,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,relative_absolute_error,0.000999999999999999999958,3.96138910845822670909e-05,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,relative_absolute_error,0.0049999999999999999999,0.000172238452818740453079,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,relative_absolute_error,0.0099999999999999999998,0.000309805111970982771043,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,relative_absolute_error,0.0250000000000000000003,0.000770831941745552099137,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,relative_absolute_error,0.0500000000000000000007,0.00144888820377948349073,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,relative_absolute_error,0.100000000000000000001,0.00295758163172630842628,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,relative_absolute_error,0.25,0.00783577622369712943924,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,relative_absolute_error,0.5,0.0192622129758030314582,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,relative_absolute_error,0.75,0.0456154786491395476058,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,relative_absolute_error,0.899999999999999999978,0.11744929887804451803,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,relative_absolute_error,0.949999999999999999989,0.24009334373330478213,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,relative_absolute_error,0.975000000000000000022,0.445708007213002155864,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,relative_absolute_error,0.990000000000000000009,1.03727410164432024399,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,relative_absolute_error,0.995000000000000000004,2.00127887560145285156,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,relative_absolute_error,0.998999999999999999979,11.2352144179399380131,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,relative_absolute_error,1,92.2102613735498185255,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,condition_number,0,36.4738028423892424561,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,condition_number,0.000999999999999999999958,49.8549655351171746333,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,condition_number,0.0049999999999999999999,58.0968820997297905363,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,condition_number,0.0099999999999999999998,63.5965446805190188079,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,condition_number,0.0250000000000000000003,73.6935120675236630602,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,condition_number,0.0500000000000000000007,84.6611220309054738273,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,condition_number,0.100000000000000000001,101.189964380253578487,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,condition_number,0.25,143.674219845218462357,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,condition_number,0.5,243.278528004615488198,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,condition_number,0.75,512.325805582912438052,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,condition_number,0.899999999999999999978,1315.24717821609592661,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,condition_number,0.949999999999999999989,2576.1650691220953362,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,condition_number,0.975000000000000000022,4962.99070011422289728,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,condition_number,0.990000000000000000009,11428.5785443760570681,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,condition_number,0.995000000000000000004,22388.6977431891803203,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,condition_number,0.998999999999999999979,81741.0864800597913344,16384
gemv,normal_0_1,e11m4,16,65536,1024,total_x4,condition_number,1,915055.315643148772267,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,signed_error,0,-2.28995553699928855451e-08,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,signed_error,0.000999999999999999999958,-1.98988526849894209477e-08,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,signed_error,0.0049999999999999999999,-1.69833633069729761368e-08,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,signed_error,0.0099999999999999999998,-1.52682110295121464822e-08,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,signed_error,0.0250000000000000000003,-1.29833964228158460498e-08,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,signed_error,0.0500000000000000000007,-1.09758658170880374351e-08,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,signed_error,0.100000000000000000001,-8.67959468742185435937e-09,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,signed_error,0.25,-4.72151409809662414574e-09,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,signed_error,0.5,-3.36940822465159328658e-10,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,signed_error,0.75,4.01080346018600764069e-09,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,signed_error,0.899999999999999999978,8.0656227828546089832e-09,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,signed_error,0.949999999999999999989,1.04642636920143639041e-08,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,signed_error,0.975000000000000000022,1.24894957857606125924e-08,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,signed_error,0.990000000000000000009,1.48486255149155033071e-08,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,signed_error,0.995000000000000000004,1.62576782932258301353e-08,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,signed_error,0.998999999999999999979,1.9944547471801438163e-08,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,signed_error,1,2.4712646030239371342e-08,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,absolute_error,0,4.02317068548541101336e-14,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,absolute_error,0.000999999999999999999958,1.16754112072792182175e-11,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,absolute_error,0.0049999999999999999999,4.5712527166341665462e-11,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,absolute_error,0.0099999999999999999998,7.88749671479238578823e-11,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,absolute_error,0.0250000000000000000003,1.8951560494528951751e-10,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,absolute_error,0.0500000000000000000007,4.12716264636125984581e-10,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,absolute_error,0.100000000000000000001,8.12602923838667834419e-10,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,absolute_error,0.25,2.04731185303452800639e-09,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,absolute_error,0.5,4.38125800049371516565e-09,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,absolute_error,0.75,7.48996319913791674949e-09,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,absolute_error,0.899999999999999999978,1.07275301884646179182e-08,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,absolute_error,0.949999999999999999989,1.27025704088970514668e-08,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,absolute_error,0.975000000000000000022,1.45705186112635165517e-08,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,absolute_error,0.990000000000000000009,1.66340359810182580879e-08,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,absolute_error,0.995000000000000000004,1.83274197992910892185e-08,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,absolute_error,0.998999999999999999979,2.08624435735493829454e-08,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,absolute_error,1,2.4712646030239371342e-08,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,normalized_absolute_error,0,6.23150092052170505887e-16,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,normalized_absolute_error,0.000999999999999999999958,1.7920511625505090281e-13,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,normalized_absolute_error,0.0049999999999999999999,7.13425767854415292197e-13,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,normalized_absolute_error,0.0099999999999999999998,1.22065719042126117678e-12,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,normalized_absolute_error,0.0250000000000000000003,2.93003585230702385524e-12,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,normalized_absolute_error,0.0500000000000000000007,6.33124487419743140825e-12,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,normalized_absolute_error,0.100000000000000000001,1.26781813213337991588e-11,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,normalized_absolute_error,0.25,3.18192274542033896864e-11,16384
gemv,uniform_0_1,e1m30,32,256,1024,storage,normalized_absolute_error,0.5,6.84971647803873536304e-11,16384
