gpu,compute_capability,distribution,format,strategy,component,lanes,n,m,lookup_entry_bytes,shared_table_bytes,pipelined,sample,iterations,total_time_ms,time_ms
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_high_word_global_x8,gemv,8,1024,256,4,0,0,1,191,0.63724797964096069,0.0033363768567589566
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_high_word_shared_x8,gemv,8,1024,256,4,1024,0,0,202,0.60575997829437256,0.0029988117737345175
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_high_word_shared_x8,gemv,8,1024,256,4,1024,0,1,202,0.60499197244644165,0.0029950097645863446
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_high_word_swizzled_shared_x8,gemv,8,1024,256,4,4112,0,0,202,0.62083202600479126,0.003073425871310848
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_high_word_swizzled_shared_x8,gemv,8,1024,256,4,4112,0,1,202,0.61897599697113037,0.0030642376087679723
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,generic_fp64_x1,dot,1,65536,1,0,0,0,0,147,0.7497599720954895,0.0051004079734387042
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,generic_fp64_x1,dot,1,65536,1,0,0,0,1,147,0.74687999486923218,0.0050808162916274298
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_fp32_x1,dot,1,65536,1,0,0,0,0,147,0.6955839991569519,0.0047318639398432104
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_fp32_x1,dot,1,65536,1,0,0,0,1,147,0.69500797986984253,0.004727945441291446
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp32_global_x1,dot,1,65536,1,4,0,0,0,150,0.74492800235748291,0.0049661866823832194
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp32_global_x1,dot,1,65536,1,4,0,0,1,150,0.74412798881530762,0.0049608532587687177
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp64_global_x1,dot,1,65536,1,8,0,0,0,147,0.75120002031326294,0.0051102042198181152
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp64_global_x1,dot,1,65536,1,8,0,0,1,147,0.75155198574066162,0.00511259854245348
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_x1,dot,1,65536,1,2,0,0,0,147,0.71801602840423584,0.0048844627782601074
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_x1,dot,1,65536,1,2,0,0,1,147,0.71884799003601074,0.0048901223811973517
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,generic_fp64_x2,dot,2,65536,1,0,0,0,0,141,0.73769599199295044,0.0052318864680351096
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,generic_fp64_x2,dot,2,65536,1,0,0,0,1,141,0.73769599199295044,0.0052318864680351096
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_fp32_x2,dot,2,65536,1,0,0,0,0,151,0.70160001516342163,0.0046463577163140509
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_fp32_x2,dot,2,65536,1,0,0,0,1,151,0.70281600952148438,0.0046544106590826776
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp32_global_x2,dot,2,65536,1,4,0,0,0,147,0.73571199178695679,0.0050048434815439238
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp32_global_x2,dot,2,65536,1,4,0,0,1,147,0.73523199558258057,0.0050015782012420443
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp64_global_x2,dot,2,65536,1,8,0,0,0,144,0.73740798234939575,0.0051208887663152479
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp64_global_x2,dot,2,65536,1,8,0,0,1,144,0.73766398429870605,0.0051226665576299029
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_x2,dot,2,65536,1,2,0,0,0,151,0.74156802892684937,0.0049110465491844328
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_x2,dot,2,65536,1,2,0,0,1,151,0.7420160174369812,0.0049140133605098096
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,generic_fp64_x4,dot,4,65536,1,0,0,0,0,135,0.76726400852203369,0.0056834371001632123
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,generic_fp64_x4,dot,4,65536,1,0,0,0,1,135,0.76678401231765747,0.005679881572723389
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_fp32_x4,dot,4,65536,1,0,0,0,0,151,0.72617602348327637,0.0048091127382998431
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_fp32_x4,dot,4,65536,1,0,0,0,1,151,0.72659200429916382,0.0048118675781401573
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp32_global_x4,dot,4,65536,1,4,0,0,0,152,0.74627202749252319,0.0049096843913981787
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp32_global_x4,dot,4,65536,1,4,0,0,1,152,0.74684798717498779,0.0049134735998354459
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp64_global_x4,dot,4,65536,1,8,0,0,0,145,0.7356799840927124,0.0050736550627083618
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp64_global_x4,dot,4,65536,1,8,0,0,1,145,0.73683202266693115,0.0050816001563236627
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_x4,dot,4,65536,1,2,0,0,0,150,0.72403198480606079,0.0048268798987070724
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_x4,dot,4,65536,1,2,0,0,1,150,0.72489601373672485,0.0048326400915781661
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,generic_fp64_x8,dot,8,65536,1,0,0,0,0,116,0.78086400032043457,0.006731586209658919
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,generic_fp64_x8,dot,8,65536,1,0,0,0,1,116,0.77654397487640381,0.006694344611003481
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_fp32_x8,dot,8,65536,1,0,0,0,0,145,0.74771201610565186,0.0051566345938320818
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_fp32_x8,dot,8,65536,1,0,0,0,1,145,0.7489280104637146,0.0051650207618187212
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp32_global_x8,dot,8,65536,1,4,0,0,0,151,0.76848000288009644,0.0050892715422522945
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp32_global_x8,dot,8,65536,1,4,0,0,1,151,0.76940798759460449,0.0050954171363881088
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp64_global_x8,dot,8,65536,1,8,0,0,0,139,0.74777597188949585,0.0053796832510035674
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp64_global_x8,dot,8,65536,1,8,0,0,1,139,0.74873602390289307,0.0053865901000208138
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_x8,dot,8,65536,1,2,0,0,0,145,0.73513597249984741,0.0050699032586196376
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_x8,dot,8,65536,1,2,0,0,1,145,0.73766398429870605,0.0050873378227496973
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,direct_fp64_bits_x4,dot,4,65536,1,0,0,0,0,147,0.73763197660446167,0.00501790460275144
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,direct_fp64_bits_x4,dot,4,65536,1,0,0,0,1,147,0.73750400543212891,0.0050170340505586997
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,decomposed_bits_x4,dot,4,65536,1,8,0,0,0,147,0.73756802082061768,0.0050174695293919566
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,decomposed_bits_x4,dot,4,65536,1,8,0,0,1,147,0.73817598819732666,0.0050216053618865756
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp32_shared_x4,dot,4,65536,1,4,1024,0,0,148,0.71609598398208618,0.004838486378257339
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp32_shared_x4,dot,4,65536,1,4,1024,0,1,148,0.71603202819824219,0.0048380542445827174
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp64_shared_x4,dot,4,65536,1,8,2048,0,0,146,0.72950398921966553,0.00499660266588812
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp64_shared_x4,dot,4,65536,1,8,2048,0,1,146,0.73001599311828613,0.0050001095419060695
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_shared_x4,dot,4,65536,1,2,512,0,0,149,0.71840000152587891,0.0048214765203079121
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_shared_x4,dot,4,65536,1,2,512,0,1,149,0.71827197074890137,0.0048206172533483312
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_shared_x8,dot,8,65536,1,2,512,0,0,149,0.73167997598648071,0.0049106038656810784
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_shared_x8,dot,8,65536,1,2,512,0,1,149,0.72953599691390991,0.0048962147443886569
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp32_global_pipelined_x4,dot,4,65536,1,4,0,1,0,147,0.73478400707244873,0.0049985306603567937
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp32_global_pipelined_x4,dot,4,65536,1,4,0,1,1,147,0.73526400327682495,0.0050017959406586732
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_pipelined_x4,dot,4,65536,1,2,0,1,0,149,0.73251199722290039,0.0049161879008248347
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_pipelined_x4,dot,4,65536,1,2,0,1,1,149,0.73276799917221069,0.0049179060347128234
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,direct_fp64_words_branchy_x4,dot,4,65536,1,0,0,0,0,136,0.74822402000427246,0.0055016472059137679
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,direct_fp64_words_branchy_x4,dot,4,65536,1,0,0,0,1,136,0.74982398748397827,0.0055134116726763107
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,direct_fp64_words_masked_x4,dot,4,65536,1,0,0,0,0,147,0.73523199558258057,0.0050015782012420443
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,direct_fp64_words_masked_x4,dot,4,65536,1,0,0,0,1,147,0.73596799373626709,0.0050065849914031771
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_subnormal_global_x4,dot,4,65536,1,4,0,0,0,142,0.76447999477386475,0.0053836619350272168
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_subnormal_global_x4,dot,4,65536,1,4,0,0,1,142,0.76393598318099976,0.0053798308674718291
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_subnormal_shared_x4,dot,4,65536,1,4,64,0,0,138,0.76832002401351929,0.0055675364058950672
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_subnormal_shared_x4,dot,4,65536,1,4,64,0,1,138,0.76745599508285522,0.0055612753266873569
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_high_word_global_x4,dot,4,65536,1,4,0,0,0,151,0.73299199342727661,0.0048542516121011696
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_high_word_global_x4,dot,4,65536,1,4,0,0,1,151,0.7364799976348877,0.0048773509777144883
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_high_word_shared_x4,dot,4,65536,1,4,1024,0,0,149,0.72115200757980347,0.0048399463595959966
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_high_word_shared_x4,dot,4,65536,1,4,1024,0,1,149,0.72105598449707031,0.0048393019093763111
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_high_word_swizzled_shared_x4,dot,4,65536,1,4,4112,0,0,148,0.71507197618484497,0.0048315674066543579
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_high_word_swizzled_shared_x4,dot,4,65536,1,4,4112,0,1,148,0.71660798788070679,0.00484194586405883
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,direct_fp64_words_branchy_x8,dot,8,65536,1,0,0,0,0,125,0.78912001848220825,0.0063129601478576656
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,direct_fp64_words_branchy_x8,dot,8,65536,1,0,0,0,1,125,0.78956800699234009,0.006316544055938721
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,direct_fp64_words_masked_x8,dot,8,65536,1,0,0,0,0,133,0.74163198471069336,0.005576180336170627
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,direct_fp64_words_masked_x8,dot,8,65536,1,0,0,0,1,133,0.74140799045562744,0.0055744961688393045
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_subnormal_global_x8,dot,8,65536,1,4,0,0,0,130,0.77977597713470459,0.005998276747190035
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_subnormal_global_x8,dot,8,65536,1,4,0,0,1,130,0.78108799457550049,0.0060083691890423117
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_subnormal_shared_x8,dot,8,65536,1,4,64,0,0,125,0.78108799457550049,0.0062487039566040039
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_subnormal_shared_x8,dot,8,65536,1,4,64,0,1,125,0.78313601016998291,0.0062650880813598635
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_high_word_global_x8,dot,8,65536,1,4,0,0,0,147,0.73747199773788452,0.0050168163111420716
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_high_word_global_x8,dot,8,65536,1,4,0,0,1,147,0.73711997270584106,0.0050144215830329325
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_high_word_shared_x8,dot,8,65536,1,4,1024,0,0,151,0.7457280158996582,0.0049385961317858157
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_high_word_shared_x8,dot,8,65536,1,4,1024,0,1,151,0.7444159984588623,0.0049299072745620023
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_high_word_swizzled_shared_x8,dot,8,65536,1,4,4112,0,0,149,0.73964798450469971,0.0049640804329174476
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_high_word_swizzled_shared_x8,dot,8,65536,1,4,4112,0,1,149,0.74195200204849243,0.0049795436379093455
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,generic_fp64_x1,gemv,1,1024,256,0,0,0,0,141,0.7197120189666748,0.005104340560047339
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,generic_fp64_x1,gemv,1,1024,256,0,0,0,1,141,0.7197759747505188,0.0051047941471667998
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_fp32_x1,gemv,1,1024,256,0,0,0,0,184,0.68713599443435669,0.0037344347523606343
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_fp32_x1,gemv,1,1024,256,0,0,0,1,184,0.68723201751708984,0.0037349566169407058
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp32_global_x1,gemv,1,1024,256,4,0,0,0,174,0.66048002243041992,0.0037958621978759766
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp32_global_x1,gemv,1,1024,256,4,0,0,1,174,0.66144001483917236,0.0038013793956274272
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp64_global_x1,gemv,1,1024,256,8,0,0,0,169,0.67552000284194946,0.0039971597801298784
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp64_global_x1,gemv,1,1024,256,8,0,0,1,169,0.67673599720001221,0.004004355013017824
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_x1,gemv,1,1024,256,2,0,0,0,169,0.65568000078201294,0.0038797633182367629
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_x1,gemv,1,1024,256,2,0,0,1,169,0.65600001811981201,0.0038816569119515506
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,generic_fp64_x2,gemv,2,1024,256,0,0,0,0,165,0.69155198335647583,0.0041912241415543987
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,generic_fp64_x2,gemv,2,1024,256,0,0,0,1,165,0.69103997945785522,0.0041881210876233647
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_fp32_x2,gemv,2,1024,256,0,0,0,0,195,0.63516801595687866,0.0032572718767019419
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_fp32_x2,gemv,2,1024,256,0,0,0,1,195,0.63520002365112305,0.0032574360187237078
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp32_global_x2,gemv,2,1024,256,4,0,0,0,196,0.63948798179626465,0.0032626937846748196
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp32_global_x2,gemv,2,1024,256,4,0,0,1,196,0.63900798559188843,0.0032602448244484104
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp64_global_x2,gemv,2,1024,256,8,0,0,0,188,0.66803199052810669,0.0035533616517452482
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp64_global_x2,gemv,2,1024,256,8,0,0,1,188,0.66662400960922241,0.003545872391538417
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_x2,gemv,2,1024,256,2,0,0,0,198,0.63987201452255249,0.0032316768410229923
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_x2,gemv,2,1024,256,2,0,0,1,198,0.63980799913406372,0.0032313535309801199
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,generic_fp64_x4,gemv,4,1024,256,0,0,0,0,172,0.68460798263549805,0.0039802789688110352
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,generic_fp64_x4,gemv,4,1024,256,0,0,0,1,172,0.68448001146316528,0.0039795349503672396
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_fp32_x4,gemv,4,1024,256,0,0,0,0,192,0.60662400722503662,0.0031595000376303992
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_fp32_x4,gemv,4,1024,256,0,0,0,1,192,0.60678398609161377,0.0031603332608938217
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp32_global_x4,gemv,4,1024,256,4,0,0,0,202,0.6226239800453186,0.0030822969309174187
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp32_global_x4,gemv,4,1024,256,4,0,0,1,202,0.62108802795410156,0.0030746932076935723
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp64_global_x4,gemv,4,1024,256,8,0,0,0,184,0.63568001985549927,0.0034547827166059742
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp64_global_x4,gemv,4,1024,256,8,0,0,1,184,0.63625597953796387,0.0034579129322715426
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_x4,gemv,4,1024,256,2,0,0,0,210,0.6180800199508667,0.0029432381902422225
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_x4,gemv,4,1024,256,2,0,0,1,210,0.61766397953033447,0.002941257045382545
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,generic_fp64_x8,gemv,8,1024,256,0,0,0,0,156,0.72819197177886963,0.0046678972549927542
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,generic_fp64_x8,gemv,8,1024,256,0,0,0,1,156,0.728767991065979,0.0046715896863203784
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_fp32_x8,gemv,8,1024,256,0,0,0,0,197,0.62508797645568848,0.0031730354134806523
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_fp32_x8,gemv,8,1024,256,0,0,0,1,197,0.62624001502990723,0.0031788833250249097
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp32_global_x8,gemv,8,1024,256,4,0,0,0,195,0.65619200468063354,0.0033650872034904286
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp32_global_x8,gemv,8,1024,256,4,0,0,1,195,0.65555202960968018,0.0033618052800496417
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp64_global_x8,gemv,8,1024,256,8,0,0,0,182,0.65971201658248901,0.0036247912999037859
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp64_global_x8,gemv,8,1024,256,8,0,0,1,182,0.66224002838134766,0.0036386814746227894
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_x8,gemv,8,1024,256,2,0,0,0,195,0.61913597583770752,0.003175056286347218
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_x8,gemv,8,1024,256,2,0,0,1,195,0.61878401041030884,0.0031732513354374814
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,direct_fp64_bits_x4,gemv,4,1024,256,0,0,0,0,184,0.67004799842834473,0.0036415652088496995
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,direct_fp64_bits_x4,gemv,4,1024,256,0,0,0,1,184,0.66927999258041382,0.0036373912640239882
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,decomposed_bits_x4,gemv,4,1024,256,8,0,0,0,191,0.66207998991012573,0.0034663873817284072
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,decomposed_bits_x4,gemv,4,1024,256,8,0,0,1,191,0.66067200899124146,0.0034590157538808455
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp32_shared_x4,gemv,4,1024,256,4,1024,0,0,200,0.59868800640106201,0.0029934400320053099
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp32_shared_x4,gemv,4,1024,256,4,1024,0,1,200,0.59945601224899292,0.0029972800612449646
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp64_shared_x4,gemv,4,1024,256,8,2048,0,0,197,0.63852798938751221,0.0032412588293782344
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp64_shared_x4,gemv,4,1024,256,8,2048,0,1,197,0.63715201616287231,0.0032342741937201641
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_shared_x4,gemv,4,1024,256,2,512,0,0,213,0.62697601318359375,0.0029435493576694541
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_shared_x4,gemv,4,1024,256,2,512,0,1,213,0.62726402282714844,0.0029449015156204151
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_shared_x8,gemv,8,1024,256,2,512,0,0,201,0.60566401481628418,0.0030132538050561403
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_shared_x8,gemv,8,1024,256,2,512,0,1,201,0.60771197080612183,0.0030234426408264768
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp32_global_pipelined_x4,gemv,4,1024,256,4,0,1,0,216,0.66544002294540405,0.0030807408469694631
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_fp32_global_pipelined_x4,gemv,4,1024,256,4,0,1,1,216,0.66390401124954224,0.0030736296817108436
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_pipelined_x4,gemv,4,1024,256,2,0,1,0,206,0.60812801122665405,0.0029520777244012334
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_pipelined_x4,gemv,4,1024,256,2,0,1,1,206,0.60659199953079224,0.0029446213569455934
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,direct_fp64_words_branchy_x4,gemv,4,1024,256,0,0,0,0,183,0.66649597883224487,0.0036420545291379501
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,direct_fp64_words_branchy_x4,gemv,4,1024,256,0,0,0,1,183,0.66540801525115967,0.0036361093729571567
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,direct_fp64_words_masked_x4,gemv,4,1024,256,0,0,0,0,184,0.66847997903823853,0.003633043364338253
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,direct_fp64_words_masked_x4,gemv,4,1024,256,0,0,0,1,184,0.66809600591659546,0.0036309565538945403
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_subnormal_global_x4,gemv,4,1024,256,4,0,0,0,190,0.65363198518753052,0.0034401683430922659
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_subnormal_global_x4,gemv,4,1024,256,4,0,0,1,190,0.65407997369766235,0.0034425261773561176
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_subnormal_shared_x4,gemv,4,1024,256,4,64,0,0,175,0.65238398313522339,0.0037279084750584195
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_subnormal_shared_x4,gemv,4,1024,256,4,64,0,1,175,0.65353602170944214,0.0037344915526253838
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_high_word_global_x4,gemv,4,1024,256,4,0,0,0,203,0.62537598609924316,0.0030806698822622818
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_high_word_global_x4,gemv,4,1024,256,4,0,0,1,203,0.6252480149269104,0.0030800394823985735
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_high_word_shared_x4,gemv,4,1024,256,4,1024,0,0,210,0.61222398281097412,0.0029153522990998768
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_high_word_shared_x4,gemv,4,1024,256,4,1024,0,1,210,0.61136001348495483,0.0029112381594521659
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_high_word_swizzled_shared_x4,gemv,4,1024,256,4,4112,0,0,203,0.62089598178863525,0.0030586008955105185
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_high_word_swizzled_shared_x4,gemv,4,1024,256,4,4112,0,1,203,0.62191998958587646,0.0030636452688959431
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,direct_fp64_words_branchy_x8,gemv,8,1024,256,0,0,0,0,160,0.69049602746963501,0.0043156001716852192
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,direct_fp64_words_branchy_x8,gemv,8,1024,256,0,0,0,1,160,0.68969601392745972,0.0043106000870466229
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,direct_fp64_words_masked_x8,gemv,8,1024,256,0,0,0,0,183,0.66467201709747314,0.0036320875251228042
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,direct_fp64_words_masked_x8,gemv,8,1024,256,0,0,0,1,183,0.66476798057556152,0.0036326119157134508
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_subnormal_global_x8,gemv,8,1024,256,4,0,0,0,168,0.67900800704956055,0.0040417143276759559
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_subnormal_global_x8,gemv,8,1024,256,4,0,0,1,168,0.67952001094818115,0.0040447619699296496
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_subnormal_shared_x8,gemv,8,1024,256,4,64,0,0,162,0.7104640007019043,0.0043855802512463224
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_subnormal_shared_x8,gemv,8,1024,256,4,64,0,1,162,0.70972800254821777,0.0043810370527667761
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_high_word_global_x8,gemv,8,1024,256,4,0,0,0,191,0.62246400117874146,0.0032589738281609501
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_high_word_global_x8,gemv,8,1024,256,4,0,0,1,191,0.62291198968887329,0.0032613193177427921
