gpu,compute_capability,distribution,format,strategy,component,lanes,n,m,lookup_entry_bytes,shared_table_bytes,pipelined,sample_count,median_time_ms,min_time_ms,max_time_ms,cv_percent
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_high_word_shared_x4,dot,4,65536,1,4,1024,0,2,0.004839624134486154,0.004839301909376311,0.0048399463595959966,0.009415919662636127
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_high_word_shared_x4,gemv,4,1024,256,4,1024,0,2,0.0029132952292760216,0.002911238159452166,0.0029153522990998768,0.09985723432388742
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_high_word_shared_x8,dot,8,65536,1,4,1024,0,2,0.004934251703173909,0.004929907274562002,0.004938596131785816,0.12451634479384441
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_high_word_shared_x8,gemv,8,1024,256,4,1024,0,2,0.002994174806817064,0.002991378596685465,0.0029969710169486627,0.13207105618378234
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_high_word_swizzled_shared_x4,dot,4,65536,1,4,4112,0,2,0.004836756635356594,0.004831567406654358,0.00484194586405883,0.15172724538820795
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_high_word_swizzled_shared_x4,gemv,4,1024,256,4,4112,0,2,0.003061123082203231,0.0030586008955105185,0.003063645268895943,0.11652294049879985
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_high_word_swizzled_shared_x8,dot,8,65536,1,4,4112,0,2,0.004971812035413397,0.004964080432917448,0.0049795436379093455,0.21992257613052546
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_high_word_swizzled_shared_x8,gemv,8,1024,256,4,4112,0,2,0.0030712079588729557,0.0030670891893972265,0.003075326728348685,0.18965891371947805
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_pipelined_x4,dot,4,65536,1,2,0,1,2,0.004917046967768829,0.004916187900824835,0.004917906034712823,0.024708003221179928
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_pipelined_x4,gemv,4,1024,256,2,0,1,2,0.0029483495406734134,0.0029446213569455934,0.0029520777244012334,0.17882710032059104
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_x1,dot,1,65536,1,2,0,0,2,0.00488729257972873,0.004884462778260107,0.004890122381197352,0.08188467439718654
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_x1,gemv,1,1024,256,2,0,0,2,0.0038807101150941568,0.003879763318236763,0.0038816569119515506,0.03450329751069431
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_x2,dot,2,65536,1,2,0,0,2,0.004912529954847121,0.004911046549184433,0.00491401336050981,0.04270411429461169
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_x2,gemv,2,1024,256,2,0,0,2,0.003231515186001556,0.00323135353098012,0.0032316768410229923,0.007074536574395261
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_x4,dot,4,65536,1,2,0,0,2,0.004829759995142619,0.004826879898707072,0.004832640091578166,0.08433279177824861
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_x4,gemv,4,1024,256,2,0,0,2,0.002942247617812384,0.002941257045382545,0.0029432381902422225,0.047612612762769776
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_x8,dot,8,65536,1,2,0,0,2,0.005078620540684668,0.005069903258619638,0.005087337822749697,0.24274502150016827
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_global_x8,gemv,8,1024,256,2,0,0,2,0.0031741538108923497,0.0031732513354374814,0.003175056286347218,0.04020892193704887
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_shared_x4,dot,4,65536,1,2,512,0,2,0.004821046886828122,0.004820617253348331,0.004821476520307912,0.01260293683575798
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_shared_x4,gemv,4,1024,256,2,512,0,2,0.0029442254366449346,0.002943549357669454,0.002944901515620415,0.03247441736150907
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_shared_x8,dot,8,65536,1,2,512,0,2,0.004903409305034868,0.004896214744388657,0.004910603865681078,0.2075014466106174
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_prefix_shared_x8,gemv,8,1024,256,2,512,0,2,0.0030183482229413083,0.0030132538050561403,0.003023442640826477,0.2386932962486463
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_subnormal_global_x4,dot,4,65536,1,4,0,0,2,0.005381746401249523,0.005379830867471829,0.005383661935027217,0.050336334074927984
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_subnormal_global_x4,gemv,4,1024,256,4,0,0,2,0.003441347260224192,0.003440168343092266,0.0034425261773561176,0.04844732224945315
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_subnormal_global_x8,dot,8,65536,1,4,0,0,2,0.006003322968116173,0.005998276747190035,0.006008369189042312,0.11887473171737734
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_subnormal_global_x8,gemv,8,1024,256,4,0,0,2,0.004043238148802803,0.004041714327675956,0.00404476196992965,0.053299074279253074
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_subnormal_shared_x4,dot,4,65536,1,4,64,0,2,0.005564405866291212,0.005561275326687357,0.005567536405895067,0.0795637786261788
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_subnormal_shared_x4,gemv,4,1024,256,4,64,0,2,0.0037312000138419016,0.0037279084750584195,0.0037344915526253838,0.12475714974830335
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_subnormal_shared_x8,dot,8,65536,1,4,64,0,2,0.006256896018981934,0.006248703956604004,0.0062650880813598635,0.1851609117928063
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_subnormal_shared_x8,gemv,8,1024,256,4,64,0,2,0.004383308652006549,0.004381037052766776,0.004385580251246322,0.07328998955373504
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,branchless_fp32_x1,dot,1,65536,1,0,0,0,2,0.004746701938427047,0.00473896675551964,0.004754437121334455,0.2304589737673174
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,branchless_fp32_x1,gemv,1,1024,256,0,0,0,2,0.0037341818890788336,0.0037330910563468933,0.0037352727218107743,0.041312139837176416
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,branchless_fp32_x2,dot,2,65536,1,0,0,0,2,0.004668799907930435,0.004664567593605288,0.0046730322222555834,0.12819988941233326
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,branchless_fp32_x2,gemv,2,1024,256,0,0,0,2,0.0032639184168406898,0.003254204076163623,0.0032736327575177563,0.42090979554318103
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,branchless_fp32_x4,dot,4,65536,1,0,0,0,2,0.0048194206994155355,0.004816772608921446,0.004822068789909626,0.07770571868913036
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,branchless_fp32_x4,gemv,4,1024,256,0,0,0,2,0.0031559184497716476,0.003149551092361917,0.0031622858071813776,0.2853306683500929
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,branchless_fp32_x8,dot,8,65536,1,0,0,0,2,0.005162703579869764,0.005156413851113155,0.005168993308626372,0.17229382965016485
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,branchless_fp32_x8,gemv,8,1024,256,0,0,0,2,0.003166928245690451,0.003166162796568072,0.0031676936948128293,0.034181656362044316
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,decomposed_bits_x4,dot,4,65536,1,8,0,0,2,0.005014204046353191,0.005013768770256821,0.0050146393224495605,0.012276591721683404
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,decomposed_bits_x4,gemv,4,1024,256,8,0,0,2,0.003459602126276306,0.003458010588640942,0.0034611936639116696,0.06505875608826767
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,direct_fp64_bits_x4,dot,4,65536,1,0,0,0,2,0.005021461947210904,0.005016937749139194,0.005025986145282614,0.12741672323989045
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,direct_fp64_bits_x4,gemv,4,1024,256,0,0,0,2,0.0036391304886859398,0.0036379131286040597,0.0036403478487678194,0.047308200226361945
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,direct_fp64_words_branchy_x4,dot,4,65536,1,0,0,0,2,0.00538212758429507,0.005377361537716913,0.005386893630873227,0.12523314626355544
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,direct_fp64_words_branchy_x4,gemv,4,1024,256,0,0,0,2,0.0034753730168213715,0.00347347033990396,0.0034772756937387827,0.07742453798177516
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,direct_fp64_words_branchy_x8,dot,8,65536,1,0,0,0,2,0.0059940315901287015,0.005992380872605339,0.005995682307652065,0.03894652662544085
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,direct_fp64_words_branchy_x8,gemv,8,1024,256,0,0,0,2,0.004011171632969874,0.004007952805806899,0.004014390460132847,0.11348577037683415
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,direct_fp64_words_masked_x4,dot,4,65536,1,0,0,0,2,0.005017158697391378,0.005016055189330002,0.0050182622054527545,0.031105176469652367
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,direct_fp64_words_masked_x4,gemv,4,1024,256,0,0,0,2,0.0036354286002588795,0.0036327033252506464,0.0036381538752671126,0.10601558445035043
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,direct_fp64_words_masked_x8,dot,8,65536,1,0,0,0,2,0.005580030213621326,0.005577142973591511,0.005582917453651142,0.07317476521944632
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,direct_fp64_words_masked_x8,gemv,8,1024,256,0,0,0,2,0.003639550691240289,0.0036381124780419166,0.003640988904438662,0.055884387477221686
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,generic_fp64_x1,dot,1,65536,1,0,0,0,2,0.005036775224892668,0.005035162896148918,0.005038387553636418,0.04527057640265593
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,generic_fp64_x1,gemv,1,1024,256,0,0,0,2,0.004843275219002026,0.004842094126963775,0.0048444563110402765,0.03448733147254421
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,generic_fp64_x2,dot,2,65536,1,0,0,0,2,0.005194439744272976,0.005193531935942088,0.005195347552603864,0.024715559651886022
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,generic_fp64_x2,gemv,2,1024,256,0,0,0,2,0.004003976223736825,0.004003786829096326,0.004004165618377325,0.006689462031445436
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,generic_fp64_x4,dot,4,65536,1,0,0,0,2,0.005559940691347475,0.005552355448404948,0.005567525934290003,0.19293647250430834
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,generic_fp64_x4,gemv,4,1024,256,0,0,0,2,0.0038181149411475523,0.0038168276178425758,0.003819402264452529,0.047681908615081925
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,generic_fp64_x8,dot,8,65536,1,0,0,0,2,0.006372162481633629,0.0063640974401458494,0.006380227523121408,0.17899247054659082
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,generic_fp64_x8,gemv,8,1024,256,0,0,0,2,0.004372372575428175,0.004371080709540326,0.004373664441316024,0.041784505502350654
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp32_global_pipelined_x4,dot,4,65536,1,4,0,1,2,0.00482367992401123,0.004823466539382934,0.004823893308639526,0.006256041862064601
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp32_global_pipelined_x4,gemv,4,1024,256,4,0,1,2,0.0029767512435644444,0.0029761503000214624,0.0029773521871074263,0.028550000963061335
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp32_global_x1,dot,1,65536,1,4,0,0,2,0.004926111135217879,0.004921555519104004,0.004930666751331753,0.13078499279375108
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp32_global_x1,gemv,1,1024,256,4,0,0,2,0.003816497191197455,0.0038154125213623047,0.0038175818610326046,0.04019273995809675
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp32_global_x2,dot,2,65536,1,4,0,0,2,0.004933370576871859,0.004927776076576926,0.00493896507716679,0.16037348235878693
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp32_global_x2,gemv,2,1024,256,4,0,0,2,0.003190903494200731,0.003188304489639205,0.0031935024987622567,0.11518830031242083
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp32_global_x4,dot,4,65536,1,4,0,0,2,0.00482543059532216,0.004825218623837098,0.0048256425668072225,0.006212356453779227
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp32_global_x4,gemv,4,1024,256,4,0,0,2,0.0029334835883037588,0.002932131570269804,0.002934835606337713,0.06517991945872348
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp32_global_x8,dot,8,65536,1,4,0,0,2,0.005001578201242045,0.004999401212549534,0.005003755189934555,0.06155510941160384
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp32_global_x8,gemv,8,1024,256,4,0,0,2,0.0031129812013428165,0.0031115471754433973,0.003114415227242236,0.06514716101974277
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp32_shared_x4,dot,4,65536,1,4,1024,0,2,0.004882938805080596,0.004880762019124972,0.004885115591036219,0.06304482492434639
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp32_shared_x4,gemv,4,1024,256,4,1024,0,2,0.002962217915176165,0.0029604753645339813,0.0029639604658183486,0.08319235187501414
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp64_global_x1,dot,1,65536,1,8,0,0,2,0.00486576536606098,0.004856496432731891,0.0048750342993900695,0.26939751994949734
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp64_global_x1,gemv,1,1024,256,8,0,0,2,0.0037380674581849174,0.003736629244986545,0.00373950567138329,0.054411554458943114
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp64_global_x2,dot,2,65536,1,8,0,0,2,0.004915284794687435,0.004914225331994871,0.004916344257379999,0.030482598084071916
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp64_global_x2,gemv,2,1024,256,8,0,0,2,0.0032654693540261717,0.003261714261405322,0.0032692244466470213,0.1626260220701519
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp64_global_x4,dot,4,65536,1,8,0,0,2,0.004854510364861324,0.004846123991341426,0.004862896738381221,0.24431141926924563
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp64_global_x4,gemv,4,1024,256,8,0,0,2,0.0030832323763105604,0.0030800808559764514,0.0030863838966446694,0.1445535806134965
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp64_global_x8,dot,8,65536,1,8,0,0,2,0.005004027588614102,0.005003917217254639,0.0050041379599735656,0.0031192608491167275
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp64_global_x8,gemv,8,1024,256,8,0,0,2,0.0031692307728987475,0.003166523040869297,0.003171938504928198,0.12082778546978948
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp64_shared_x4,dot,4,65536,1,8,2048,0,2,0.004950657786938968,0.0049466846773288395,0.004954630896549097,0.11349654404032335
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_fp64_shared_x4,gemv,4,1024,256,8,2048,0,2,0.0030838634909653084,0.003081678181159787,0.0030860488007708295,0.10021503137247471
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_high_word_global_x4,dot,4,65536,1,4,0,0,2,0.004796348962207769,0.00479463082831978,0.004798067096095757,0.050659538442912745
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_high_word_global_x4,gemv,4,1024,256,4,0,0,2,0.002876571388471694,0.002876495179675874,0.002876647597267514,0.003746665667767077
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_high_word_global_x8,dot,8,65536,1,4,0,0,2,0.004913088415755706,0.004912108791117765,0.004914068040393647,0.0281981175947971
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_high_word_global_x8,gemv,8,1024,256,4,0,0,2,0.003058049185522671,0.0030576551489054863,0.0030584432221398565,0.018222464528462295
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_high_word_shared_x4,dot,4,65536,1,4,1024,0,2,0.004810384172477469,0.004806993418181969,0.00481377492677297,0.09968540015592726
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_high_word_shared_x4,gemv,4,1024,256,4,1024,0,2,0.0028473239549448794,0.002846647875969399,0.00284800003392036,0.03357960216291224
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_high_word_shared_x8,dot,8,65536,1,4,1024,0,2,0.004824205277821956,0.004820102682480445,0.004828307873163468,0.12026739408389651
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_high_word_shared_x8,gemv,8,1024,256,4,1024,0,2,0.0029092957156364907,0.002906741670599566,0.0029118497606734155,0.12415256072862077
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_high_word_swizzled_shared_x4,dot,4,65536,1,4,4112,0,2,0.0048275676530760685,0.004827459518973892,0.004827675787178245,0.0031677383900781376
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_high_word_swizzled_shared_x4,gemv,4,1024,256,4,4112,0,2,0.0029963563279350207,0.0029951682185182476,0.0029975444373517932,0.056076122693365704
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_high_word_swizzled_shared_x8,dot,8,65536,1,4,4112,0,2,0.004904160963608914,0.004904160963608914,0.004904160963608914,0.0
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_high_word_swizzled_shared_x8,gemv,8,1024,256,4,4112,0,2,0.003041655118829511,0.003040630535539148,0.0030426797021198743,0.0476378658462105
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_pipelined_x4,dot,4,65536,1,4,0,1,2,0.004824105258050718,0.0048200001842097235,0.004828210331891712,0.1203425462325659
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_pipelined_x4,gemv,4,1024,256,4,0,1,2,0.002960765475861764,0.0029590047147285423,0.0029625262369949853,0.0841029894127805
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_x1,dot,1,65536,1,4,0,0,2,0.004924185426029938,0.004923337737456063,0.004925033114603813,0.024345400794731305
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_x1,gemv,1,1024,256,4,0,0,2,0.0036393717633492035,0.0036381152287827735,0.0036406282979156335,0.048827334523269234
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_x2,dot,2,65536,1,4,0,0,2,0.004994537912566086,0.004994427746739881,0.004994648078392292,0.0031193677624860652
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_x2,gemv,2,1024,256,4,0,0,2,0.0031609504234672773,0.0031599207679824074,0.0031619800789521473,0.04606692786018817
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_x4,dot,4,65536,1,4,0,0,2,0.0048282162563220874,0.004827459518973892,0.004828972993670283,0.02216529177978147
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_x4,gemv,4,1024,256,4,0,0,2,0.00289451712515296,0.002893580459966892,0.002895453790339028,0.04576392373114515
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_x8,dot,8,65536,1,4,0,0,2,0.004992107416959417,0.004980617321577648,0.005003597512341185,0.3255027859908311
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_global_x8,gemv,8,1024,256,4,0,0,2,0.0030847998653970115,0.0030841754703986937,0.0030854242603953292,0.028625126861682323
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_shared_x4,dot,4,65536,1,4,1024,0,2,0.004830818848321902,0.004830496823227646,0.004831140873416158,0.009427226936480263
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_shared_x4,gemv,4,1024,256,4,1024,0,2,0.0028945812450841143,0.002890246255057199,0.0028989162351110297,0.21179580636154305
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_shared_x8,dot,8,65536,1,4,1024,0,2,0.00481333335240682,0.004810666640599569,0.004816000064214071,0.0783511078215444
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_prefix_shared_x8,gemv,8,1024,256,4,1024,0,2,0.002994185249979903,0.002992390132531887,0.002995980367427919,0.08478698641153587
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_subnormal_global_x4,dot,4,65536,1,4,0,0,2,0.005367885529994965,0.005366171257836478,0.005369599802153451,0.04516390900259428
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_subnormal_global_x4,gemv,4,1024,256,4,0,0,2,0.00328217797878525,0.003279748699427899,0.003284607258142601,0.10467195368943158
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_subnormal_global_x8,dot,8,65536,1,4,0,0,2,0.005850909108465368,0.005846303069230282,0.005855515147700455,0.11133181244701197
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_subnormal_global_x8,gemv,8,1024,256,4,0,0,2,0.003830976610959962,0.0038288370814434317,0.003833116140476493,0.07898120940542556
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_subnormal_shared_x4,dot,4,65536,1,4,128,0,2,0.005471999911095598,0.005469007028950204,0.005474992793240993,0.07734968182326084
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_subnormal_shared_x4,gemv,4,1024,256,4,128,0,2,0.003611798892474041,0.003610994562756416,0.003612603222191667,0.03149383532000814
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_subnormal_shared_x8,dot,8,65536,1,4,128,0,2,0.00603855125547394,0.006035401595859077,0.006041700915088804,0.07376423840339445
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_subnormal_shared_x8,gemv,8,1024,256,4,128,0,2,0.004060800110592562,0.004060047163682826,0.004061553057502298,0.026222116393222226
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x1,dot,1,65536,1,0,0,0,2,0.004731532428171727,0.004727272631286026,0.004735792225057428,0.12732159443406507
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x1,gemv,1,1024,256,0,0,0,2,0.0037308022127313127,0.0037275478664764577,0.003734056558986168,0.12336061650678795
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x2,dot,2,65536,1,0,0,0,2,0.0046642580339985515,0.004662090347659203,0.004666425720337899,0.06572473902024709
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x2,gemv,2,1024,256,0,0,0,2,0.0032567046775719044,0.003254051962047043,0.0032593573930967657,0.11519332097294983
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x4,dot,4,65536,1,0,0,0,2,0.004818271052452826,0.0048161033661134785,0.004820438738792173,0.06362388887431433
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x4,gemv,4,1024,256,0,0,0,2,0.003149238485975314,0.003148182697102503,0.003150294274848125,0.04741180922248542
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x8,dot,8,65536,1,0,0,0,2,0.005170594598795916,0.0051686485876908175,0.005172540609901016,0.05322550907396022
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x8,gemv,8,1024,256,0,0,0,2,0.0031684060689761554,0.0031632892976557543,0.0031735228402965565,0.22838636334298046
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,decomposed_bits_x4,dot,4,65536,1,8,0,0,2,0.005015183670991132,0.005012897812590307,0.005017469529391957,0.06445809693490015
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,decomposed_bits_x4,gemv,4,1024,256,8,0,0,2,0.003462978817046957,0.0034565107619508786,0.003469446872143035,0.26414285857083303
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_bits_x4,dot,4,65536,1,0,0,0,2,0.005015675683279295,0.005014053873113684,0.005017297493444907,0.04572835399721824
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_bits_x4,gemv,4,1024,256,0,0,0,2,0.003636721379118539,0.0036347104552013625,0.0036387323030357154,0.0781988934566304
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_words_branchy_x4,dot,4,65536,1,0,0,0,2,0.005497304894399981,0.005493333153690852,0.00550127663510911,0.10217533291269819
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_words_branchy_x4,gemv,4,1024,256,0,0,0,2,0.0036380328441578185,0.00363768319614598,0.0036383824921696565,0.013591877302382902
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_words_branchy_x8,dot,8,65536,1,0,0,0,2,0.006317750085145235,0.006315500009804964,0.006320000160485506,0.05036740959498318
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_words_branchy_x8,gemv,8,1024,256,0,0,0,2,0.00435974194157508,0.004356954943749212,0.0043625289394009495,0.09040466560788765
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_words_masked_x4,dot,4,65536,1,0,0,0,2,0.005011042238960803,0.005010704339390069,0.005011380138531537,0.009536182950854238
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_words_masked_x4,gemv,4,1024,256,0,0,0,2,0.003631217324215433,0.0036295652389526367,0.003632869409478229,0.06434209732538823
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_words_masked_x8,dot,8,65536,1,0,0,0,2,0.005571104474921725,0.005567283772710544,0.005574925177132905,0.09698775008013721
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_words_masked_x8,gemv,8,1024,256,0,0,0,2,0.003632524625851157,0.003631562808823716,0.003633486442878598,0.03744543602122732
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x1,dot,1,65536,1,0,0,0,2,0.005101237580072965,0.005096057764917826,0.005106417395228105,0.14359975845074943
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x1,gemv,1,1024,256,0,0,0,2,0.005124139827448171,0.005117762338865054,0.005130517316031289,0.176012582635086
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x2,dot,2,65536,1,0,0,0,2,0.005281006956433916,0.00527977609967852,0.005282237813189313,0.03296140927631026
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x2,gemv,2,1024,256,0,0,0,2,0.004192397461174438,0.004191006192509432,0.004193788729839444,0.04693140460029095
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x4,dot,4,65536,1,0,0,0,2,0.005672661657620193,0.005669533758235157,0.00567578955700523,0.07797957994048083
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x4,gemv,4,1024,256,0,0,0,2,0.003986418593761533,0.003982325625974078,0.003990511561548987,0.1452012732539631
