graph_id,variant,target_x,q,component,component_bits,table_location,entry_bytes,N,left_unique_indices,right_unique_indices,mean_unique_indices,actual_x,left_unique_sectors,right_unique_sectors,mean_unique_sectors,left_shared_wavefronts,right_shared_wavefronts,mean_shared_wavefronts
g5_u32_split_fp64,u32_2x16_global_fp64,0.125,0.12106950460656662,1,16,global,8,67108864,4.8726768493652344,4.8716249465942383,4.8721508979797363,0.12493859141521464,4.8721799850463867,4.871126651763916,4.8716533184051514,nan,nan,nan
g5_u32_split_fp64,u32_2x16_global_fp64,0.25,0.24214594309523818,0,16,global,8,67108864,8.7497859001159668,8.7473316192626953,8.7485587596893311,0.25001453776987437,8.748103141784668,8.7456231117248535,8.7468631267547607,nan,nan,nan
g5_u32_split_fp64,u32_2x16_global_fp64,0.25,0.24214594309523818,1,16,global,8,67108864,8.7456402778625488,8.7449684143066406,8.7453043460845947,0.24990953105335656,8.743934154510498,8.7433180809020996,8.7436261177062988,nan,nan,nan
g5_u32_split_fp64,u32_2x16_global_fp64,0.375,0.36322931629183586,0,16,global,8,67108864,12.622868061065674,12.621932029724121,12.622400045394897,0.37500767113528027,12.61933708190918,12.618362903594971,12.618849992752075,nan,nan,nan
g5_u32_split_fp64,u32_2x16_global_fp64,0.375,0.36322931629183586,1,16,global,8,67108864,12.618452072143555,12.618616580963135,12.618534326553345,0.37488294008021661,12.614877700805664,12.61514949798584,12.615013599395752,nan,nan,nan
g5_u32_split_fp64,u32_2x16_global_fp64,0.5,0.48431962498943903,0,16,global,8,67108864,16.497783184051514,16.497209548950195,16.497496366500854,0.50004129939854336,16.491692543029785,16.491125583648682,16.491409063339233,nan,nan,nan
g5_u32_split_fp64,u32_2x16_global_fp64,0.5,0.48431962498943903,1,16,global,8,67108864,16.495333671569824,16.493305683135986,16.494319677352905,0.49993880053474238,16.489238262176514,16.487273693084717,16.488255977630615,nan,nan,nan
g5_u32_split_fp64,u32_2x16_global_fp64,0.625,0.60541687331351568,0,16,global,8,67108864,20.370089054107666,20.371227264404297,20.370658159255981,0.62501250828467636,20.36086368560791,20.362002849578857,20.361433267593384,nan,nan,nan
g5_u32_split_fp64,u32_2x16_global_fp64,0.625,0.60541687331351568,1,16,global,8,67108864,20.370260238647461,20.368869304656982,20.369564771652222,0.62497722910504627,20.360940933227539,20.359688758850098,20.360314846038818,nan,nan,nan
g5_u32_split_fp64,u32_2x16_global_fp64,0.75,0.72652218650546274,0,16,global,8,67108864,24.245344161987305,24.245515823364258,24.245429992675781,0.75003566664748655,24.232276439666748,24.232449531555176,24.232362985610962,nan,nan,nan
g5_u32_split_fp64,u32_2x16_global_fp64,0.75,0.72652218650546274,1,16,global,8,67108864,24.242887496948242,24.241746425628662,24.242316961288452,0.74993522176121752,24.229672431945801,24.228799819946289,24.229236125946045,nan,nan,nan
g5_u32_split_fp64,u32_2x16_global_fp64,0.875,0.84779068163697957,0,16,global,8,67108864,28.120625972747803,28.118514537811279,28.119570255279541,0.87503844678377263,28.103055000305176,28.10092830657959,28.101991653442383,nan,nan,nan
g5_u32_split_fp64,u32_2x16_global_fp64,0.875,0.84779068163697957,1,16,global,8,67108864,28.115072727203369,28.116597652435303,28.115835189819336,0.87491793138296914,28.097331523895264,28.099131107330322,28.098231315612793,nan,nan,nan
