timestamp,gpu,mode,variant,variant_label,distribution,phase,kernel,N,blocks,threads,storage_bits,arithmetic_type,table_location,segments,coefficient_bytes,target_x,q,mean_unique_segments,actual_x,genuine_n01_expected_x,warmup,warmups_this_batch,sample,execution_order,kernel_ms,result
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0,0,1,0,0.10018491535533834,10,5,9,3,0.28860801458358765,2410.5794565633078
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0,0,1,0,0.10018491535533834,10,5,10,3,0.28924798965454102,2410.5794565633078
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0,0,1,0,0.10018491535533834,10,5,11,3,0.28844800591468811,2410.5794565633078
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0,0,1,0,0.10018491535533834,10,5,12,3,0.28870400786399841,2410.5794565633078
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0,0,1,0,0.10018491535533834,10,5,13,3,0.28937599062919617,2410.5794565633078
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0,0,1,0,0.10018491535533834,10,5,14,3,0.29049599170684814,2410.5794565633078
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0,0,1,0,0.10018491535533834,10,5,15,3,0.28828799724578857,2410.5794565633078
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0,0,1,0,0.10018491535533834,10,5,16,3,0.28854399919509888,2410.5794565633078
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0,0,1,0,0.10018491535533834,10,5,17,3,0.28963199257850647,2410.5794565633078
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0,0,1,0,0.10018491535533834,10,5,18,3,0.28899198770523071,2410.5794565633078
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0,0,1,0,0.10018491535533834,10,5,19,3,0.28956800699234009,2410.5794565633078
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0,0,1,0,0.10018491535533834,10,5,20,3,0.2892799973487854,2410.5794565633078
2026-08-30T18:22:56Z,NVIDIA H200 NVL,full,dyadic_normal32,DyadicNormal32,hot_uniform,forward,dot,67108864,512,256,32,fp64,shared,32,512,0,0,1,0,0.10018491535533834,10,5,21,3,0.28806400299072266,2410.5794565633078
