gpu,compute_capability,distribution,format,storage_bits,component,lanes,n,m,leading_dimension,blocks,threads,decode_repeats,warmup,round,sample,order_position,iterations,total_time_ms,time_ms,decoded_values,unique_storage_bytes,requested_storage_bytes,useful_flops,modeled_flops,arithmetic_intensity_unique,arithmetic_intensity_requested,decoded_gvalues_per_s,unique_storage_gb_per_s,requested_storage_gb_per_s,useful_gflop_per_s,theoretical_hbm_gb_per_s,modeled_fp64_gflop_per_s
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,stream_decode,4,134217728,1,134217728,2112,256,0,10,2,1,2,116,14.882911682128906,0.12830096277697334,134217728,536870912,536870912,134217728,134217728,0.25,0.25,1046.1162963625757,4184.4651854503027,4184.4651854503027,1046.1162963625757,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,stream_decode,2,134217728,1,134217728,2112,256,0,10,2,2,0,102,14.922719955444336,0.14630117603376799,134217728,536870912,536870912,134217728,134217728,0.25,0.25,917.40703416506381,3669.6281366602552,3669.6281366602552,917.40703416506381,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,stream_decode,4,134217728,1,134217728,2112,256,0,10,2,2,1,116,14.880512237548828,0.12828027790990368,134217728,536870912,536870912,134217728,134217728,0.25,0.25,1046.284979942641,4185.1399197705641,4185.1399197705641,1046.284979942641,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,stream_decode,1,134217728,1,134217728,2112,256,0,10,2,2,2,65,14.918272018432617,0.22951187720665564,134217728,536870912,536870912,134217728,134217728,0.25,0.25,584.79643682731285,2339.1857473092514,2339.1857473092514,584.79643682731285,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,stream_decode,4,134217728,1,134217728,2112,256,0,10,2,3,0,116,14.887552261352539,0.12834096777028051,134217728,536870912,536870912,134217728,134217728,0.25,0.25,1045.7902128355336,4183.1608513421343,4183.1608513421343,1045.7902128355336,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,stream_decode,1,134217728,1,134217728,2112,256,0,10,2,3,1,65,14.917792320251465,0.22950449723463792,134217728,536870912,536870912,134217728,134217728,0.25,0.25,584.81524160626873,2339.2609664250749,2339.2609664250749,584.81524160626873,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,stream_decode,2,134217728,1,134217728,2112,256,0,10,2,3,2,102,14.921183586120605,0.1462861135894177,134217728,536870912,536870912,134217728,134217728,0.25,0.25,917.50149557400823,3670.0059822960329,3670.0059822960329,917.50149557400823,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,stream_decode,1,134217728,1,134217728,2112,256,0,10,2,4,0,65,14.92240047454834,0.2295753919161283,134217728,536870912,536870912,134217728,134217728,0.25,0.25,584.6346460731919,2338.5385842927676,2338.5385842927676,584.6346460731919,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,stream_decode,2,134217728,1,134217728,2112,256,0,10,2,4,1,102,14.924160003662109,0.1463152941535501,134217728,536870912,536870912,134217728,134217728,0.25,0.25,917.31851257562766,3669.2740503025107,3669.2740503025107,917.31851257562766,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,stream_decode,4,134217728,1,134217728,2112,256,0,10,2,4,2,116,14.887999534606934,0.12834482357419771,134217728,536870912,536870912,134217728,134217728,0.25,0.25,1045.7587946459491,4183.0351785837966,4183.0351785837966,1045.7587946459491,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,1,134217728,1,134217728,2112,256,0,10,0,0,0,49,14.967679977416992,0.30546285668197942,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,878.78264125405906,3515.2412167673765,3515.2412167673765,878.78264125405906,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,2,134217728,1,134217728,2112,256,0,10,0,0,1,59,15.068160057067871,0.25539254334013339,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1051.0700605792392,4204.4125876061262,4204.4125876061262,1051.0700605792392,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,4,134217728,1,134217728,2112,256,0,10,0,0,2,59,14.959839820861816,0.25355660713325112,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1058.6805803838888,4234.8556251018963,4234.8556251018963,1058.6805803838888,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,2,134217728,1,134217728,2112,256,0,10,0,1,0,59,15.091744422912598,0.25579227835445079,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1049.427518793314,4197.842213642085,4197.842213642085,1049.427518793314,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,4,134217728,1,134217728,2112,256,0,10,0,1,1,59,14.976832389831543,0.25384461677680581,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1057.479411651354,4230.0507989268199,4230.0507989268199,1057.479411651354,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,1,134217728,1,134217728,2112,256,0,10,0,1,2,49,14.95308780670166,0.30516505727962573,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,879.64021304716402,3518.6716119207872,3518.6716119207872,879.64021304716402,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,4,134217728,1,134217728,2112,256,0,10,0,2,0,59,14.959967613220215,0.25355877310542735,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1058.6715368290061,4234.8194497436461,4234.8194497436461,1058.6715368290061,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,1,134217728,1,134217728,2112,256,0,10,0,2,1,49,14.961888313293457,0.30534465945496853,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,879.12281314875327,3516.6019471788331,3516.6019471788331,879.12281314875327,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,2,134217728,1,134217728,2112,256,0,10,0,2,2,59,15.077119827270508,0.25554440385204252,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1050.4454488286162,4201.9140619557629,4201.9140619557629,1050.4454488286162,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,1,134217728,1,134217728,2112,256,0,10,0,3,0,49,14.966719627380371,0.30544325770164021,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,878.83902895709105,3515.4667746795508,3515.4667746795508,878.83902895709105,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,2,134217728,1,134217728,2112,256,0,10,0,3,1,59,15.079135894775391,0.25557857448771848,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1050.3050051752259,4201.352269658265,4201.352269658265,1050.3050051752259,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,4,134217728,1,134217728,2112,256,0,10,0,3,2,59,14.976384162902832,0.25383701971021749,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1057.5110608627861,4230.1773997576529,4230.1773997576529,1057.5110608627861,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,2,134217728,1,134217728,2112,256,0,10,0,4,0,59,15.076255798339844,0.25552975929389565,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1050.5056504642223,4202.1548760784644,4202.1548760784644,1050.5056504642223,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,4,134217728,1,134217728,2112,256,0,10,0,4,1,59,14.981311798095703,0.25392053895077465,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1057.1632255870377,4228.7860148570471,4228.7860148570471,1057.1632255870377,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,1,134217728,1,134217728,2112,256,0,10,0,4,2,49,14.966560363769531,0.30544000742386801,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,878.84838094403358,3515.5041838048746,3515.5041838048746,878.84838094403358,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,2,134217728,1,134217728,2112,256,0,10,1,0,0,59,15.085599899291992,0.25568813388630496,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1049.8549616673386,4199.5520389595722,4199.5520389595722,1049.8549616673386,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,4,134217728,1,134217728,2112,256,0,10,1,0,1,59,14.947744369506836,0.25335159948316671,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1059.5372460549058,4238.2823956528609,4238.2823956528609,1059.5372460549058,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,1,134217728,1,134217728,2112,256,0,10,1,0,2,49,14.967231750488281,0.3054537091936384,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,878.80895834801879,3515.3464884569266,3515.3464884569266,878.80895834801879,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,4,134217728,1,134217728,2112,256,0,10,1,1,0,59,14.986592292785645,0.25401003886077361,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1056.7907363186268,4227.2960108814877,4227.2960108814877,1056.7907363186268,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,1,134217728,1,134217728,2112,256,0,10,1,1,1,49,14.95468807220459,0.30519771575927734,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,879.54608484595167,3518.2950872638025,3518.2950872638025,879.54608484595167,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,2,134217728,1,134217728,2112,256,0,10,1,1,2,59,15.102175712585449,0.25596907987432965,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1048.7026641334603,4194.9427037327323,4194.9427037327323,1048.7026641334603,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,1,134217728,1,134217728,2112,256,0,10,1,2,0,49,14.960320472717285,0.30531266270851604,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,879.214945160257,3516.9704868256326,3516.9704868256326,879.214945160257,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,2,134217728,1,134217728,2112,256,0,10,1,2,1,59,15.098496437072754,0.25590671927241954,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1048.9582171316231,4195.9649479032914,4195.9649479032914,1048.9582171316231,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,4,134217728,1,134217728,2112,256,0,10,1,2,2,59,14.970720291137695,0.25374102188368974,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1057.9111489629213,4231.7778025352127,4231.7778025352127,1057.9111489629213,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,2,134217728,1,134217728,2112,256,0,10,1,3,0,59,15.095487594604492,0.25585572194244904,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1049.1672961700681,4196.8012903832177,4196.8012903832177,1049.1672961700681,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,4,134217728,1,134217728,2112,256,0,10,1,3,1,59,14.981599807739258,0.25392542047015693,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1057.1429024434692,4228.7047197237889,4228.7047197237889,1057.1429024434692,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,1,134217728,1,134217728,2112,256,0,10,1,3,2,49,14.983039855957031,0.3057763235909598,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,877.8817563360102,3511.6375636604253,3511.6375636604253,877.8817563360102,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,4,134217728,1,134217728,2112,256,0,10,1,4,0,59,14.96281623840332,0.25360705488819185,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1058.4699866427043,4234.0132236202862,4234.0132236202862,1058.4699866427043,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,1,134217728,1,134217728,2112,256,0,10,1,4,1,49,14.973440170288086,0.30558041163853239,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,878.44457882833558,3513.8889244974152,3513.8889244974152,878.44457882833558,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,2,134217728,1,134217728,2112,256,0,10,1,4,2,59,15.090815544128418,0.25577653464624439,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1049.4921137752676,4198.1006017033642,4198.1006017033642,1049.4921137752676,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,4,134217728,1,134217728,2112,256,0,10,2,0,0,59,14.978655815124512,0.25387552229024596,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1057.3506794920868,4229.5358540804664,4229.5358540804664,1057.3506794920868,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,1,134217728,1,134217728,2112,256,0,10,2,0,1,49,14.964159965515137,0.30539101970439053,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,878.98935685743993,3516.0681052094556,3516.0681052094556,878.98935685743993,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,2,134217728,1,134217728,2112,256,0,10,2,0,2,59,15.079360008239746,0.25558237302101267,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1050.2893952625232,4201.2898280419358,4201.2898280419358,1050.2893952625232,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,1,134217728,1,134217728,2112,256,0,10,2,1,0,49,14.964832305908203,0.30540474093690212,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,878.94986559969573,3515.9101352059447,3515.9101352059447,878.94986559969573,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,2,134217728,1,134217728,2112,256,0,10,2,1,1,59,15.073856353759766,0.25548909074169096,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1050.6728691261353,4202.8237717814236,4202.8237717814236,1050.6728691261353,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,4,134217728,1,134217728,2112,256,0,10,2,1,2,59,14.978176116943359,0.25386739181259932,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1057.3845427070626,4229.6713112042498,4229.6713112042498,1057.3845427070626,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,2,134217728,1,134217728,2112,256,0,10,2,2,0,59,15.082719802856445,0.25563931869248213,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1050.0554350284074,4200.3539576464127,4200.3539576464127,1050.0554350284074,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,4,134217728,1,134217728,2112,256,0,10,2,2,1,59,14.937952041625977,0.25318562782416909,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1060.2318082068289,4241.0607317162157,4241.0607317162157,1060.2318082068289,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,1,134217728,1,134217728,2112,256,0,10,2,2,2,49,14.961855888366699,0.30534399772176934,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,879.12471835978067,3516.609568262837,3516.609568262837,879.12471835978067,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,4,134217728,1,134217728,2112,256,0,10,2,3,0,59,14.961728096008301,0.25358861179675085,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1058.5469674606238,4234.3211565849897,4234.3211565849897,1058.5469674606238,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,1,134217728,1,134217728,2112,256,0,10,2,3,1,49,14.968607902526855,0.30548179392911951,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,878.72816427902956,3515.0233020077999,3515.0233020077999,878.72816427902956,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,2,134217728,1,134217728,2112,256,0,10,2,3,2,59,15.094976425170898,0.25584705805374403,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1049.2028246954148,4196.9434089581728,4196.9434089581728,1049.2028246954148,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,1,134217728,1,134217728,2112,256,0,10,2,4,0,49,14.962847709655762,0.30536423897256659,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,879.06644505323288,3516.3764676991732,3516.3764676991732,879.06644505323288,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,2,134217728,1,134217728,2112,256,0,10,2,4,1,59,15.085887908935547,0.25569301540568723,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1049.8349185412649,4199.4718639315506,4199.4718639315506,1049.8349185412649,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,dot,4,134217728,1,134217728,2112,256,0,10,2,4,2,59,14.976160049438477,0.25383322117692331,268435456,1073775624,1073775624,268435456,268437567,0.2499921305719639,0.2499921305719639,1057.5268861789327,4230.2407030148815,4230.2407030148815,1057.5268861789327,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,1,256,1024,256,1024,256,0,10,0,0,0,2930,9.7178878784179688,0.003316685282736508,524288,1057792,2105344,524288,785408,0.49564375605033884,0.24902723735408561,158.07589665770882,318.93047118635394,634.77352251611194,158.07589665770882,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,2,256,1024,256,1024,256,0,10,0,0,1,3025,9.7952003479003906,0.0032380827596364928,524288,1057792,2105344,524288,785408,0.49564375605033884,0.24902723735408561,161.91309454328356,326.67231770158577,650.18227027537307,161.91309454328356,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,4,256,1024,256,1024,256,0,10,0,0,2,2876,9.4603843688964844,0.0032894243285453702,524288,1057792,2105344,524288,785408,0.49564375605033884,0.24902723735408561,159.38594344617363,321.57359292948701,640.03417915104092,159.38594344617363,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,2,256,1024,256,1024,256,0,10,0,1,0,3025,9.8034877777099609,0.0032408224058545327,524288,1057792,2105344,524288,785408,0.49564375605033884,0.24902723735408561,161.7762204596203,326.39616354450737,649.63263528316281,161.7762204596203,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,4,256,1024,256,1024,256,0,10,0,1,1,2876,9.4630718231201172,0.0032903587702086639,524288,1057792,2105344,524288,785408,0.49564375605033884,0.24902723735408561,159.34067881805828,321.4822680059653,639.85241337876539,159.34067881805828,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,1,256,1024,256,1024,256,0,10,0,1,2,2930,9.7205123901367188,0.0033175810205244775,524288,1057792,2105344,524288,785408,0.49564375605033884,0.24902723735408561,158.0332165986153,318.84436083275318,634.6021354038146,158.0332165986153,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,4,256,1024,256,1024,256,0,10,0,2,0,2876,9.4610557556152344,0.0032896577731624599,524288,1057792,2105344,524288,785408,0.49564375605033884,0.24902723735408561,159.37463291082224,321.55077304078003,639.9887602825205,159.37463291082224,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,1,256,1024,256,1024,256,0,10,0,2,1,2930,9.7202882766723633,0.003317504531287496,524288,1057792,2105344,524288,785408,0.49564375605033884,0.24902723735408561,158.03686025306743,318.8517121902708,634.61676695372387,158.03686025306743,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,2,256,1024,256,1024,256,0,10,0,2,2,3025,9.8007678985595703,0.0032399232722510976,524288,1057792,2105344,524288,785408,0.49564375605033884,0.24902723735408561,161.82111610184054,326.48674401015876,649.81291934645344,161.82111610184054,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,1,256,1024,256,1024,256,0,10,0,3,0,2930,9.7034883499145508,0.0033117707678889251,524288,1057792,2105344,524288,785408,0.49564375605033884,0.24902723735408561,158.31047398676245,319.4037492740735,635.71549710309307,158.31047398676245,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,2,256,1024,256,1024,256,0,10,0,3,1,3025,9.7992639541625977,0.0032394261005496191,524288,1057792,2105344,524288,785408,0.49564375605033884,0.24902723735408561,161.84595163663289,326.53685164187851,649.91264954085398,161.84595163663289,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,4,256,1024,256,1024,256,0,10,0,3,2,2876,9.4667520523071289,0.0032916384048355804,524288,1057792,2105344,524288,785408,0.49564375605033884,0.24902723735408561,159.27873463555258,321.35729077837073,639.60366877089075,159.27873463555258,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,2,256,1024,256,1024,256,0,10,0,4,0,3025,9.8008003234863281,0.0032399339912351499,524288,1057792,2105344,524288,785408,0.49564375605033884,0.24902723735408561,161.8205807335375,326.48566386278173,649.81076950811155,161.8205807335375,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,4,256,1024,256,1024,256,0,10,0,4,1,2876,9.4650239944458008,0.0032910375502245483,524288,1057792,2105344,524288,785408,0.49564375605033884,0.24902723735408561,159.30781463257009,321.4159619442284,639.72044313391427,159.30781463257009,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,1,256,1024,256,1024,256,0,10,0,4,2,2930,9.7010555267333984,0.0033109404528100335,524288,1057792,2105344,524288,785408,0.49564375605033884,0.24902723735408561,158.35017496464809,319.48384909859669,635.87492134241506,158.35017496464809,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,2,256,1024,256,1024,256,0,10,1,0,0,3025,9.8001604080200195,0.0032397224489322377,524288,1057792,2105344,524288,785408,0.49564375605033884,0.24902723735408561,161.83114703940061,326.50698221035316,649.85319983009299,161.83114703940061,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,4,256,1024,256,1024,256,0,10,1,0,1,2876,9.4641599655151367,0.0032907371229190323,524288,1057792,2105344,524288,785408,0.49564375605033884,0.24902723735408561,159.32235861335923,321.4453055617189,639.77884630677067,159.32235861335923,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,1,256,1024,256,1024,256,0,10,1,0,2,2930,9.6987524032592773,0.0033101544038427566,524288,1057792,2105344,524288,785408,0.49564375605033884,0.24902723735408561,158.38777773971941,319.55971563501981,636.02591998606079,158.38777773971941,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,4,256,1024,256,1024,256,0,10,1,1,0,2876,9.4542083740234375,0.0032872769033461188,524288,1057792,2105344,524288,785408,0.49564375605033884,0.24902723735408561,159.49006287432837,321.78366201011954,640.45228372972485,159.49006287432837,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,1,256,1024,256,1024,256,0,10,1,1,1,2930,9.7192316055297852,0.0033171438926722814,524288,1057792,2105344,524288,785408,0.49564375605033884,0.24902723735408561,158.05404196006555,318.88637762646039,634.68576224588833,158.05404196006555,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,2,256,1024,256,1024,256,0,10,1,1,2,3025,9.7846403121948242,0.0032345918387420907,524288,1057792,2105344,524288,785408,0.49564375605033884,0.24902723735408561,162.08783863249087,327.02487755344356,650.88397700859616,162.08783863249087,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,1,256,1024,256,1024,256,0,10,1,2,0,2930,9.7203197479248047,0.003317515272329285,524288,1057792,2105344,524288,785408,0.49564375605033884,0.24902723735408561,158.0363485808125,318.8506798515221,634.61471226982519,158.0363485808125,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,2,256,1024,256,1024,256,0,10,1,2,1,3025,9.7868480682373047,0.0032353216754503486,524288,1057792,2105344,524288,785408,0.49564375605033884,0.24902723735408561,162.05127421433926,326.95110598322748,650.73714801695621,162.05127421433926,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,4,256,1024,256,1024,256,0,10,1,2,2,2876,9.4491195678710938,0.0032855074992597685,524288,1057792,2105344,524288,785408,0.49564375605033884,0.24902723735408561,159.57595595752656,321.95695801586902,640.79719814194254,159.57595595752656,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,2,256,1024,256,1024,256,0,10,1,3,0,3025,9.787872314453125,0.0032356602692407027,524288,1057792,2105344,524288,785408,0.49564375605033884,0.24902723735408561,162.03431645283089,326.91689237455921,650.66905200589906,162.03431645283089,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,normal_0_1,e11m20,32,gemv,4,256,1024,256,1024,256,0,10,1,3,1,2876,9.4505596160888672,0.0032860082114356285,524288,1057792,2105344,524288,785408,0.49564375605033884,0.24902723735408561,159.55164024710186,321.9078991704223,640.69955536726843,159.55164024710186,4814.3040000000001,30159.360000000001
