distribution,benchmark_format,component,n,m,strategy,decode_kind,table_location,unpack,lanes,median_time_ms,speedup_vs_fp64,cv_percent
uniform_0_1,e1m30,gemv,1024,1024,e1_integer_x4,e1_integer,none,shift_mask,4,0.004350822904835577,1.0114505600562358,0.5784427190025054
uniform_0_1,e1m30,gemv,4096,1024,e1_integer_x4,e1_integer,none,shift_mask,4,0.007627204364659835,1.0284458940130206,0.5019175451963692
uniform_0_1,e1m30,gemv,16384,1024,e1_integer_x4,e1_integer,none,shift_mask,4,0.02410306832561754,1.8105459021764498,0.13998944240426295
uniform_0_1,e1m30,gemv,65536,1024,e1_integer_x4,e1_integer,none,shift_mask,4,0.08177122595714546,1.8376733488326922,0.24287156500480786
normal_0_1,e1m6,dot,4096,1,e1_integer_x4,e1_integer,none,shift_mask,4,0.00459598270678541,1.0091960656219248,0.020145282462996343
normal_0_1,e1m6,dot,65536,1,e1_integer_x4,e1_integer,none,shift_mask,4,0.004884907872454937,1.0091281200219726,0.03995285235749893
normal_0_1,e1m6,dot,1048576,1,e1_integer_x8,e1_integer,none,shift_mask,8,0.006738359568505314,1.4195037242018902,0.08587108225546393
normal_0_1,e1m6,dot,16777216,1,full_high_global_x8,full_high_lut,global,shift_mask,8,0.023820349034046968,3.066219450001022,0.18068323944384762
normal_0_1,e1m6,dot,134217728,1,full_high_global_x8,full_high_lut,global,shift_mask,8,0.1287006327980443,3.912575500145503,0.17003233979303264
uniform_0_1,e1m6,dot,4096,1,e1_integer_x4,e1_integer,none,shift_mask,4,0.004595194799134418,1.0035518867588595,0.020939228323304523
uniform_0_1,e1m6,dot,65536,1,e1_integer_x4,e1_integer,none,shift_mask,4,0.0048830141289779964,1.0048602017432542,0.05380196858478399
uniform_0_1,e1m6,dot,1048576,1,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.006450808061163707,1.4816467809331866,0.06523041248045945
uniform_0_1,e1m6,dot,16777216,1,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.019393458550806205,3.7659242548208245,0.17995973929871925
uniform_0_1,e1m6,dot,134217728,1,full_high_global_x8,full_high_lut,global,shift_mask,8,0.10205111238691542,4.934499787854037,0.11639167260432409
normal_0_1,e1m6,gemv,256,1024,e1_integer_x1,e1_integer,none,shift_mask,1,0.003492579497960977,1.0011457470051472,0.4289482768688507
normal_0_1,e1m6,gemv,1024,1024,e1_integer_x4,e1_integer,none,shift_mask,4,0.004321795992050291,1.0178458708495464,0.015267152768617448
normal_0_1,e1m6,gemv,4096,1024,full_high_global_x4,full_high_lut,global,shift_mask,4,0.007253790108925211,1.0859781767152985,0.3844756652593599
normal_0_1,e1m6,gemv,16384,1024,full_high_shared_x4,full_high_lut,shared,shift_mask,4,0.018886659398425223,2.3109349457532766,0.1436323568101857
normal_0_1,e1m6,gemv,65536,1024,full_high_shared_x8,full_high_lut,shared,shift_mask,8,0.07183378645517294,2.0928988756698943,0.0850557476127317
