gpu,compute_capability,distribution,format,strategy,storage_bits,component,lanes,n,m,blocks,threads,decode_repeats,decoded_values,source_bytes,lookup_bytes_requested,useful_flops,sample_count,median_time_ms,mean_time_ms,stdev_time_ms,cv_percent,mad_time_ms,p05_time_ms,p95_time_ms,min_time_ms,max_time_ms,median_decoded_gvalues_per_s,median_source_gb_per_s,median_lookup_gb_per_s,median_useful_gflop_per_s
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x4,8,stream_decode,4,134217728,1,2112,256,0,134217728.0,134217728.0,0.0,134217728.0,15,0.2567134270301232,0.2566703584459093,0.00024177041818831613,0.09419491196887342,0.00018462156638121563,0.25632431568243563,0.25694062893207253,0.256311392172789,0.2569423577724359,522.8309619514007,522.8309619514007,0.0,522.8309619514007
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,load_only_x1,8,stream_load,1,134217728,1,2112,256,0,0.0,134217728.0,0.0,0.0,15,0.20680934190750122,0.20680084625879924,9.382494517877462e-05,0.045369710461125555,5.6684017181396484e-05,0.20664389928181964,0.20691120028495788,0.2065946658452352,0.20691633224487305,0.0,648.9925781980922,0.0,0.0
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,load_only_x4,8,stream_load,4,134217728,1,2112,256,0,0.0,134217728.0,0.0,0.0,15,0.06630681012127851,0.06630777625350265,2.558315234859358e-05,0.03858243149458986,1.924102370802483e-05,0.06627449796006486,0.0663474263371648,0.0662621614095327,0.06635718732266813,0.0,2024.19220219626,0.0,0.0
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x1,8,dot,1,134217728,1,2112,256,0,268435456.0,268469256.0,1073741824.0,268435456.0,15,0.2625044270565635,0.2624987518578245,9.174031525143398e-05,0.03494885770013973,6.399656596939307e-05,0.2623327154862253,0.26260615148042377,0.26231620186253596,0.26263620978907537,1022.5940149274454,1022.7227746606774,4090.3760597097817,1022.5940149274454
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x1,8,gemv,1,65536,1024,1024,256,0,134217728.0,67182592.0,536870912.0,134217728.0,15,0.12087409836905343,0.12095489501953124,0.00030604461428131554,0.25302375255825477,0.00014381181626092754,0.12064838182358514,0.12151156380063012,0.12062705130804152,0.1215287617274693,1110.3927955698643,555.8063547649205,4441.571182279457,1110.3927955698643
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x1,8,register_decode,1,134217728,1,528,256,256,34603008.0,135168.0,138412032.0,34603008.0,15,0.008433543681119256,0.008433515547400546,8.733287041179437e-07,0.010355452589248252,2.9569778599129737e-07,0.008432700061210616,0.008434564034307273,0.008432493072760424,0.008436254896911997,4103.021138962983,16.027426324074153,16412.084555851932,4103.021138962983
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x1,8,stream_decode,1,134217728,1,2112,256,0,134217728.0,134217728.0,536870912.0,134217728.0,15,0.22272711859809027,0.22272414878562644,0.0001319856817854092,0.05925970870471094,8.56823391384709e-05,0.2225098631117079,0.222923944261339,0.2224750306871202,0.22294186486138237,602.6106243586577,602.6106243586577,2410.4424974346307,602.6106243586577
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x4,8,dot,4,134217728,1,2112,256,0,268435456.0,268469256.0,1073741824.0,268435456.0,15,0.130749284831527,0.13072422501308464,0.00014466708006720887,0.11066585405476961,4.4130811504283773e-05,0.13052682938918567,0.1308614705902299,0.13025129230972987,0.13088020623898974,2053.054870211216,2053.313380229405,8212.219480844864,2053.054870211216
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x4,8,gemv,4,65536,1024,1024,256,0,134217728.0,67182592.0,536870912.0,134217728.0,15,0.07493615424496004,0.07494663175190698,8.794743384118638e-05,0.1173467463251924,4.855334987129145e-05,0.07487184663385267,0.07505993459416532,0.0748645519388133,0.07521974263976818,1791.094423677701,896.5310893909194,7164.377694710804,1791.094423677701
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x4,8,register_decode,4,134217728,1,528,256,256,138412032.0,540672.0,553648128.0,138412032.0,15,0.014376377210008673,0.014373553428028343,1.9513749403196272e-05,0.13576148376186906,1.7339963999878083e-05,0.014348208657353992,0.014393944254371877,0.014347373500972517,0.014394352430139777,9627.740701157943,37.60836211389822,38510.962804631774,9627.740701157943
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x4,8,stream_decode,4,134217728,1,2112,256,0,134217728.0,134217728.0,536870912.0,134217728.0,15,0.0785602539304703,0.07856078728166206,2.1674244726857458e-05,0.027589138903546525,7.493155343180069e-06,0.07853328462630983,0.07859564584399027,0.07850857386513362,0.0786044408404638,1708.4686121150946,1708.4686121150946,6833.8744484603785,1708.4686121150946
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_x4,8,dot,4,134217728,1,2112,256,0,268435456.0,268469256.0,0.0,268435456.0,15,0.3067447199965968,0.3068176153934363,0.0003268964973982344,0.10654424029045746,0.0003360112508138391,0.3063405499313817,0.3071932156880697,0.3063127344304865,0.3072373361298532,875.1102741164646,875.2204634621861,0.0,875.1102741164646
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_x4,8,gemv,4,65536,1024,1024,256,0,134217728.0,67182592.0,0.0,134217728.0,15,0.16615207255387507,0.16618889132801556,0.0001972107052591202,0.11866659900262243,5.4319365685728815e-05,0.16602548711440143,0.16646185001405348,0.16602190803079045,0.16684395926339285,807.8005043029463,404.34399022146374,0.0,807.8005043029463
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_x4,8,register_decode,4,134217728,1,528,256,256,138412032.0,540672.0,0.0,138412032.0,15,0.06434362526708001,0.06429032660704065,7.799438199119472e-05,0.12131589013058972,1.0093586556861323e-05,0.0641831090786313,0.0643535665217662,0.06417890203079121,0.06435371885363687,2151.1382273764334,8.402883700689193,0.0,2151.1382273764334
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_x4,8,stream_decode,4,134217728,1,2112,256,0,134217728.0,134217728.0,0.0,134217728.0,15,0.16142089905277376,0.1613855290156539,0.00016907569076705115,0.10476508755047755,9.755165346206351e-05,0.1610521239619101,0.16158789204012963,0.16104309020503874,0.16159096071797033,831.4767715184131,831.4767715184131,0.0,831.4767715184131
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x1,8,dot,1,134217728,1,2112,256,0,268435456.0,268469256.0,0.0,268435456.0,15,0.7167713982718331,0.7167966479346866,0.00046402603500631353,0.06473607770674102,0.00031886781964984845,0.7162181445530482,0.7175458363124303,0.7161725589207241,0.717611449105399,374.50637211140054,374.5535280108707,0.0,374.50637211140054
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x1,8,gemv,1,65536,1024,1024,256,0,134217728.0,67182592.0,0.0,134217728.0,15,0.38797906728891224,0.38804081892355896,0.0004122088469711521,0.10622821797836532,0.00031262177687424453,0.38758079088651215,0.3887006759643555,0.38755321502685547,0.38906768652109,345.9406429781778,173.16035235986547,0.0,345.9406429781778
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x1,8,register_decode,1,134217728,1,528,256,256,34603008.0,135168.0,0.0,34603008.0,15,0.07205153212827795,0.07208111379660813,5.459407761558568e-05,0.07573978083861777,1.4824025771201232e-05,0.07203236607944263,0.07215978888904347,0.07202223469229306,0.07217494179220761,480.2536043007948,1.8759906417999797,0.0,480.2536043007948
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x1,8,stream_decode,1,134217728,1,2112,256,0,134217728.0,134217728.0,0.0,134217728.0,15,0.3816313833560584,0.38163473741063536,0.00020996326937358398,0.05501681288191161,0.00016183673210862226,0.3814243532576651,0.38201479641896374,0.38141462937840875,0.382128913447542,351.6946819721484,351.6946819721484,0.0,351.6946819721484
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x4,8,dot,4,134217728,1,2112,256,0,268435456.0,268469256.0,0.0,268435456.0,15,0.5937976276173311,0.5937592487709195,0.00017127471289379224,0.02884581810697359,0.00012145322911882861,0.5934902415556067,0.5939629891339471,0.5934428046731388,0.5939755159265855,452.0655582224579,452.122479972273,0.0,452.0655582224579
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x4,8,gemv,4,65536,1024,1024,256,0,134217728.0,67182592.0,0.0,134217728.0,15,0.31276199221611023,0.31282260417938235,0.0002288270654549381,0.07314914664022215,7.551908493041992e-05,0.31267459988594054,0.3131117522716522,0.3126690089702606,0.31360700726509094,429.13695186868847,214.80420790253382,0.0,429.13695186868847
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x4,8,register_decode,4,134217728,1,528,256,256,138412032.0,540672.0,0.0,138412032.0,15,0.30818364070012016,0.30804673806214944,0.0003080738381305137,0.10000879738851796,6.646376389723985e-05,0.3076320472130409,0.30839296781099756,0.30762584392841047,0.30849427443284255,449.12193160402893,1.754382545328238,0.0,449.12193160402893
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x4,8,stream_decode,4,134217728,1,2112,256,0,134217728.0,134217728.0,0.0,134217728.0,15,0.29881027563294366,0.29879680083165716,0.00015937423634562883,0.05333866892216851,4.440990846549253e-05,0.2986008459062719,0.29904930627168114,0.2983517717959276,0.29906435155156835,449.17373646437807,449.17373646437807,0.0,449.17373646437807
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,load_only_x1,8,stream_load,1,134217728,1,2112,256,0,0.0,134217728.0,0.0,0.0,15,0.20656263213796713,0.2065467611620926,8.326967744046145e-05,0.04031516978139083,3.694750599025909e-05,0.20642464234656893,0.20664217840764937,0.2063158762823675,0.20666458680457675,0.0,649.7677077931181,0.0,0.0
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,load_only_x4,8,stream_load,4,134217728,1,2112,256,0,0.0,134217728.0,0.0,0.0,15,0.06615821062508276,0.06616111022604387,3.0375525673730805e-05,0.04591145095653743,2.6140374652414144e-05,0.06612565573999438,0.06620774931826834,0.066118292081154,0.06621830827098782,0.0,2028.7387873987273,0.0,0.0
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x1,8,dot,1,134217728,1,2112,256,0,268435456.0,268469256.0,1073741824.0,268435456.0,15,0.2645819854736328,0.2645744374593099,8.712330065024245e-05,0.032929598749932724,5.03540039062389e-05,0.26444214884440104,0.26471663411458335,0.2644275156656901,0.26473215738932293,1014.564372247298,1014.6921209295807,4058.257488989192,1014.564372247298
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x1,8,gemv,1,65536,1024,1024,256,0,134217728.0,67182592.0,536870912.0,134217728.0,15,0.12129628301380638,0.12130893318952915,0.0002901008954262531,0.2391422361063953,0.0002719056820441046,0.12092873007951382,0.12167775959311844,0.12092685128400425,0.12176172176520982,1106.527955062917,553.8718114911488,4426.111820251668,1106.527955062917
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x1,8,register_decode,1,134217728,1,528,256,256,34603008.0,135168.0,138412032.0,34603008.0,15,0.008428348578600954,0.008428939552051635,3.361826731731892e-06,0.039884337892939464,2.8850981895599953e-06,0.008425074149381862,0.00843318691577941,0.00842505076200553,0.008433475130799502,4105.550177155091,16.037305379512073,16422.200708620363,4105.550177155091
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x1,8,stream_decode,1,134217728,1,2112,256,0,134217728.0,134217728.0,536870912.0,134217728.0,15,0.2234890619913737,0.22349769592285154,0.00011291961175620409,0.05052383707578911,3.946092393664058e-05,0.2233615303039551,0.22368977864583334,0.2232895957099067,0.22377315097384984,600.5561382023276,600.5561382023276,2402.2245528093104,600.5561382023276
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x4,8,dot,4,134217728,1,2112,256,0,268435456.0,268469256.0,1073741824.0,268435456.0,15,0.1312566305461683,0.1312564214070638,4.073089032859207e-05,0.03103154107963518,3.5373788130899086e-05,0.13120237651624178,0.1313153718647204,0.13118189259579308,0.13132568409568385,2045.1192056585694,2045.3767164590474,8180.476822634278,2045.1192056585694
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x4,8,gemv,4,65536,1024,1024,256,0,134217728.0,67182592.0,536870912.0,134217728.0,15,0.07494924996645395,0.07496231214994085,8.546606325741542e-05,0.11401204259343653,2.9927901639290044e-05,0.07489724559638337,0.07507240208050678,0.07488305332096479,0.0752468982725653,1790.7814695954082,896.3744404389613,7163.125878381633,1790.7814695954082
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x4,8,register_decode,4,134217728,1,528,256,256,138412032.0,540672.0,553648128.0,138412032.0,15,0.0143426186875334,0.01435680182308897,2.3861452665377716e-05,0.16620312071873228,4.846032356982735e-06,0.014336799410344723,0.014390423709484186,0.014336416698045761,0.01439106192573274,9650.401716410943,37.696881704730245,38601.60686564377,9650.401716410943
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x4,8,stream_decode,4,134217728,1,2112,256,0,134217728.0,134217728.0,536870912.0,134217728.0,15,0.07854438206506154,0.0785239542602862,7.546104532242144e-05,0.09609939544344388,5.308030143616471e-05,0.07841644665551564,0.07860706268794952,0.07838755562191918,0.07862946343800378,1708.8138511144175,1708.8138511144175,6835.25540445767,1708.8138511144175
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x1,64,dot,1,134217728,1,2112,256,0,268435456.0,2147517448.0,0.0,268435456.0,15,0.5029111862182617,0.5029284763336181,0.00018359607510427218,0.03650540459404878,8.401870727536842e-05,0.5026443195343018,0.5032187080383301,0.5026375770568847,0.5033743858337403,533.7631441816845,4270.172362139475,0.0,533.7631441816845
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x1,64,gemv,1,65536,1024,1024,256,0,134217728.0,537403392.0,0.0,134217728.0,15,0.14988655032533588,0.1498901357554426,8.020457665144204e-05,0.05350890920687539,6.42429698597402e-05,0.14979457132744067,0.1500123168482925,0.1497932058392149,0.15004727334687204,895.4621192406793,3585.4010305363654,0.0,895.4621192406793
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x1,64,register_decode,1,134217728,1,528,256,256,34603008.0,1081344.0,0.0,34603008.0,15,0.00844800006000187,0.008448107137269931,5.795451296792853e-07,0.006860058948856674,4.6709442583919847e-07,0.008447417054897294,0.008448937756237201,0.008447364833851828,0.00844938241454223,4095.999970908184,127.99999909088075,0.0,4095.999970908184
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x1,64,stream_decode,1,134217728,1,2112,256,0,134217728.0,1073741824.0,0.0,134217728.0,15,0.287152453831264,0.2871600723266602,0.00013651292035725098,0.04753896293839908,0.00010286058698377731,0.2869520895821707,0.2873502540588379,0.28691016605922154,0.2873531341552734,467.40930195522134,3739.2744156417707,0.0,467.40930195522134
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x4,64,dot,4,134217728,1,2112,256,0,268435456.0,2147517448.0,0.0,268435456.0,15,0.5056183815002442,0.505637009938558,0.0009136736104669684,0.18069753449772052,0.0005271911621094194,0.5043342399597168,0.5070607948303222,0.5042088031768799,0.507206392288208,530.9052554685858,4247.308892584166,0.0,530.9052554685858
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x4,64,gemv,4,65536,1024,1024,256,0,134217728.0,537403392.0,0.0,134217728.0,15,0.131676819150811,0.13158877459056592,0.0003276854867010047,0.2490223711867423,0.0001919980080711814,0.1310643063475754,0.13192792222989316,0.13099147468213215,0.13194617214581825,1019.2965539840301,4081.2300560245576,0.0,1019.2965539840301
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x4,64,register_decode,4,134217728,1,528,256,256,138412032.0,4325376.0,0.0,138412032.0,15,0.014804420764880673,0.014803481067997932,3.41248626646636e-05,0.23051917659039334,3.145248896041508e-05,0.014764659969698576,0.01485553281341892,0.014762264933720728,0.014856759455593557,9349.37166392512,292.16786449766,0.0,9349.37166392512
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x4,64,stream_decode,4,134217728,1,2112,256,0,134217728.0,1073741824.0,0.0,134217728.0,15,0.24969758987426757,0.24970570723215738,0.00013961872542754254,0.05591330970170244,9.801387786864679e-05,0.2495081114768982,0.24993332386016845,0.2495055913925171,0.249970006942749,537.521119317106,4300.168954536848,0.0,537.521119317106
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,load_only_x1,64,stream_load,1,134217728,1,2112,256,0,0.0,1073741824.0,0.0,0.0,15,0.287152453831264,0.2871651386079334,9.471634907900921e-05,0.03298323380691604,6.44683837890403e-05,0.28702821731567385,0.2873007501874651,0.28697509765625,0.28734490530831475,0.0,3739.2744156417707,0.0,0.0
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,load_only_x4,64,stream_load,4,134217728,1,2112,256,0,0.0,1073741824.0,0.0,0.0,15,0.24984560012817383,0.24984519799550373,0.00016530035751839418,0.0661611104974565,8.440017700195312e-05,0.24956719636917116,0.2501227164268494,0.24955039024353026,0.2501300096511841,0.0,4297.621504838017,0.0,0.0
