gpu,compute_capability,distribution,format,strategy,component,lanes,n,m,lookup_entry_bytes,shared_table_bytes,pipelined,sample,iterations,total_time_ms,time_ms
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x2,gemv,2,1024,256,0,0,0,2,324,1.4127680063247681,0.0043603950812492838
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x2,gemv,2,1024,256,0,0,0,0,386,1.3133120536804199,0.0034023628333689636
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x2,gemv,2,1024,256,0,0,0,1,386,1.313696026802063,0.003403357582388764
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x2,gemv,2,1024,256,0,0,0,2,386,1.3135360479354858,0.0034029431293665438
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x2,gemv,2,1024,256,4,0,0,0,377,1.2332799434661865,0.0032712995847909458
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x2,gemv,2,1024,256,4,0,0,1,377,1.2284159660339355,0.003258397787888423
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x2,gemv,2,1024,256,4,0,0,2,377,1.2308160066604614,0.0032647639433964495
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x2,gemv,2,1024,256,8,0,0,0,368,1.2547199726104736,0.0034095651429632435
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x2,gemv,2,1024,256,8,0,0,1,368,1.2544959783554077,0.0034089564629223037
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x2,gemv,2,1024,256,8,0,0,2,368,1.2546240091323853,0.0034093043726423512
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x2,gemv,2,1024,256,2,0,0,0,420,1.3343679904937744,0.0031770666440327964
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x2,gemv,2,1024,256,2,0,0,1,420,1.3340480327606201,0.0031763048399062383
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x2,gemv,2,1024,256,2,0,0,2,420,1.3351039886474609,0.0031788190205891925
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x4,gemv,4,1024,256,0,0,0,0,323,1.3320319652557373,0.0041239379729279789
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x4,gemv,4,1024,256,0,0,0,1,323,1.3330240249633789,0.0041270093652116995
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x4,gemv,4,1024,256,0,0,0,2,323,1.3318400382995605,0.004123343771825265
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x4,gemv,4,1024,256,0,0,0,0,399,1.3077119588851929,0.003277473581165897
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x4,gemv,4,1024,256,0,0,0,1,399,1.3062399625778198,0.003273784367362957
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x4,gemv,4,1024,256,0,0,0,2,399,1.307744026184082,0.003277553950336045
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x4,gemv,4,1024,256,4,0,0,0,401,1.2215039730072021,0.0030461445710902799
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x4,gemv,4,1024,256,4,0,0,1,401,1.2223999500274658,0.0030483789277492915
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x4,gemv,4,1024,256,4,0,0,2,401,1.2210880517959595,0.0030451073610871806
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x4,gemv,4,1024,256,8,0,0,0,379,1.2288000583648682,0.0032422165128360636
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x4,gemv,4,1024,256,8,0,0,1,379,1.2253119945526123,0.0032330131782390826
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x4,gemv,4,1024,256,8,0,0,2,379,1.2272000312805176,0.0032379948054894925
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x4,gemv,4,1024,256,2,0,0,0,432,1.3005759716033936,0.0030105925268597072
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x4,gemv,4,1024,256,2,0,0,1,432,1.2988159656524658,0.0030065184390103378
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x4,gemv,4,1024,256,2,0,0,2,432,1.2982079982757568,0.0030051111071198074
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x8,gemv,8,1024,256,0,0,0,0,302,1.46288001537323,0.0048439735608385099
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x8,gemv,8,1024,256,0,0,0,1,302,1.4631999731063843,0.0048450330235310741
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x8,gemv,8,1024,256,0,0,0,2,302,1.4639040231704712,0.0048473643151340107
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x8,gemv,8,1024,256,0,0,0,0,384,1.287775993347168,0.0033535833160082498
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x8,gemv,8,1024,256,0,0,0,1,384,1.2875200510025024,0.0033529167994856834
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x8,gemv,8,1024,256,0,0,0,2,384,1.2848320007324219,0.0033459166685740152
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x8,gemv,8,1024,256,4,0,0,0,394,1.2481919527053833,0.0031679998799629019
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x8,gemv,8,1024,256,4,0,0,1,394,1.2487679719924927,0.0031694618578489661
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x8,gemv,8,1024,256,4,0,0,2,394,1.2493120431900024,0.0031708427492132042
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x8,gemv,8,1024,256,8,0,0,0,394,1.2938239574432373,0.0032838171508711607
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x8,gemv,8,1024,256,8,0,0,1,394,1.2943680286407471,0.0032851980422353988
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x8,gemv,8,1024,256,8,0,0,2,394,1.2945280075073242,0.0032856040799678281
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x8,gemv,8,1024,256,2,0,0,0,389,1.229856014251709,0.0031615835841946245
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x8,gemv,8,1024,256,2,0,0,1,389,1.2295039892196655,0.0031606786355261323
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x8,gemv,8,1024,256,2,0,0,2,389,1.2296639680862427,0.003161089892252552
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_bits_x4,gemv,4,1024,256,0,0,0,0,364,1.3407360315322876,0.0036833407459678229
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_bits_x4,gemv,4,1024,256,0,0,0,1,364,1.3420480489730835,0.003686945189486493
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_bits_x4,gemv,4,1024,256,0,0,0,2,364,1.3406080007553101,0.0036829890130640388
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,decomposed_bits_x4,gemv,4,1024,256,8,0,0,0,370,1.3478399515151978,0.0036428106797708045
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,decomposed_bits_x4,gemv,4,1024,256,8,0,0,1,370,1.3480000495910645,0.0036432433772731472
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,decomposed_bits_x4,gemv,4,1024,256,8,0,0,2,370,1.3475840091705322,0.0036421189437041411
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_shared_x4,gemv,4,1024,256,4,1024,0,0,401,1.2381759881973267,0.0030877206688212635
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_shared_x4,gemv,4,1024,256,4,1024,0,1,401,1.2395839691162109,0.0030912318431825709
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_shared_x4,gemv,4,1024,256,4,1024,0,2,401,1.2400959730148315,0.0030925086608848667
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_shared_x4,gemv,4,1024,256,8,2048,0,0,384,1.2362879514694214,0.0032194998736182847
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_shared_x4,gemv,4,1024,256,8,2048,0,1,384,1.236672043800354,0.0032205001140634217
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_shared_x4,gemv,4,1024,256,8,2048,0,2,384,1.2360320091247559,0.0032188333570957184
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_shared_x4,gemv,4,1024,256,2,512,0,0,401,1.1818879842758179,0.0029473515817352068
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_shared_x4,gemv,4,1024,256,2,512,0,1,401,1.1816960573196411,0.0029468729608968605
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_shared_x4,gemv,4,1024,256,2,512,0,2,401,1.1807359457015991,0.0029444786675850354
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_pipelined_x4,gemv,4,1024,256,4,0,1,0,414,1.2941759824752808,0.0031260289431770069
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_pipelined_x4,gemv,4,1024,256,4,0,1,1,414,1.295680046081543,0.0031296619470568671
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_pipelined_x4,gemv,4,1024,256,4,0,1,2,414,1.2914559841156006,0.003119458898829953
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_pipelined_x4,gemv,4,1024,256,2,0,1,0,404,1.2338240146636963,0.0030540198382764758
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_pipelined_x4,gemv,4,1024,256,2,0,1,1,404,1.2352639436721802,0.0030575840189905452
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_pipelined_x4,gemv,4,1024,256,2,0,1,2,404,1.2351360321044922,0.0030572674061992381
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x1,gemv,1,4096,256,0,0,0,0,140,1.7554559707641602,0.012538971219744002
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x1,gemv,1,4096,256,0,0,0,1,140,1.755903959274292,0.012542171137673514
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x1,gemv,1,4096,256,0,0,0,2,140,1.7544959783554077,0.012532114131110056
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x1,gemv,1,4096,256,0,0,0,0,215,1.5572160482406616,0.0072428653406542403
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x1,gemv,1,4096,256,0,0,0,1,215,1.5574400424957275,0.0072439071743987324
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x1,gemv,1,4096,256,0,0,0,2,215,1.5572160482406616,0.0072428653406542403
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x1,gemv,1,4096,256,4,0,0,0,235,1.5340800285339355,0.0065280001214210025
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x1,gemv,1,4096,256,4,0,0,1,235,1.5346879959106445,0.0065305872166410402
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x1,gemv,1,4096,256,4,0,0,2,235,1.5347839593887329,0.0065309955718669483
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x1,gemv,1,4096,256,8,0,0,0,230,1.551360011100769,0.0067450435265250831
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x1,gemv,1,4096,256,8,0,0,1,230,1.5514559745788574,0.0067454607590385109
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x1,gemv,1,4096,256,8,0,0,2,230,1.5516799688339233,0.0067464346471040144
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x1,gemv,1,4096,256,2,0,0,0,245,1.5980160236358643,0.0065225143821872012
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x1,gemv,1,4096,256,2,0,0,1,245,1.5976320505142212,0.0065209471449560047
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x1,gemv,1,4096,256,2,0,0,2,245,1.5981760025024414,0.0065231673571528219
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x2,gemv,2,4096,256,0,0,0,0,171,1.6495360136032104,0.0096464094362760846
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x2,gemv,2,4096,256,0,0,0,1,171,1.6483199596405029,0.0096392980095935839
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x2,gemv,2,4096,256,0,0,0,2,171,1.6489599943161011,0.0096430409024333402
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x2,gemv,2,4096,256,0,0,0,0,255,1.4809919595718384,0.0058078116061640725
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x2,gemv,2,4096,256,0,0,0,1,255,1.4816319942474365,0.0058103215460683783
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x2,gemv,2,4096,256,0,0,0,2,255,1.4809919595718384,0.0058078116061640725
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x2,gemv,2,4096,256,4,0,0,0,293,1.436352014541626,0.0049022253056028187
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x2,gemv,2,4096,256,4,0,0,1,293,1.4388799667358398,0.0049108531287912621
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x2,gemv,2,4096,256,4,0,0,2,293,1.440000057220459,0.0049146759632097579
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x2,gemv,2,4096,256,8,0,0,0,287,1.4676799774169922,0.0051138675171323771
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x2,gemv,2,4096,256,8,0,0,1,287,1.4669120311737061,0.0051111917462498468
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x2,gemv,2,4096,256,8,0,0,2,287,1.4658880233764648,0.0051076237748308882
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x2,gemv,2,4096,256,2,0,0,0,297,1.4415680170059204,0.0048537643670233006
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x2,gemv,2,4096,256,2,0,0,1,297,1.4418879747390747,0.0048548416657881307
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x2,gemv,2,4096,256,2,0,0,2,297,1.4407039880752563,0.004850855178704567
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x4,gemv,4,4096,256,0,0,0,0,189,1.6063679456710815,0.0084993012998469918
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x4,gemv,4,4096,256,0,0,0,1,189,1.6076159477233887,0.0085059044853089353
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x4,gemv,4,4096,256,0,0,0,2,189,1.6083840131759644,0.0085099683236823515
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x4,gemv,4,4096,256,0,0,0,0,269,1.4979840517044067,0.005568713946856531
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x4,gemv,4,4096,256,0,0,0,1,269,1.4964799880981445,0.0055631226323351098
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x4,gemv,4,4096,256,0,0,0,2,269,1.4969919919967651,0.0055650259925530306
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x4,gemv,4,4096,256,4,0,0,0,329,1.3725440502166748,0.0041718664140324461
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x4,gemv,4,4096,256,4,0,0,1,329,1.3739199638366699,0.004176048522299909
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x4,gemv,4,4096,256,4,0,0,2,329,1.3711680173873901,0.004167683943426718
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x4,gemv,4,4096,256,8,0,0,0,307,1.4165760278701782,0.0046142541624435776
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x4,gemv,4,4096,256,8,0,0,1,307,1.4161920547485352,0.0046130034356629806
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x4,gemv,4,4096,256,8,0,0,2,307,1.4152319431304932,0.0046098760362556779
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x4,gemv,4,4096,256,2,0,0,0,333,1.3740160465240479,0.0041261743138860298
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x4,gemv,4,4096,256,2,0,0,1,333,1.3748159408569336,0.0041285763989697705
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x4,gemv,4,4096,256,2,0,0,2,333,1.3745280504226685,0.0041277118631311369
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x8,gemv,8,4096,256,0,0,0,0,199,1.6323839426040649,0.0082029343849450501
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x8,gemv,8,4096,256,0,0,0,1,199,1.6322239637374878,0.008202130471042653
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,generic_fp64_x8,gemv,8,4096,256,0,0,0,2,199,1.6329599618911743,0.0082058289542270065
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x8,gemv,8,4096,256,0,0,0,0,281,1.4310400485992432,0.0050926692120969504
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x8,gemv,8,4096,256,0,0,0,1,281,1.4325120449066162,0.005097907633119631
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_fp32_x8,gemv,8,4096,256,0,0,0,2,281,1.4319360256195068,0.0050958577424181735
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x8,gemv,8,4096,256,4,0,0,0,342,1.353503942489624,0.0039576138669287254
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x8,gemv,8,4096,256,4,0,0,1,342,1.3496320247650146,0.0039462924700731424
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_x8,gemv,8,4096,256,4,0,0,2,342,1.3517119884490967,0.003952374235231277
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x8,gemv,8,4096,256,8,0,0,0,324,1.4687360525131226,0.0045331359645466749
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x8,gemv,8,4096,256,8,0,0,1,324,1.4664000272750854,0.0045259260101082888
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_global_x8,gemv,8,4096,256,8,0,0,2,324,1.469696044921875,0.004536098904079861
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x8,gemv,8,4096,256,2,0,0,0,356,1.3843519687652588,0.003888629125745109
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x8,gemv,8,4096,256,2,0,0,1,356,1.3836159706115723,0.0038865617152010457
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_x8,gemv,8,4096,256,2,0,0,2,356,1.3839999437332153,0.0038876402913854361
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_bits_x4,gemv,4,4096,256,0,0,0,0,216,1.5661439895629883,0.007250666618347168
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_bits_x4,gemv,4,4096,256,0,0,0,1,216,1.5666879415512085,0.0072531849145889282
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,direct_fp64_bits_x4,gemv,4,4096,256,0,0,0,2,216,1.567296028137207,0.0072560001302648469
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,decomposed_bits_x4,gemv,4,4096,256,8,0,0,0,233,1.564128041267395,0.0067129958852677899
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,decomposed_bits_x4,gemv,4,4096,256,8,0,0,1,233,1.5644799470901489,0.0067145062106873342
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,decomposed_bits_x4,gemv,4,4096,256,8,0,0,2,233,1.5620479583740234,0.0067040684908756367
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_shared_x4,gemv,4,4096,256,4,1024,0,0,337,1.3912960290908813,0.0041284748637711614
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_shared_x4,gemv,4,4096,256,4,1024,0,1,337,1.3912639617919922,0.0041283797085815794
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_shared_x4,gemv,4,4096,256,4,1024,0,2,337,1.391584038734436,0.0041293294917935791
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_shared_x4,gemv,4,4096,256,8,2048,0,0,313,1.4436800479888916,0.0046123963194533279
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_shared_x4,gemv,4,4096,256,8,2048,0,1,313,1.4436800479888916,0.0046123963194533279
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp64_shared_x4,gemv,4,4096,256,8,2048,0,2,313,1.4432320594787598,0.0046109650462580181
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_shared_x4,gemv,4,4096,256,2,512,0,0,337,1.3162879943847656,0.0039058990931298684
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_shared_x4,gemv,4,4096,256,2,512,0,1,337,1.3167359828948975,0.0039072284358899036
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_shared_x4,gemv,4,4096,256,2,512,0,2,337,1.3161599636077881,0.0039055191798450686
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_pipelined_x4,gemv,4,4096,256,4,0,1,0,335,1.3816319704055786,0.0041242745385241149
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_pipelined_x4,gemv,4,4096,256,4,0,1,1,335,1.3823679685592651,0.0041264715479381051
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_fp32_global_pipelined_x4,gemv,4,4096,256,4,0,1,2,335,1.3824000358581543,0.0041265672712183709
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_pipelined_x4,gemv,4,4096,256,2,0,1,0,324,1.3402880430221558,0.004136691490809123
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_pipelined_x4,gemv,4,4096,256,2,0,1,1,324,1.3402559757232666,0.0041365925176644032
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_prefix_global_pipelined_x4,gemv,4,4096,256,2,0,1,2,324,1.3388799428939819,0.0041323455027592031
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,generic_fp64_x1,dot,1,65536,1,0,0,0,0,250,1.3211519718170166,0.0052846078872680665
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,generic_fp64_x1,dot,1,65536,1,0,0,0,1,250,1.3192960023880005,0.0052771840095520023
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,generic_fp64_x1,dot,1,65536,1,0,0,0,2,250,1.3190079927444458,0.005276031970977783
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_fp32_x1,dot,1,65536,1,0,0,0,0,298,1.438431978225708,0.0048269529470661345
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_fp32_x1,dot,1,65536,1,0,0,0,1,298,1.4371839761734009,0.0048227650207161099
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_fp32_x1,dot,1,65536,1,0,0,0,2,298,1.4371520280838013,0.0048226578123617492
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp32_global_x1,dot,1,65536,1,4,0,0,0,282,1.4726719856262207,0.0052222410837809248
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp32_global_x1,dot,1,65536,1,4,0,0,1,282,1.4719040393829346,0.0052195178701522505
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp32_global_x1,dot,1,65536,1,4,0,0,2,282,1.4727360010147095,0.0052224680887046435
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp64_global_x1,dot,1,65536,1,8,0,0,0,276,1.4617600440979004,0.0052962320438329725
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp64_global_x1,dot,1,65536,1,8,0,0,1,276,1.4637759923934937,0.0053035362043242521
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp64_global_x1,dot,1,65536,1,8,0,0,2,276,1.4599039554595947,0.0052895070849985314
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_global_x1,dot,1,65536,1,4,0,0,0,281,1.4231679439544678,0.0050646546048201697
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_global_x1,dot,1,65536,1,4,0,0,1,281,1.4237120151519775,0.0050665908012525887
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_prefix_global_x1,dot,1,65536,1,4,0,0,2,281,1.4222079515457153,0.0050612382617285243
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,generic_fp64_x2,dot,2,65536,1,0,0,0,0,281,1.5070719718933105,0.0053632454515776173
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,generic_fp64_x2,dot,2,65536,1,0,0,0,1,281,1.5073920488357544,0.0053643845154297308
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,generic_fp64_x2,dot,2,65536,1,0,0,0,2,281,1.5069760084152222,0.0053629039445381574
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_fp32_x2,dot,2,65536,1,0,0,0,0,307,1.4644800424575806,0.0047702932979074289
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_fp32_x2,dot,2,65536,1,0,0,0,1,307,1.4648959636688232,0.00477164809012646
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_fp32_x2,dot,2,65536,1,0,0,0,2,307,1.4643199443817139,0.0047697718058036286
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp32_global_x2,dot,2,65536,1,4,0,0,0,280,1.4655040502548218,0.0052339430366243637
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_fp32_global_x2,dot,2,65536,1,4,0,0,1,280,1.466528058052063,0.0052376002073287967
