format,arithmetic_type,multiply_method,kernel,storage_layout,access_method,packet_values,rank,strategy_id,decoder,screen_median_ms,selected
lns10_r4,fp32,ordinary,gemv,padded,thread_packet,8,1,ordinary/padded/thread_packet/x8/full_lut_global,full_lut_global,0.01972432375327186,1
lns10_r4,fp32,ordinary,gemv,padded,thread_packet,8,2,ordinary/padded/thread_packet/x8/full_lut_shared,full_lut_shared,0.021316484377585675,1
lns10_r4,fp32,ordinary,gemv,padded,thread_packet,8,3,ordinary/padded/thread_packet/x8/ex2_approx,ex2_approx,0.041894736913323606,0
lns10_r4,fp32,ordinary,gemv,padded,thread_packet,8,4,ordinary/padded/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.082885612538978887,0
lns10_r4,fp32,ordinary,gemv,padded,thread_packet,8,5,ordinary/padded/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.10019289571411755,0
lns10_r4,fp32,ordinary,gemv,padded,thread_packet,8,6,ordinary/padded/thread_packet/x8/fraction_lut_warp,fraction_lut_warp,0.11388073184273459,0
lns10_r4,fp64,fused,dot,dense,cooperative_shuffle,16,1,fused/dense/cooperative_shuffle/x16/ex2_approx,ex2_approx,0.10959427091810439,1
lns10_r4,fp64,fused,dot,dense,cooperative_shuffle,16,2,fused/dense/cooperative_shuffle/x16/fraction_lut_shared,fraction_lut_shared,0.12751794537069344,1
lns10_r4,fp64,fused,dot,dense,cooperative_shuffle,16,3,fused/dense/cooperative_shuffle/x16/fraction_lut_global,fraction_lut_global,0.13385859695640773,0
lns10_r4,fp64,fused,dot,dense,cooperative_shuffle,16,4,fused/dense/cooperative_shuffle/x16/fraction_lut_warp,fraction_lut_warp,0.14291063036237445,0
lns10_r4,fp64,fused,dot,dense,scalar,1,1,fused/dense/scalar/x1/ex2_approx,ex2_approx,0.085684491876970248,1
lns10_r4,fp64,fused,dot,dense,scalar,1,2,fused/dense/scalar/x1/reference_exp2,reference_exp2,0.10886862542894152,1
lns10_r4,fp64,fused,dot,dense,scalar,1,3,fused/dense/scalar/x1/fraction_lut_shared,fraction_lut_shared,0.11067982249789768,0
lns10_r4,fp64,fused,dot,dense,scalar,1,4,fused/dense/scalar/x1/fraction_lut_global,fraction_lut_global,0.11756342365628197,0
lns10_r4,fp64,fused,dot,dense,scalar,1,5,fused/dense/scalar/x1/fraction_lut_warp,fraction_lut_warp,0.1239475965499878,0
lns10_r4,fp64,fused,dot,dense,thread_packet,2,1,fused/dense/thread_packet/x2/ex2_approx,ex2_approx,0.085898106558281076,1
lns10_r4,fp64,fused,dot,dense,thread_packet,2,2,fused/dense/thread_packet/x2/fraction_lut_shared,fraction_lut_shared,0.10868302451239692,1
lns10_r4,fp64,fused,dot,dense,thread_packet,2,3,fused/dense/thread_packet/x2/fraction_lut_global,fraction_lut_global,0.11493879140809525,0
lns10_r4,fp64,fused,dot,dense,thread_packet,2,4,fused/dense/thread_packet/x2/fraction_lut_warp,fraction_lut_warp,0.12201639501059927,0
lns10_r4,fp64,fused,dot,dense,thread_packet,4,1,fused/dense/thread_packet/x4/ex2_approx,ex2_approx,0.082234455030516712,1
lns10_r4,fp64,fused,dot,dense,thread_packet,4,2,fused/dense/thread_packet/x4/fraction_lut_shared,fraction_lut_shared,0.10524085227479327,1
lns10_r4,fp64,fused,dot,dense,thread_packet,4,3,fused/dense/thread_packet/x4/fraction_lut_global,fraction_lut_global,0.11175709420984442,0
lns10_r4,fp64,fused,dot,dense,thread_packet,4,4,fused/dense/thread_packet/x4/fraction_lut_warp,fraction_lut_warp,0.11963885503363526,0
lns10_r4,fp64,fused,dot,dense,thread_packet,8,1,fused/dense/thread_packet/x8/ex2_approx,ex2_approx,0.08305111982054629,1
lns10_r4,fp64,fused,dot,dense,thread_packet,8,2,fused/dense/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.10413616768857266,1
lns10_r4,fp64,fused,dot,dense,thread_packet,8,3,fused/dense/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.11084342436356978,0
lns10_r4,fp64,fused,dot,dense,thread_packet,8,4,fused/dense/thread_packet/x8/fraction_lut_warp,fraction_lut_warp,0.11799771445138113,0
lns10_r4,fp64,fused,dot,padded,scalar,1,1,fused/padded/scalar/x1/ex2_approx,ex2_approx,0.091637640770035556,1
lns10_r4,fp64,fused,dot,padded,scalar,1,2,fused/padded/scalar/x1/reference_exp2,reference_exp2,0.10624171075282772,1
lns10_r4,fp64,fused,dot,padded,scalar,1,3,fused/padded/scalar/x1/fraction_lut_shared,fraction_lut_shared,0.10708033740796169,0
lns10_r4,fp64,fused,dot,padded,scalar,1,4,fused/padded/scalar/x1/fraction_lut_global,fraction_lut_global,0.11289600350640036,0
lns10_r4,fp64,fused,dot,padded,scalar,1,5,fused/padded/scalar/x1/fraction_lut_warp,fraction_lut_warp,0.11979390326000396,0
lns10_r4,fp64,fused,dot,padded,thread_packet,2,1,fused/padded/thread_packet/x2/ex2_approx,ex2_approx,0.077249251306056976,1
lns10_r4,fp64,fused,dot,padded,thread_packet,2,2,fused/padded/thread_packet/x2/fraction_lut_shared,fraction_lut_shared,0.10026304244995117,1
lns10_r4,fp64,fused,dot,padded,thread_packet,2,3,fused/padded/thread_packet/x2/fraction_lut_global,fraction_lut_global,0.10812452046767526,0
lns10_r4,fp64,fused,dot,padded,thread_packet,2,4,fused/padded/thread_packet/x2/fraction_lut_warp,fraction_lut_warp,0.11484727534380826,0
lns10_r4,fp64,fused,dot,padded,thread_packet,4,1,fused/padded/thread_packet/x4/ex2_approx,ex2_approx,0.069756071332474828,1
lns10_r4,fp64,fused,dot,padded,thread_packet,4,2,fused/padded/thread_packet/x4/fraction_lut_shared,fraction_lut_shared,0.094512305169735328,1
lns10_r4,fp64,fused,dot,padded,thread_packet,4,3,fused/padded/thread_packet/x4/fraction_lut_global,fraction_lut_global,0.10101094051283233,0
lns10_r4,fp64,fused,dot,padded,thread_packet,4,4,fused/padded/thread_packet/x4/fraction_lut_warp,fraction_lut_warp,0.10834191156470258,0
lns10_r4,fp64,fused,dot,padded,thread_packet,8,1,fused/padded/thread_packet/x8/ex2_approx,ex2_approx,0.068147112925847381,1
lns10_r4,fp64,fused,dot,padded,thread_packet,8,2,fused/padded/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.091940818675992214,1
lns10_r4,fp64,fused,dot,padded,thread_packet,8,3,fused/padded/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.097353093764361215,0
lns10_r4,fp64,fused,dot,padded,thread_packet,8,4,fused/padded/thread_packet/x8/fraction_lut_warp,fraction_lut_warp,0.10567697090037326,0
lns10_r4,fp64,fused,gemv,dense,cooperative_shuffle,16,1,fused/dense/cooperative_shuffle/x16/ex2_approx,ex2_approx,0.089547638459639117,1
lns10_r4,fp64,fused,gemv,dense,cooperative_shuffle,16,2,fused/dense/cooperative_shuffle/x16/fraction_lut_shared,fraction_lut_shared,0.11056177881028917,1
lns10_r4,fp64,fused,gemv,dense,cooperative_shuffle,16,3,fused/dense/cooperative_shuffle/x16/fraction_lut_global,fraction_lut_global,0.11723275979359944,0
lns10_r4,fp64,fused,gemv,dense,cooperative_shuffle,16,4,fused/dense/cooperative_shuffle/x16/fraction_lut_warp,fraction_lut_warp,0.12206517196283108,0
lns10_r4,fp64,fused,gemv,dense,scalar,1,1,fused/dense/scalar/x1/ex2_approx,ex2_approx,0.085053821945651975,1
lns10_r4,fp64,fused,gemv,dense,scalar,1,2,fused/dense/scalar/x1/fraction_lut_shared,fraction_lut_shared,0.10561974505160718,1
lns10_r4,fp64,fused,gemv,dense,scalar,1,3,fused/dense/scalar/x1/reference_exp2,reference_exp2,0.10614097956481849,1
lns10_r4,fp64,fused,gemv,dense,scalar,1,4,fused/dense/scalar/x1/fraction_lut_global,fraction_lut_global,0.11145418340509589,0
lns10_r4,fp64,fused,gemv,dense,scalar,1,5,fused/dense/scalar/x1/fraction_lut_warp,fraction_lut_warp,0.11784913994017102,0
lns10_r4,fp64,fused,gemv,dense,thread_packet,2,1,fused/dense/thread_packet/x2/ex2_approx,ex2_approx,0.082495459055496462,1
lns10_r4,fp64,fused,gemv,dense,thread_packet,2,2,fused/dense/thread_packet/x2/fraction_lut_shared,fraction_lut_shared,0.10270719230175018,1
lns10_r4,fp64,fused,gemv,dense,thread_packet,2,3,fused/dense/thread_packet/x2/fraction_lut_global,fraction_lut_global,0.10918115509880913,0
lns10_r4,fp64,fused,gemv,dense,thread_packet,2,4,fused/dense/thread_packet/x2/fraction_lut_warp,fraction_lut_warp,0.11644076165698825,0
lns10_r4,fp64,fused,gemv,dense,thread_packet,4,1,fused/dense/thread_packet/x4/ex2_approx,ex2_approx,0.080488627790753303,1
lns10_r4,fp64,fused,gemv,dense,thread_packet,4,2,fused/dense/thread_packet/x4/fraction_lut_shared,fraction_lut_shared,0.10254733264446259,1
lns10_r4,fp64,fused,gemv,dense,thread_packet,4,3,fused/dense/thread_packet/x4/fraction_lut_global,fraction_lut_global,0.10757511456807455,0
lns10_r4,fp64,fused,gemv,dense,thread_packet,4,4,fused/dense/thread_packet/x4/fraction_lut_warp,fraction_lut_warp,0.11488685721442812,0
lns10_r4,fp64,fused,gemv,dense,thread_packet,8,1,fused/dense/thread_packet/x8/ex2_approx,ex2_approx,0.081703323428913704,1
lns10_r4,fp64,fused,gemv,dense,thread_packet,8,2,fused/dense/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.10132933159669241,1
lns10_r4,fp64,fused,gemv,dense,thread_packet,8,3,fused/dense/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.10744650490617982,0
lns10_r4,fp64,fused,gemv,dense,thread_packet,8,4,fused/dense/thread_packet/x8/fraction_lut_warp,fraction_lut_warp,0.11423516273498535,0
lns10_r4,fp64,fused,gemv,padded,scalar,1,1,fused/padded/scalar/x1/ex2_approx,ex2_approx,0.064777888247841281,1
lns10_r4,fp64,fused,gemv,padded,scalar,1,2,fused/padded/scalar/x1/fraction_lut_shared,fraction_lut_shared,0.08360027054608879,1
lns10_r4,fp64,fused,gemv,padded,scalar,1,3,fused/padded/scalar/x1/reference_exp2,reference_exp2,0.087312288152842893,1
lns10_r4,fp64,fused,gemv,padded,scalar,1,4,fused/padded/scalar/x1/fraction_lut_global,fraction_lut_global,0.094307078764988825,0
lns10_r4,fp64,fused,gemv,padded,scalar,1,5,fused/padded/scalar/x1/fraction_lut_warp,fraction_lut_warp,0.10071967572582011,0
lns10_r4,fp64,fused,gemv,padded,thread_packet,2,1,fused/padded/thread_packet/x2/ex2_approx,ex2_approx,0.061766277385663385,1
lns10_r4,fp64,fused,gemv,padded,thread_packet,2,2,fused/padded/thread_packet/x2/fraction_lut_shared,fraction_lut_shared,0.082800000400866491,1
lns10_r4,fp64,fused,gemv,padded,thread_packet,2,3,fused/padded/thread_packet/x2/fraction_lut_global,fraction_lut_global,0.089357961307872422,0
lns10_r4,fp64,fused,gemv,padded,thread_packet,2,4,fused/padded/thread_packet/x2/fraction_lut_warp,fraction_lut_warp,0.096218039007747863,0
lns10_r4,fp64,fused,gemv,padded,thread_packet,4,1,fused/padded/thread_packet/x4/ex2_approx,ex2_approx,0.058421508795788391,1
lns10_r4,fp64,fused,gemv,padded,thread_packet,4,2,fused/padded/thread_packet/x4/fraction_lut_shared,fraction_lut_shared,0.079229378309406212,1
lns10_r4,fp64,fused,gemv,padded,thread_packet,4,3,fused/padded/thread_packet/x4/fraction_lut_global,fraction_lut_global,0.085450128721455271,0
lns10_r4,fp64,fused,gemv,padded,thread_packet,4,4,fused/padded/thread_packet/x4/fraction_lut_warp,fraction_lut_warp,0.09257992258611715,0
lns10_r4,fp64,fused,gemv,padded,thread_packet,8,1,fused/padded/thread_packet/x8/ex2_approx,ex2_approx,0.057795998596009757,1
lns10_r4,fp64,fused,gemv,padded,thread_packet,8,2,fused/padded/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.080387408616112876,1
lns10_r4,fp64,fused,gemv,padded,thread_packet,8,3,fused/padded/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.08422024006275286,0
lns10_r4,fp64,fused,gemv,padded,thread_packet,8,4,fused/padded/thread_packet/x8/fraction_lut_warp,fraction_lut_warp,0.092774638589823016,0
lns10_r4,fp64,ordinary,dot,dense,cooperative_shuffle,16,1,ordinary/dense/cooperative_shuffle/x16/full_lut_global,full_lut_global,0.080930670102437333,1
lns10_r4,fp64,ordinary,dot,dense,cooperative_shuffle,16,2,ordinary/dense/cooperative_shuffle/x16/full_lut_shared,full_lut_shared,0.08376842120598102,1
lns10_r4,fp64,ordinary,dot,dense,cooperative_shuffle,16,3,ordinary/dense/cooperative_shuffle/x16/ex2_approx,ex2_approx,0.1050713062286377,0
lns10_r4,fp64,ordinary,dot,dense,cooperative_shuffle,16,4,ordinary/dense/cooperative_shuffle/x16/fraction_lut_shared,fraction_lut_shared,0.13906400071250069,0
lns10_r4,fp64,ordinary,dot,dense,cooperative_shuffle,16,5,ordinary/dense/cooperative_shuffle/x16/fraction_lut_global,fraction_lut_global,0.15663400292396545,0
lns10_r4,fp64,ordinary,dot,dense,cooperative_shuffle,16,6,ordinary/dense/cooperative_shuffle/x16/fraction_lut_warp,fraction_lut_warp,0.171884142119309,0
lns10_r4,fp64,ordinary,dot,dense,scalar,1,1,ordinary/dense/scalar/x1/full_lut_shared,full_lut_shared,0.050231666958078423,1
lns10_r4,fp64,ordinary,dot,dense,scalar,1,2,ordinary/dense/scalar/x1/full_lut_global,full_lut_global,0.051433850984749514,1
lns10_r4,fp64,ordinary,dot,dense,scalar,1,3,ordinary/dense/scalar/x1/ex2_approx,ex2_approx,0.07537350058555603,0
lns10_r4,fp64,ordinary,dot,dense,scalar,1,4,ordinary/dense/scalar/x1/fraction_lut_shared,fraction_lut_shared,0.11971551616017412,0
lns10_r4,fp64,ordinary,dot,dense,scalar,1,5,ordinary/dense/scalar/x1/reference_exp2,reference_exp2,0.13043999671936035,1
lns10_r4,fp64,ordinary,dot,dense,scalar,1,6,ordinary/dense/scalar/x1/fraction_lut_global,fraction_lut_global,0.1385306649737888,0
lns10_r4,fp64,ordinary,dot,dense,scalar,1,7,ordinary/dense/scalar/x1/fraction_lut_warp,fraction_lut_warp,0.15251394474145136,0
lns10_r4,fp64,ordinary,dot,dense,thread_packet,2,1,ordinary/dense/thread_packet/x2/full_lut_shared,full_lut_shared,0.045347085509419391,1
lns10_r4,fp64,ordinary,dot,dense,thread_packet,2,2,ordinary/dense/thread_packet/x2/full_lut_global,full_lut_global,0.045573684157002387,1
lns10_r4,fp64,ordinary,dot,dense,thread_packet,2,3,ordinary/dense/thread_packet/x2/ex2_approx,ex2_approx,0.072471294173582348,0
lns10_r4,fp64,ordinary,dot,dense,thread_packet,2,4,ordinary/dense/thread_packet/x2/fraction_lut_shared,fraction_lut_shared,0.12017326820187452,0
lns10_r4,fp64,ordinary,dot,dense,thread_packet,2,5,ordinary/dense/thread_packet/x2/fraction_lut_global,fraction_lut_global,0.13644089301427204,0
lns10_r4,fp64,ordinary,dot,dense,thread_packet,2,6,ordinary/dense/thread_packet/x2/fraction_lut_warp,fraction_lut_warp,0.15165575345357257,0
lns10_r4,fp64,ordinary,dot,dense,thread_packet,4,1,ordinary/dense/thread_packet/x4/full_lut_shared,full_lut_shared,0.050714952552223372,1
lns10_r4,fp64,ordinary,dot,dense,thread_packet,4,2,ordinary/dense/thread_packet/x4/full_lut_global,full_lut_global,0.05178232532873582,1
lns10_r4,fp64,ordinary,dot,dense,thread_packet,4,3,ordinary/dense/thread_packet/x4/ex2_approx,ex2_approx,0.069556117057800293,0
lns10_r4,fp64,ordinary,dot,dense,thread_packet,4,4,ordinary/dense/thread_packet/x4/fraction_lut_shared,fraction_lut_shared,0.12255079746246339,0
lns10_r4,fp64,ordinary,dot,dense,thread_packet,4,5,ordinary/dense/thread_packet/x4/fraction_lut_global,fraction_lut_global,0.13573491895521009,0
lns10_r4,fp64,ordinary,dot,dense,thread_packet,4,6,ordinary/dense/thread_packet/x4/fraction_lut_warp,fraction_lut_warp,0.1496882438659668,0
lns10_r4,fp64,ordinary,dot,dense,thread_packet,8,1,ordinary/dense/thread_packet/x8/full_lut_global,full_lut_global,0.051583620772738634,1
lns10_r4,fp64,ordinary,dot,dense,thread_packet,8,2,ordinary/dense/thread_packet/x8/full_lut_shared,full_lut_shared,0.052353382310228486,1
lns10_r4,fp64,ordinary,dot,dense,thread_packet,8,3,ordinary/dense/thread_packet/x8/ex2_approx,ex2_approx,0.072488498560247583,0
lns10_r4,fp64,ordinary,dot,dense,thread_packet,8,4,ordinary/dense/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.1197977154650893,0
lns10_r4,fp64,ordinary,dot,dense,thread_packet,8,5,ordinary/dense/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.13372713810688741,0
lns10_r4,fp64,ordinary,dot,dense,thread_packet,8,6,ordinary/dense/thread_packet/x8/fraction_lut_warp,fraction_lut_warp,0.15420600388086203,0
lns10_r4,fp64,ordinary,dot,padded,scalar,1,1,ordinary/padded/scalar/x1/full_lut_shared,full_lut_shared,0.071802508698908168,1
lns10_r4,fp64,ordinary,dot,padded,scalar,1,2,ordinary/padded/scalar/x1/full_lut_global,full_lut_global,0.072836469201480639,1
lns10_r4,fp64,ordinary,dot,padded,scalar,1,3,ordinary/padded/scalar/x1/ex2_approx,ex2_approx,0.087737543541088439,0
lns10_r4,fp64,ordinary,dot,padded,scalar,1,4,ordinary/padded/scalar/x1/fraction_lut_shared,fraction_lut_shared,0.11454139753829601,0
lns10_r4,fp64,ordinary,dot,padded,scalar,1,5,ordinary/padded/scalar/x1/reference_exp2,reference_exp2,0.12882461303319687,1
lns10_r4,fp64,ordinary,dot,padded,scalar,1,6,ordinary/padded/scalar/x1/fraction_lut_global,fraction_lut_global,0.13484886530283335,0
lns10_r4,fp64,ordinary,dot,padded,scalar,1,7,ordinary/padded/scalar/x1/fraction_lut_warp,fraction_lut_warp,0.15014710613325533,0
lns10_r4,fp64,ordinary,dot,padded,thread_packet,2,1,ordinary/padded/thread_packet/x2/full_lut_global,full_lut_global,0.045766024156050245,1
lns10_r4,fp64,ordinary,dot,padded,thread_packet,2,2,ordinary/padded/thread_packet/x2/full_lut_shared,full_lut_shared,0.049089177656095023,1
lns10_r4,fp64,ordinary,dot,padded,thread_packet,2,3,ordinary/padded/thread_packet/x2/ex2_approx,ex2_approx,0.071686958921128419,0
lns10_r4,fp64,ordinary,dot,padded,thread_packet,2,4,ordinary/padded/thread_packet/x2/fraction_lut_shared,fraction_lut_shared,0.11027946472167968,0
lns10_r4,fp64,ordinary,dot,padded,thread_packet,2,5,ordinary/padded/thread_packet/x2/fraction_lut_global,fraction_lut_global,0.13148967843306691,0
lns10_r4,fp64,ordinary,dot,padded,thread_packet,2,6,ordinary/padded/thread_packet/x2/fraction_lut_warp,fraction_lut_warp,0.14819858354680679,0
lns10_r4,fp64,ordinary,dot,padded,thread_packet,4,1,ordinary/padded/thread_packet/x4/full_lut_global,full_lut_global,0.039141843908172352,1
lns10_r4,fp64,ordinary,dot,padded,thread_packet,4,2,ordinary/padded/thread_packet/x4/full_lut_shared,full_lut_shared,0.03949153191929896,1
lns10_r4,fp64,ordinary,dot,padded,thread_packet,4,3,ordinary/padded/thread_packet/x4/ex2_approx,ex2_approx,0.060610433161994562,0
lns10_r4,fp64,ordinary,dot,padded,thread_packet,4,4,ordinary/padded/thread_packet/x4/fraction_lut_shared,fraction_lut_shared,0.10442072681501402,0
lns10_r4,fp64,ordinary,dot,padded,thread_packet,4,5,ordinary/padded/thread_packet/x4/fraction_lut_global,fraction_lut_global,0.12508719563484194,0
lns10_r4,fp64,ordinary,dot,padded,thread_packet,4,6,ordinary/padded/thread_packet/x4/fraction_lut_warp,fraction_lut_warp,0.13917244142956203,0
lns10_r4,fp64,ordinary,dot,padded,thread_packet,8,1,ordinary/padded/thread_packet/x8/full_lut_global,full_lut_global,0.037674426381053824,1
lns10_r4,fp64,ordinary,dot,padded,thread_packet,8,2,ordinary/padded/thread_packet/x8/full_lut_shared,full_lut_shared,0.038883666423718918,1
lns10_r4,fp64,ordinary,dot,padded,thread_packet,8,3,ordinary/padded/thread_packet/x8/ex2_approx,ex2_approx,0.057291161182314851,0
lns10_r4,fp64,ordinary,dot,padded,thread_packet,8,4,ordinary/padded/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.10414566596349081,0
lns10_r4,fp64,ordinary,dot,padded,thread_packet,8,5,ordinary/padded/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.12287414364698457,0
lns10_r4,fp64,ordinary,dot,padded,thread_packet,8,6,ordinary/padded/thread_packet/x8/fraction_lut_warp,fraction_lut_warp,0.13782577382193673,0
lns10_r4,fp64,ordinary,gemv,dense,cooperative_shuffle,16,1,ordinary/dense/cooperative_shuffle/x16/full_lut_global,full_lut_global,0.050406800242521435,1
lns10_r4,fp64,ordinary,gemv,dense,cooperative_shuffle,16,2,ordinary/dense/cooperative_shuffle/x16/full_lut_shared,full_lut_shared,0.051667477332475995,1
lns10_r4,fp64,ordinary,gemv,dense,cooperative_shuffle,16,3,ordinary/dense/cooperative_shuffle/x16/ex2_approx,ex2_approx,0.081743466854095448,0
lns10_r4,fp64,ordinary,gemv,dense,cooperative_shuffle,16,4,ordinary/dense/cooperative_shuffle/x16/fraction_lut_shared,fraction_lut_shared,0.11959342369496061,0
lns10_r4,fp64,ordinary,gemv,dense,cooperative_shuffle,16,5,ordinary/dense/cooperative_shuffle/x16/fraction_lut_global,fraction_lut_global,0.13470832721607107,0
lns10_r4,fp64,ordinary,gemv,dense,cooperative_shuffle,16,6,ordinary/dense/cooperative_shuffle/x16/fraction_lut_warp,fraction_lut_warp,0.1480038816278631,0
lns10_r4,fp64,ordinary,gemv,dense,scalar,1,1,ordinary/dense/scalar/x1/full_lut_shared,full_lut_shared,0.044796899346352295,1
lns10_r4,fp64,ordinary,gemv,dense,scalar,1,2,ordinary/dense/scalar/x1/full_lut_global,full_lut_global,0.046655624128895137,1
